% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2913 +4.839755839e+02 +4.839755839e+02 +6.161555839e+02 +6.161555839e+02 -4.3262e-01 +2.6654e-01 -6.3453e-01 +1.8851e+00 +3.3374e+00 +3.2101e+00 +1.7077e-02 -2.6331e+00 +3.2052e+00 -3.6764e-02 +7.7559e-01 +2.5852e+00 -1.5011e+00 +8.8397e-01 -3.7352e+00 +1.2566e+00 +1.6187e+00 +3.3292e+00 -1.3975e+00 -1.3661e+00
3145 +4.639753626e+02 +4.639753626e+02 +5.961553626e+02 +5.961553626e+02 -5.1718e+00 +2.4895e+00 -1.7591e+00 -4.6555e+00 +2.6204e+00 +3.8009e+00 +1.0548e+00 +6.1430e-01 +3.0658e+00 +1.7395e+00 +7.5483e-01 +4.0958e+00 -4.1757e-02 +1.0274e+00 -2.0270e+00 +3.3014e+00 +1.5922e+00 +3.2780e+00 -1.2844e+00 +4.5388e-01
3226 +4.457383486e+02 +4.457383486e+02 +5.779183486e+02 +5.779183486e+02 +4.2299e+00 +1.4978e+00 +8.7057e-01 -1.0025e+00 +3.4359e+00 +4.0749e+00 -8.5312e-01 -3.8095e-01 +2.8163e+00 -4.3922e-01 -7.8454e-01 +3.0071e+00 -2.9729e+00 +1.4804e+00 -2.3650e+00 +1.1528e+00 +1.6196e+00 +2.5066e+00 -1.3890e+00 +3.4272e-01
3236 +4.350171194e+02 +4.350171194e+02 +5.671971194e+02 +5.671971194e+02 -3.3459e+00 +1.2231e+00 +1.3419e+00 +1.7688e+00 +2.4862e+00 +3.9438e+00 -8.9224e-01 -5.6118e-01 +2.9188e+00 +2.7009e-02 +1.6747e+00 +3.9475e+00 -1.1687e+00 +8.7658e-01 -3.4768e+00 +8.9084e-01 +9.9544e-01 +3.9099e+00 -1.0093e+00 +8.3701e-01
3331 +4.100931970e+02 +4.100931970e+02 +5.422731970e+02 +5.422731970e+02 +3.7074e+00 +2.1313e+00 +3.7282e-01 -7.5155e-01 +3.4848e-01 +3.7088e+00 -2.7663e-01 +1.1809e+00 +2.6979e+00 -5.2860e-01 -6.9433e-01 +2.9642e+00 -1.5841e+00 +2.8364e+00 -1.3176e+00 +1.6156e+00 +1.8175e+00 +2.5374e+00 -1.4569e+00 +3.7066e-01
3422 +4.006866547e+02 +4.006866547e+02 +5.328666547e+02 +5.328666547e+02 -1.7190e+00 +5.0738e-01 +2.9980e+00 -2.4801e+00 +1.5988e+00 +3.8412e+00 -6.6794e-01 +7.5002e-02 +3.1032e+00 -4.3957e-01 +8.6077e-01 +2.7799e+00 +2.1993e+00 +2.0875e+00 -1.9472e+00 +1.7172e+00 +1.0916e+00 +3.0914e+00 -1.0093e+00 +1.2903e+00
3466 +3.418249933e+02 +3.418249933e+02 +4.740049933e+02 +4.740049933e+02 -2.8578e+00 +4.2284e+00 +6.5773e-01 -2.9412e+00 -2.3801e+00 +3.9956e+00 -3.3570e+00 +2.3192e+00 +3.0890e+00 +9.7293e-01 -1.4786e+00 +3.6914e+00 -1.5198e-01 +1.0805e+00 -2.3627e+00 +2.2192e+00 +2.1208e+00 +3.5937e+00 -1.8884e+00 +5.5682e-01
3729 +3.085288472e+02 +3.085288472e+02 +4.407088472e+02 +4.407088472e+02 -7.9595e+00 +2.6375e+00 +2.4171e+00 -2.0717e+00 +1.1694e+00 +3.6680e+00 -1.7020e+00 -3.4448e-01 +2.3564e+00 -6.0479e-01 -2.8815e-01 +2.1094e+00 -1.5339e+00 +8.3153e-01 -3.4608e+00 +1.3542e+00 +1.3312e+00 +3.5230e+00 -1.3849e+00 +7.5490e-01
3967 +2.984734950e+02 +2.984734950e+02 +4.306534950e+02 +4.306534950e+02 -7.2077e+00 +4.1754e+00 -9.5956e-01 -3.6483e+00 -7.9738e-01 +3.4334e+00 -1.5210e+00 -6.5998e-01 +1.5693e+00 +5.7273e-01 -4.5559e-03 +2.7145e+00 -1.0556e+00 +2.9935e+00 -3.4986e+00 +1.8383e+00 +1.5156e+00 +1.7136e+00 -1.3673e+00 -3.3831e-01
4209 +2.650340274e+02 +2.650340274e+02 +3.972140274e+02 +3.972140274e+02 -7.9191e+00 +2.5275e+00 +4.4065e+00 -1.3698e+00 -1.5728e+00 +3.4743e+00 -2.1663e+00 -6.7995e-01 +2.8869e+00 -3.4533e-01 +1.5161e+00 +2.8138e+00 -1.9591e+00 +2.3875e+00 -3.1401e+00 +1.5166e+00 +1.0049e+00 +2.6446e+00 -1.7411e+00 +1.5812e+00
4767 +2.531397737e+02 +2.531397737e+02 +3.853197737e+02 +3.853197737e+02 -5.4782e-01 +2.6454e+00 +2.1715e+00 -4.1350e+00 -4.4686e+00 +2.9071e-01 -2.8905e+00 -1.1390e+00 +1.5008e+00 -1.7831e+00 +8.6600e-01 +4.9257e-01 -1.2453e-02 +3.2939e+00 -4.0309e+00 +2.3452e+00 +3.1873e+00 +2.1829e+00 -1.4828e+00 +2.6828e-01
6573 +2.484118994e+02 +2.484118994e+02 +3.805918994e+02 +3.805918994e+02 -5.4908e+00 +4.0464e+00 +1.1874e+00 -2.7256e+00 -1.8867e+00 -3.8758e+00 -3.4951e+00 +1.7607e+00 +7.6397e-01 -1.2533e+00 +1.2086e+00 +3.7111e+00 -1.0437e+00 +4.2004e+00 -4.4121e+00 +2.7217e+00 +1.3731e-01 +3.1672e+00 -2.0563e+00 +9.8307e-01
9664 +2.366043554e+02 +2.366043554e+02 +3.687843554e+02 +3.687843554e+02 -6.7511e+00 -1.3734e+00 +3.1057e+00 -9.2157e-02 -3.6692e+00 -3.8648e+00 -2.3437e+00 -4.3137e-01 +2.4246e-01 +2.4829e+00 +1.6600e-01 +3.1023e+00 +8.5868e-01 +3.0773e+00 -4.4980e+00 +1.6523e+00 -9.3588e-02 +3.0647e+00 -1.8520e+00 +1.0594e+00
12171 +2.066914249e+02 +2.066914249e+02 +3.388714249e+02 +3.388714249e+02 -4.7781e+00 +1.6399e+00 +3.4299e+00 -1.8843e+00 -2.4313e+00 -4.2773e+00 -2.9681e-01 -9.5141e-01 +1.0078e-01 +2.7263e-01 -4.0378e-01 +3.4096e+00 -8.5591e-01 +2.2414e+00 -3.1602e+00 +2.8216e+00 +5.4056e-01 +3.1580e+00 -1.2737e+00 +9.3169e-02
12997 +2.015881805e+02 +2.015881805e+02 +3.337681805e+02 +3.337681805e+02 -7.6240e+00 +5.6227e-01 +3.9677e+00 -3.6417e+00 -3.8639e+00 -7.9098e-02 -1.1176e+00 -1.7976e+00 +1.4752e+00 -2.0814e+00 +2.4624e-01 +2.4899e+00 -1.2723e+00 +2.7081e+00 -3.4057e+00 +2.7198e+00 +1.7710e+00 +4.1497e+00 -1.6195e+00 +6.5515e-01
13020 +1.981309855e+02 +1.981309855e+02 +3.303109855e+02 +3.303109855e+02 -4.7242e+00 +3.9924e+00 +7.4447e+00 -2.3862e+00 -4.0474e+00 -1.0569e+00 -2.3332e+00 -2.1082e-02 +5.0506e-01 -5.4111e-01 -9.4357e-02 +2.4094e+00 -5.6274e-01 +2.8375e+00 -3.5551e+00 +2.4275e+00 +2.0826e+00 +3.0939e+00 -2.4779e+00 +1.1145e+00
13985 +1.933830473e+02 +1.933830473e+02 +3.255630473e+02 +3.255630473e+02 -3.6004e+00 +3.6937e+00 +4.4608e+00 -3.2402e+00 -3.2707e+00 -4.7622e-01 -4.4859e+00 -7.9478e-01 +2.7874e-01 -8.5930e-01 +1.5329e+00 +2.5675e+00 -4.6183e-01 +2.7472e+00 -4.1270e+00 +2.6966e+00 +8.0864e-01 +3.9107e+00 -1.6395e+00 -1.6832e-01
16637 +1.807954855e+02 +1.807954855e+02 +3.129754855e+02 +3.129754855e+02 -2.8505e+00 +1.7410e+00 +1.1194e+00 -2.0719e+00 -1.8185e+00 -1.6386e-01 -1.0192e+00 +1.2022e-02 +1.5301e+00 +3.8870e-01 +1.3667e+00 +1.9184e+00 -3.4252e-01 +2.9418e+00 -4.4039e+00 +2.2654e+00 +5.7400e-01 +3.7029e+00 -1.4810e+00 +1.1962e+00
17468 +1.745616044e+02 +1.745616044e+02 +3.067416044e+02 +3.067416044e+02 -2.5734e+00 +2.3004e+00 +4.0922e+00 -1.9939e+00 -3.8481e+00 -4.3367e-01 -4.1660e+00 +4.2053e-01 +1.1552e+00 -7.3956e-01 +8.6585e-01 +2.7775e+00 -1.4593e+00 +3.3659e+00 -2.6985e+00 +2.3273e+00 +2.0417e+00 +3.5462e+00 -1.6518e+00 +6.6217e-01
17630 +1.671458723e+02 +1.671458723e+02 +2.993258723e+02 +2.993258723e+02 -4.7612e+00 +1.5116e+00 +2.7614e+00 -9.6842e-01 -2.9645e+00 -1.3128e+00 -2.2048e+00 +1.1005e-01 +1.5377e+00 -2.5036e+00 +1.6766e+00 +1.7528e+00 -2.7633e+00 +3.2687e+00 -3.6487e+00 +2.3796e+00 +1.6291e+00 +3.4630e+00 -8.0227e-01 +7.6522e-01
21678 +1.351493286e+02 +1.351493286e+02 +2.673293286e+02 +2.673293286e+02 -3.8891e+00 +4.3286e+00 +3.4600e+00 -2.4019e+00 -1.5692e+00 -1.9557e+00 -2.9549e+00 +1.3350e-01 +2.1700e-01 -1.1918e+00 +1.7104e-01 +4.0412e+00 -8.2874e-01 +4.4827e+00 -3.1586e+00 +2.2425e+00 +1.2992e+00 +2.6542e+00 -1.8140e+00 +1.3191e+00
27699 +1.312287245e+02 +1.312287245e+02 +2.634087245e+02 +2.634087245e+02 -2.8015e+00 -1.3283e+00 +3.3327e+00 -6.6355e-01 -3.4414e+00 -1.6954e+00 -1.6152e+00 +7.9260e-01 +9.5238e-01 -1.3713e-01 +2.2635e-01 +2.4892e+00 -1.6426e+00 +2.8281e+00 -3.2281e+00 +3.0854e+00 +1.8709e+00 +3.6614e+00 -1.7302e+00 +1.0330e+00
155065 +1.224258361e+02 +1.224258361e+02 +2.546058361e+02 +2.546058361e+02 -5.4103e+00 -4.3057e-02 +2.4852e+00 -1.9841e+00 -2.4532e+00 -2.3687e+00 -1.4225e+00 -1.5792e+00 +9.2984e-01 +9.8413e-01 +2.5513e-01 +3.5987e+00 -2.1568e+00 +3.2363e+00 -4.3232e+00 +3.1975e+00 +1.2799e+00 +3.5208e+00 -6.6797e-01 +7.4851e-01
% function evaluation | noise-free fitness - Fopt (6.438000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.937152466e+02 +4.937152466e+02 +5.580952466e+02 +5.580952466e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7729 +4.078925079e+02 +4.078925079e+02 +4.722725079e+02 +4.722725079e+02 +2.9894e+00 +3.4242e+00 -5.3480e+00 -7.8980e+00 -3.0069e+00 +9.5203e-01 -1.9313e+00 +4.2768e+00 +5.5315e+00 -5.3381e+00 +4.4926e+00 -2.4506e+00 -1.0560e-01 -1.2801e+00 +7.6152e-01 +8.4430e-01 -3.6188e+00 -7.4461e-01 -9.9650e-01 +6.3660e-01
7860 +4.066209580e+02 +4.066209580e+02 +4.710009580e+02 +4.710009580e+02 +3.8206e+00 +3.5498e+00 -4.8323e+00 -2.7985e+00 -2.8889e+00 -2.5669e-01 -1.4493e+00 +3.8137e+00 +3.2992e+00 -1.1586e+00 +3.1266e+00 +4.0709e-01 +1.7706e+00 +1.4647e+00 +1.1892e+00 +9.0932e-01 -1.9361e+00 -1.5831e+00 -4.4766e+00 -1.2536e+00
7912 +3.853600354e+02 +3.853600354e+02 +4.497400354e+02 +4.497400354e+02 +6.3264e-01 +2.3393e+00 -2.7864e+00 -1.3721e+00 -5.9403e+00 +6.8567e-01 -4.0104e-01 +3.5257e+00 +4.1882e+00 -3.0793e+00 +2.2458e-01 -1.7915e-01 +1.2787e+00 +1.1816e+00 +3.6945e-01 +9.6471e-01 -3.4882e+00 -1.3357e+00 -1.3820e+00 +1.2724e-01
7922 +3.017601859e+02 +3.017601859e+02 +3.661401859e+02 +3.661401859e+02 +3.3583e+00 +3.2250e+00 -3.2397e+00 -4.4926e+00 -3.1998e+00 +1.0663e-01 -1.9241e+00 +3.6335e+00 +3.7544e+00 -4.5866e+00 +2.2064e+00 -7.6624e-01 +9.9660e-01 +1.4909e+00 +1.2033e+00 +1.2629e+00 -3.5653e-01 -2.1752e+00 -1.5120e+00 -1.5787e+00
8020 +2.810008261e+02 +2.810008261e+02 +3.453808261e+02 +3.453808261e+02 +1.2724e-01 +3.2408e+00 -3.0680e+00 -4.3632e+00 -2.8801e+00 +1.1161e+00 -3.4897e+00 +4.0288e+00 +3.8785e+00 -2.8970e+00 +1.9419e+00 -5.0707e-01 +1.4418e+00 +1.4341e+00 +2.0680e-01 +1.2667e+00 -2.5224e+00 -3.5610e-01 -8.0087e-01 -1.5994e+00
8163 +2.047196658e+02 +2.047196658e+02 +2.690996658e+02 +2.690996658e+02 +2.8392e+00 +4.0583e+00 -8.2364e-01 -3.6495e+00 -2.3042e+00 -9.9235e-01 -2.0442e+00 +3.6646e+00 +4.0138e+00 -1.7377e+00 +1.2059e+00 -1.3441e+00 +1.1083e+00 +1.4627e+00 +5.5122e-01 -3.7838e-01 -1.2024e+00 -2.1884e+00 -1.9521e+00 -1.7125e+00
9295 +1.882682778e+02 +1.882682778e+02 +2.526482778e+02 +2.526482778e+02 +1.0523e+00 +3.9964e+00 -6.3549e-01 -3.7457e+00 -2.1210e+00 +1.7906e-01 -1.4809e+00 +2.7024e+00 +6.7868e-01 -1.7079e+00 +1.1805e+00 -7.2663e-01 +1.0686e+00 +2.7004e+00 +1.1267e+00 -1.5363e+00 -3.3475e+00 -1.3532e+00 -9.7491e-01 -1.1027e+00
9312 +1.704660508e+02 +1.704660508e+02 +2.348460508e+02 +2.348460508e+02 +2.8726e+00 +3.7290e+00 -4.8686e+00 -4.5692e+00 -3.4568e+00 -1.5101e+00 -1.1456e+00 +2.5748e+00 +3.7722e+00 -2.9015e+00 +1.3151e+00 -4.7422e-01 +1.1968e+00 +8.8261e-01 +9.7676e-01 -1.6497e+00 -1.6389e+00 -7.9134e-01 -1.2650e+00 -1.4178e+00
12607 +1.368070321e+02 +1.368070321e+02 +2.011870321e+02 +2.011870321e+02 +4.0213e+00 +5.0713e+00 -4.0529e+00 -4.3716e+00 -2.8485e+00 -1.9694e+00 -4.2846e-01 +3.2783e+00 +3.2360e+00 -2.3834e+00 +3.2838e-01 -2.3031e+00 +1.5549e+00 +2.3469e+00 +6.0368e-01 -3.6132e-01 -1.1137e-01 -1.2751e+00 -1.2641e+00 -1.9731e+00
97421 +1.184732809e+02 +1.184732809e+02 +1.828532809e+02 +1.828532809e+02 +2.0986e+00 +1.5768e+00 -3.3550e+00 -3.6554e+00 -3.0147e+00 +7.2981e-01 -3.0945e+00 +2.4804e+00 +3.9047e+00 -2.4320e+00 +1.7486e+00 -2.0941e+00 +7.9416e-01 +1.5486e+00 +1.0749e+00 -1.5143e+00 -1.5970e+00 -1.1619e+00 -1.9672e+00 -1.0865e+00
98858 +1.102281432e+02 +1.102281432e+02 +1.746081432e+02 +1.746081432e+02 +3.4107e+00 +3.8736e+00 -1.3537e+00 -2.9779e+00 -2.8711e+00 -1.3393e+00 -1.7923e+00 +2.5598e+00 +3.0392e+00 -3.0753e+00 +1.2990e+00 -2.9093e+00 +1.4246e+00 +1.9208e+00 +6.3210e-01 -1.4780e+00 -7.5901e-01 -1.2650e+00 -1.9377e+00 -8.6614e-01
% function evaluation | noise-free fitness - Fopt (2.824800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.231749204e+02 +8.231749204e+02 +1.105654920e+03 +1.105654920e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2113 +8.037659405e+02 +8.037659405e+02 +1.086245940e+03 +1.086245940e+03 -1.4551e+00 +8.6166e-01 -2.9462e+00 -2.6182e+00 +1.6665e+00 +6.6063e-01 -3.2006e+00 +4.4884e-01 -1.2539e+00 -1.9994e+00 +1.2230e+00 +1.0647e+00 -4.9400e-01 -1.8581e+00 +2.7509e-01 +1.8171e+00 +1.0583e+00 -4.0918e-02 -1.6982e+00 -2.3904e+00
2208 +7.510311782e+02 +7.510311782e+02 +1.033511178e+03 +1.033511178e+03 -2.6693e+00 -2.4836e-01 -4.0991e+00 -2.5238e+00 +1.0052e+00 +9.7474e-01 -3.2346e+00 +2.4410e+00 -1.1910e+00 -1.0939e+00 -1.0729e-01 +8.9553e-01 +4.0598e-01 -1.5397e+00 +3.9398e-01 +2.4286e+00 -2.9470e-02 -5.2391e-01 -1.6890e+00 -2.8990e+00
2214 +7.282685720e+02 +7.282685720e+02 +1.010748572e+03 +1.010748572e+03 -3.3641e+00 +1.7997e+00 -1.4169e+00 -2.5343e+00 +1.7710e+00 +2.1523e+00 -3.1975e+00 +2.9630e+00 -1.2786e+00 -1.2139e+00 +1.5494e-01 +1.0723e+00 -1.1296e+00 -1.7499e+00 +3.1467e-01 +4.8277e-01 -6.5881e-01 -8.7419e-01 -1.6918e+00 -2.7448e+00
2232 +6.683768101e+02 +6.683768101e+02 +9.508568101e+02 +9.508568101e+02 -2.9471e+00 +8.5036e-01 -2.8906e+00 -2.4733e+00 +1.9005e+00 +6.7861e-01 -3.0858e+00 +1.8435e+00 -1.3276e+00 -1.5141e+00 +4.5128e-03 +1.3706e+00 -1.5193e+00 -2.3009e+00 +1.3760e+00 +1.4207e+00 -1.6329e+00 -5.2057e-01 -1.6851e+00 -1.7766e+00
2308 +6.417129975e+02 +6.417129975e+02 +9.241929975e+02 +9.241929975e+02 -2.0405e+00 +1.2345e+00 -2.0242e+00 -1.9360e+00 +2.3259e+00 +4.4200e+00 -2.8939e+00 +3.1032e+00 -1.2955e+00 -6.0541e-01 +5.8597e-01 +3.2423e-01 -1.5271e+00 -1.5239e+00 +1.7073e+00 +3.2410e+00 +2.0680e-01 -8.4849e-01 -1.6861e+00 -2.1043e+00
2431 +6.308739717e+02 +6.308739717e+02 +9.133539717e+02 +9.133539717e+02 -2.6103e+00 +1.0602e+00 -7.0464e-01 -2.4281e+00 -1.8860e+00 +2.6351e+00 -3.6219e+00 -1.5365e+00 -1.2812e+00 +2.3537e-02 +9.2041e-01 -4.7295e-01 -2.0605e-01 -1.7267e+00 +2.1660e-01 +2.2097e+00 -7.8786e-01 -1.2119e+00 -1.6717e+00 -3.3482e+00
2603 +5.753864278e+02 +5.753864278e+02 +8.578664278e+02 +8.578664278e+02 -2.5562e+00 -3.4825e-01 -4.0577e-01 -8.3145e-02 +7.0905e-01 +2.0625e+00 -3.6164e+00 +3.0519e+00 -1.3673e+00 -8.2742e-01 +4.6245e+00 +1.4298e+00 -2.7877e+00 -1.8625e+00 +9.7887e-01 +2.1252e+00 -5.0415e-01 -9.8519e-01 -1.6776e+00 -2.6992e+00
2772 +5.409507385e+02 +5.409507385e+02 +8.234307385e+02 +8.234307385e+02 +1.4524e+00 -2.6752e-01 +2.8495e-01 -1.1455e+00 -1.4765e-01 +2.4757e+00 -3.4743e+00 +1.2986e+00 -1.2640e+00 -1.0218e+00 +1.3679e+00 -5.5180e-02 -1.0838e+00 -1.8801e+00 +5.5781e-01 +3.0084e+00 -2.3080e+00 -6.7063e-02 -1.5843e+00 -2.0348e+00
2912 +5.230702225e+02 +5.230702225e+02 +8.055502225e+02 +8.055502225e+02 -2.3579e+00 -1.4181e+00 -8.0615e-01 +5.2032e-01 -9.6886e-01 +2.7664e+00 -4.2862e+00 -8.7213e-01 -1.4854e+00 -4.9827e-01 +4.5343e+00 +1.1511e+00 -6.8709e-01 -2.0478e+00 +2.4904e+00 +3.1321e+00 -1.7927e+00 -1.3627e+00 -1.6649e+00 -8.8710e-01
2960 +5.052852554e+02 +5.052852554e+02 +7.877652554e+02 +7.877652554e+02 -2.4525e+00 +1.5903e+00 +9.5162e-01 -7.7826e-01 -1.4165e+00 +2.9061e+00 -3.8165e+00 +4.8119e+00 -9.2836e-01 +2.0035e-01 +2.3090e+00 +1.2523e-01 -1.2695e+00 -2.3181e+00 +9.0379e-01 +3.5592e+00 -2.0170e+00 -7.9696e-01 -1.6929e+00 -2.7099e+00
3039 +4.478860459e+02 +4.478860459e+02 +7.303660459e+02 +7.303660459e+02 -3.2275e-01 -6.2294e-01 +1.5621e-01 -1.7382e+00 -1.5017e+00 +1.6688e+00 -3.8562e+00 +3.6825e+00 -1.1835e+00 -5.5834e-01 +3.5413e+00 -3.8325e-01 -2.1649e+00 -2.2269e+00 +1.2941e+00 +3.9271e+00 -2.0555e+00 -1.1999e+00 -1.7183e+00 -3.0973e+00
3628 +4.434602408e+02 +4.434602408e+02 +7.259402408e+02 +7.259402408e+02 +1.2173e-01 -4.3125e+00 -2.3409e-03 +6.4824e-01 -4.1960e+00 +3.9148e+00 -3.1447e+00 +1.2670e+00 -1.6665e+00 +2.2459e+00 +1.6646e+00 -7.7127e-01 -3.1651e+00 -1.7079e+00 +2.7963e+00 +3.5911e+00 -2.7052e+00 -1.5838e+00 -1.7032e+00 -2.3692e+00
3648 +4.322480763e+02 +4.322480763e+02 +7.147280763e+02 +7.147280763e+02 +1.3759e-01 -2.4594e+00 +7.9475e-01 +7.4510e-01 -1.1974e+00 +2.3164e+00 -3.0826e+00 +5.5466e-01 -1.9223e+00 -4.5140e-02 +1.8112e+00 -3.5195e-01 -2.8943e+00 -2.3600e+00 +3.3672e+00 +3.7707e+00 -2.0184e+00 -1.3175e+00 -1.6806e+00 -2.1761e+00
3686 +4.132668535e+02 +4.132668535e+02 +6.957468535e+02 +6.957468535e+02 +4.7232e+00 -4.2933e+00 +2.7571e-01 +9.1595e-01 -3.1073e+00 +3.0742e+00 -3.6240e+00 +1.0356e+00 -1.3082e+00 +4.2994e-01 +3.0803e+00 -5.9740e-02 -1.9620e+00 -2.6926e+00 +3.5116e+00 +2.7201e+00 -2.0069e+00 -2.1810e+00 -1.8960e+00 -2.4312e+00
3725 +4.042776612e+02 +4.042776612e+02 +6.867576612e+02 +6.867576612e+02 +5.4845e+00 -2.5756e+00 +4.9837e-01 +1.4591e+00 -1.4606e+00 +3.7627e+00 -2.3810e+00 +3.4431e+00 -1.4054e+00 +1.5441e-01 +3.0015e+00 -2.2432e-01 -2.8671e+00 -1.8514e+00 +2.8351e+00 +3.2619e+00 -2.3781e+00 -1.3366e+00 -1.7044e+00 -2.4747e+00
5082 +3.480817843e+02 +3.480817843e+02 +6.305617843e+02 +6.305617843e+02 +9.6487e-01 -2.4809e+00 +2.4160e+00 -1.4807e+00 -4.4681e+00 +4.0070e+00 -4.2174e-01 +4.6133e+00 -1.6409e+00 +1.5768e-01 +2.9223e+00 -8.6557e-01 -2.8625e+00 -1.9439e+00 +4.1846e+00 +2.5196e+00 -2.5716e+00 -1.3036e+00 +5.7209e-01 -1.6108e+00
5166 +3.251298819e+02 +3.251298819e+02 +6.076098819e+02 +6.076098819e+02 +1.3087e+00 -3.4253e+00 -1.4616e+00 +1.6911e+00 +1.5464e+00 +4.1141e+00 -1.5532e+00 +3.1797e+00 +1.9038e-01 -6.6896e-01 +7.8478e-01 +8.1490e-01 -1.5546e+00 -1.8469e+00 +3.2941e+00 +3.2515e+00 -1.6284e+00 -9.4978e-01 +5.8369e-01 -2.4921e+00
5240 +3.123375317e+02 +3.123375317e+02 +5.948175317e+02 +5.948175317e+02 +2.9600e-01 -2.6714e+00 +1.8252e+00 +2.6769e-01 -1.4265e-01 +2.9634e+00 -3.1542e+00 +3.0775e+00 -1.9244e+00 -1.6775e-04 +1.3444e+00 -1.8048e+00 -1.9122e+00 -1.1207e+00 +3.8849e+00 +4.8094e+00 -2.0503e+00 -1.3033e+00 -9.6015e-02 -2.4729e+00
5277 +3.023562786e+02 +3.023562786e+02 +5.848362786e+02 +5.848362786e+02 +1.4977e+00 -2.8959e+00 +1.3714e+00 -4.3682e-02 -3.2947e+00 +3.2627e+00 -2.4508e+00 +2.9699e+00 -2.2417e+00 -9.5252e-01 +2.2049e+00 -1.7532e+00 -1.6435e+00 -2.0858e+00 +3.6842e+00 +3.7530e+00 -2.6917e+00 -1.2790e+00 +4.4906e-01 -1.6351e+00
5291 +2.897305378e+02 +2.897305378e+02 +5.722105378e+02 +5.722105378e+02 +1.1869e+00 -7.4216e-01 +8.5326e-01 +1.5396e+00 -1.8784e+00 +2.2821e+00 -2.4268e+00 +2.8457e+00 -4.2362e+00 +2.4594e-01 +2.7905e+00 -2.0100e+00 -1.5168e+00 +6.4055e-02 +3.7469e+00 +3.1959e+00 -2.3067e+00 -1.2866e+00 +2.1297e-01 -1.7350e+00
5489 +2.691579328e+02 +2.691579328e+02 +5.516379328e+02 +5.516379328e+02 +1.1353e+00 -1.8474e+00 +1.8612e+00 -6.2349e-02 -4.9164e+00 +2.0033e+00 -2.6814e+00 +2.8589e+00 -2.6657e+00 +1.2276e+00 +1.8085e+00 +4.2453e-01 -1.7351e+00 -1.9668e+00 +3.6211e+00 +3.5912e+00 -1.8279e+00 -9.4634e-01 +1.4919e+00 -2.4407e+00
5831 +2.597460240e+02 +2.597460240e+02 +5.422260240e+02 +5.422260240e+02 +2.7690e+00 -3.0755e+00 +7.6450e-01 +1.9517e+00 -2.7235e+00 +4.2772e+00 -1.4254e+00 +3.6203e+00 +3.9190e-01 -5.1164e-01 +2.1950e+00 -1.8078e-01 +1.7443e-02 -2.2105e+00 +3.9639e+00 +3.6124e+00 -2.0538e+00 -1.2134e+00 +2.7452e+00 -2.4009e+00
5986 +2.546434202e+02 +2.546434202e+02 +5.371234202e+02 +5.371234202e+02 +1.1380e+00 -3.0035e+00 -1.7146e-01 +4.5698e-01 -5.1783e+00 +4.4686e+00 -3.4716e+00 +2.9040e+00 -3.4236e+00 -1.1041e+00 +2.4296e+00 +1.5187e-01 -1.4186e+00 -1.9629e+00 +4.2133e+00 +3.5744e+00 -1.7026e+00 -1.2626e+00 +9.8600e-01 -2.6703e+00
6188 +2.490447972e+02 +2.490447972e+02 +5.315247972e+02 +5.315247972e+02 +2.5459e+00 -1.4713e+00 +9.0254e-01 +3.1890e-01 -4.1221e+00 +3.2688e+00 -3.7069e+00 +3.6442e+00 -4.0718e+00 +2.0175e-01 +2.1527e+00 -3.1163e-01 -1.2980e+00 -2.3903e+00 +4.7213e+00 +2.7708e+00 -6.1396e-01 +5.3678e-01 +1.2017e+00 -2.4713e+00
6255 +2.354872350e+02 +2.354872350e+02 +5.179672350e+02 +5.179672350e+02 +3.0949e+00 -1.2601e+00 +2.6811e-01 +2.4884e+00 -2.3209e+00 +1.1772e+00 -4.8541e+00 +2.2502e+00 -6.5461e+00 +8.5911e-02 +1.6908e+00 +1.1129e+00 -2.0829e+00 -2.2501e+00 +3.6716e+00 +3.5975e+00 -1.4202e+00 -2.0215e+00 +2.1697e+00 -2.8722e+00
