% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5970 +5.609822391e+02 +5.609822391e+02 +4.601722391e+02 +4.601722391e+02 -5.0435e+00 -8.3666e-01 +1.7635e+00 -1.6192e+00 -5.2326e-02 -1.1793e+00 +2.9695e+00 -1.6249e-01 -1.7947e+00 +1.3248e+00 -2.2033e+00 -3.5012e+00 -3.4578e+00 +1.3326e+00 -2.4985e+00 +3.5116e-01 +1.1875e+00 -3.1831e+00 +4.2687e-01 +3.3879e+00
6008 +5.483289515e+02 +5.483289515e+02 +4.475189515e+02 +4.475189515e+02 -1.5295e+00 +1.7016e-01 +1.8215e+00 -2.0576e+00 -1.4389e+00 +1.6281e+00 -4.8953e-01 +5.7182e-01 -1.6650e+00 -1.8418e+00 -2.2869e+00 -2.4920e+00 -2.8116e+00 +1.8714e+00 -1.6128e+00 +3.5143e+00 +1.7627e+00 -4.0483e+00 +1.6957e+00 +3.2508e+00
6010 +5.253017459e+02 +5.253017459e+02 +4.244917459e+02 +4.244917459e+02 -3.3204e+00 +4.7214e-01 +1.4657e+00 -2.4243e+00 -1.7825e+00 +1.2342e+00 +1.2676e+00 +6.4319e-01 -1.9613e+00 +1.8101e+00 -8.8738e-01 -3.6324e+00 -3.1011e+00 +2.0329e+00 -2.4991e+00 +2.9906e+00 +2.1753e+00 -1.3648e+00 +2.1255e+00 +3.5441e+00
6021 +5.127503191e+02 +5.127503191e+02 +4.119403191e+02 +4.119403191e+02 -3.5303e+00 -8.4546e-01 +1.6942e+00 -7.4038e-01 -1.8692e+00 +1.0463e+00 +7.5964e-01 +1.1556e-01 -1.3481e+00 -4.1039e-01 -2.9846e+00 -4.0389e+00 -1.4746e+00 +1.8123e+00 -3.0868e+00 +3.0950e+00 +1.8697e+00 -3.4196e+00 +2.1006e+00 +4.0379e+00
6051 +4.923731200e+02 +4.923731200e+02 +3.915631200e+02 +3.915631200e+02 -2.4696e+00 -1.4533e-01 +1.2387e+00 -7.7308e-01 -1.6902e+00 -2.1077e-01 +7.4591e-01 +4.7987e-01 -1.7327e+00 +9.9007e-01 -2.0940e+00 -4.2072e+00 -2.9745e+00 +1.7039e+00 -2.9090e+00 +3.1187e+00 +1.9832e+00 -2.5370e+00 +1.4732e+00 +2.3113e+00
6104 +4.413877970e+02 +4.413877970e+02 +3.405777970e+02 +3.405777970e+02 -2.6143e+00 +2.0174e-01 +1.1177e+00 -1.9436e+00 -1.2936e+00 +2.9625e+00 +2.4190e+00 +7.2959e-01 -1.7319e+00 -3.9424e-01 -1.4496e+00 -3.7861e+00 -2.8208e+00 -4.8297e-02 -4.0200e+00 +3.0044e+00 +4.1085e+00 -1.6671e+00 +1.5135e+00 +3.7440e+00
6209 +4.246863808e+02 +4.246863808e+02 +3.238763808e+02 +3.238763808e+02 -4.9351e-01 +1.0381e+00 +2.0200e+00 -1.8023e+00 +4.9984e-01 +1.1342e+00 -1.9462e+00 -1.0824e-03 -1.2099e+00 -1.6753e+00 +6.3918e-01 -3.6633e+00 -2.5632e+00 +6.7790e-01 -2.6441e+00 +2.2447e+00 +1.2347e+00 -3.5468e+00 +5.5227e-01 +4.0696e+00
6245 +4.156054850e+02 +4.156054850e+02 +3.147954850e+02 +3.147954850e+02 -2.5734e+00 -5.9358e-01 +1.4616e+00 -3.0364e+00 +2.0355e+00 +4.6645e-01 +9.9001e-01 +9.1554e-01 -1.8177e+00 -8.2298e-01 -2.2872e+00 -2.7446e+00 -3.0214e+00 -4.7985e-02 -2.6915e+00 +2.7752e+00 +1.2346e+00 -2.6390e+00 +1.4352e+00 +2.4939e+00
6259 +3.593547745e+02 +3.593547745e+02 +2.585447745e+02 +2.585447745e+02 -2.4821e+00 -5.9573e-01 +1.9040e+00 +1.2505e-01 -1.7739e+00 +1.5864e+00 +1.4911e+00 +1.1650e+00 -1.9163e+00 +1.1203e-01 -1.1522e+00 -3.7866e+00 -2.4871e+00 -6.3607e-01 -1.4840e+00 +2.0124e+00 +2.4544e+00 -1.2429e+00 +2.4882e+00 +3.5912e+00
6340 +3.172901944e+02 +3.172901944e+02 +2.164801944e+02 +2.164801944e+02 -3.1506e-01 +2.7849e-01 +1.4977e+00 -2.6692e+00 +1.3751e+00 +1.4787e+00 +4.0542e+00 +3.2323e-01 -2.8217e+00 -8.3934e-01 -2.0902e+00 -3.5130e+00 -1.1763e+00 -1.8105e+00 -1.6013e+00 +2.9233e+00 +9.8880e-01 +5.6332e-01 +1.3764e+00 +4.7582e+00
6528 +3.140743383e+02 +3.140743383e+02 +2.132643383e+02 +2.132643383e+02 -1.0971e+00 -1.4976e-01 +1.5123e+00 -1.0112e+00 -1.0065e-01 +1.2717e+00 +9.5070e-01 +7.3667e-01 -1.7708e+00 -9.6910e-02 -1.5335e+00 -3.6754e+00 -1.6717e+00 -5.4604e-01 -2.4421e+00 +1.2766e+00 +2.7685e+00 -9.3700e-01 +5.6295e-01 +3.1177e+00
6624 +3.017582893e+02 +3.017582893e+02 +2.009482893e+02 +2.009482893e+02 -1.4919e+00 -4.4445e-01 +2.2629e+00 -5.5964e-01 +7.9652e-01 +1.7335e+00 +1.6330e+00 +3.6650e-01 -2.7803e+00 +1.3587e+00 -6.9014e-01 -3.1736e+00 -1.6645e+00 -1.1036e+00 -3.1032e+00 +2.3061e+00 +2.7171e+00 -2.4296e+00 +1.5135e+00 +3.2782e+00
6663 +2.789852184e+02 +2.789852184e+02 +1.781752184e+02 +1.781752184e+02 -2.3336e+00 -1.7266e-01 +1.7728e+00 +2.3682e-02 +8.6158e-01 +2.1874e+00 +9.6594e-01 +1.0784e+00 -2.1447e+00 -3.5151e-01 -1.4276e+00 -3.6558e+00 -1.4692e+00 -4.5154e-01 -1.4480e+00 +2.8906e+00 +2.3917e+00 -1.0114e+00 +1.4101e+00 +1.2535e+00
6777 +2.727676145e+02 +2.727676145e+02 +1.719576145e+02 +1.719576145e+02 -1.9776e+00 -1.3971e-01 +1.6495e+00 -1.5923e-01 +1.8257e-02 +1.7441e+00 +1.7857e+00 +1.6928e+00 -2.3031e+00 +3.9383e-01 +1.4559e+00 -4.0906e+00 -2.3050e-01 -2.3733e+00 -3.2097e+00 +1.8697e+00 +3.0485e+00 +2.3752e-01 +2.2337e+00 +2.9474e+00
6852 +2.185735947e+02 +2.185735947e+02 +1.177635947e+02 +1.177635947e+02 -1.2353e+00 -2.2220e-01 +1.4090e+00 -5.2922e-01 +1.0475e+00 +1.1865e+00 +2.0383e+00 +4.5557e-01 -2.4729e+00 -1.2454e+00 +1.4665e+00 -3.7853e+00 -1.7143e+00 -2.4828e+00 -2.1103e+00 +2.4647e+00 +3.7708e+00 -9.8975e-01 +1.3445e+00 +3.4317e+00
8247 +2.135078659e+02 +2.135078659e+02 +1.126978659e+02 +1.126978659e+02 -3.0734e-01 -9.1773e-01 +2.5017e+00 -2.6187e-02 +2.1242e+00 +1.7722e+00 +7.2333e-01 +1.7927e+00 -4.2956e+00 -1.0086e-01 +8.1912e-01 -3.6926e+00 +9.7657e-01 -7.2067e-01 +3.1685e-02 +3.0625e+00 +1.1641e+00 -1.9618e+00 +2.1362e+00 +3.2940e+00
8482 +2.075017168e+02 +2.075017168e+02 +1.066917168e+02 +1.066917168e+02 -1.2711e+00 -9.6969e-01 +1.4499e+00 -2.8268e-02 +1.4452e+00 +1.6957e+00 +1.4060e+00 +2.1585e+00 -4.1245e+00 -8.0370e-01 -5.5477e-01 -2.8951e+00 -2.3759e-01 -2.3978e+00 +3.9036e-01 +2.5529e+00 +1.1871e+00 -1.1331e+00 +2.1699e+00 +1.9219e+00
8724 +1.982633416e+02 +1.982633416e+02 +9.745334162e+01 +9.745334162e+01 -4.3070e-01 -1.1488e+00 +1.9885e+00 -1.1239e+00 +2.4306e+00 +1.9186e+00 +1.7678e+00 +2.4409e+00 -4.9548e+00 -1.0300e+00 +2.6434e+00 -3.0261e+00 +6.7752e-01 -1.4766e+00 +8.3345e-01 +3.6382e+00 +1.3389e+00 -1.3725e+00 +2.7196e+00 +2.4571e+00
8762 +1.669835742e+02 +1.669835742e+02 +6.617357423e+01 +6.617357423e+01 -5.3242e-01 -1.4088e-01 +3.1933e+00 -1.8982e+00 +3.6539e+00 +1.8012e+00 +1.8794e+00 +1.0162e+00 -4.4023e+00 -1.5606e+00 -1.4560e-02 -2.1814e+00 +1.1293e+00 -2.5866e+00 +1.6428e+00 +3.6861e+00 +2.8730e+00 -1.7477e+00 +3.0917e+00 +3.1992e+00
13320 +1.596446101e+02 +1.596446101e+02 +5.883461015e+01 +5.883461015e+01 +1.8868e+00 +5.8440e-01 +1.2326e+00 -9.4889e-01 +3.9267e+00 +3.2998e+00 -5.7725e-01 +2.4678e+00 -3.5744e+00 -7.9022e-01 +4.5777e-01 -2.8813e+00 -6.9489e-01 -1.9870e+00 +9.8439e-01 +3.7485e+00 +3.4877e+00 -1.5903e+00 +5.3250e-01 +2.7795e+00
14176 +1.528837652e+02 +1.528837652e+02 +5.207376519e+01 +5.207376519e+01 +1.0047e+00 -5.0803e-02 +2.2790e+00 +6.6382e-01 +4.0532e+00 +1.8538e+00 +8.0512e-01 +1.5151e+00 -5.6334e+00 +2.3312e-02 +9.2546e-01 -1.7669e+00 -3.0125e-01 -2.8798e+00 +5.5028e-01 +3.0001e+00 +4.1466e+00 -1.1657e+00 +2.8977e+00 +4.5800e+00
17563 +1.227468434e+02 +1.227468434e+02 +2.193684336e+01 +2.193684336e+01 -1.3066e-01 -5.6424e-01 +8.8912e-01 -3.8139e-01 +2.0418e+00 +2.5971e+00 +1.8011e+00 +2.6813e-01 -4.0262e+00 -2.0111e+00 +1.3664e+00 -2.6444e+00 +1.4678e+00 -1.2182e+00 +2.5749e+00 +3.9232e+00 +3.6818e+00 -7.5943e-01 +2.2582e+00 +1.7804e+00
871091 +1.153294984e+02 +1.153294984e+02 +1.451949838e+01 +1.451949838e+01 +6.1450e-01 +1.2675e-01 +2.3981e+00 +1.1554e-01 +3.7386e+00 +1.8569e+00 -3.5096e-01 +1.1904e+00 -4.1678e+00 -5.5708e-01 +1.3431e+00 -2.3074e+00 -8.6777e-01 -2.3503e+00 +1.7783e+00 +3.6827e+00 +3.3070e+00 -1.3581e+00 +2.0140e+00 +4.1373e+00
% function evaluation | noise-free fitness - Fopt (-3.496000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.163008166e+02 +7.163008166e+02 +6.813408166e+02 +6.813408166e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4408 +6.993175026e+02 +6.993175026e+02 +6.643575026e+02 +6.643575026e+02 -3.5106e+00 -2.2880e+00 +1.8414e+00 -2.7461e-01 +2.4952e+00 +4.4143e+00 +1.2671e+00 -4.3173e+00 +2.8792e+00 -1.9212e+00 +2.1058e+00 -5.9813e-01 -3.9852e-01 +3.1303e+00 -6.1148e-01 +2.1351e+00 -2.6786e+00 +1.5467e+00 -4.0905e+00 -5.2590e-01
4417 +6.728787154e+02 +6.728787154e+02 +6.379187154e+02 +6.379187154e+02 -2.9075e+00 -1.5502e+00 +2.0494e+00 +1.1127e+00 +2.5736e+00 +3.0047e+00 +1.6253e+00 -4.4078e+00 +2.3813e+00 -2.9217e+00 +1.7584e+00 -1.0761e+00 +8.9505e-01 +2.9535e+00 -1.3320e+00 +7.9928e-01 -3.0120e+00 +2.6067e-01 -3.3512e+00 -1.2079e+00
4433 +5.978849657e+02 +5.978849657e+02 +5.629249657e+02 +5.629249657e+02 -2.1260e+00 -7.8704e-01 +8.3736e-01 +2.3473e-01 +1.4031e+00 +3.7449e+00 -3.6936e-01 -4.1657e+00 +6.0981e+00 -6.0764e+00 +1.8846e+00 -4.8664e-01 +1.0449e+00 +1.8265e+00 -1.7362e+00 +2.3479e+00 -2.5958e+00 +8.2707e-01 -4.0247e+00 -1.0512e+00
4617 +5.354023034e+02 +5.354023034e+02 +5.004423034e+02 +5.004423034e+02 -1.4914e+00 -3.0859e+00 +1.8951e+00 +6.9554e-01 +8.6669e-01 +4.1282e+00 +1.2333e+00 -4.1380e+00 +3.6803e+00 -3.3460e+00 +1.6651e+00 -8.5398e-01 +2.2187e-02 +2.7827e+00 -1.5463e+00 +2.7782e+00 -2.1298e+00 -2.1485e+00 -3.6011e-01 -1.0814e+00
4723 +4.890551193e+02 +4.890551193e+02 +4.540951193e+02 +4.540951193e+02 -1.3584e+00 -3.3765e+00 +1.5405e+00 +1.1441e+00 +1.0285e+00 +4.1703e+00 +2.3312e-01 -2.7366e+00 +3.7310e+00 -3.4096e+00 +2.0626e+00 -5.3476e-01 +4.0883e-01 +3.4801e+00 -1.3638e-01 +1.4406e+00 -1.9543e+00 +5.4849e-01 -1.8966e+00 -1.3279e+00
4778 +4.663653665e+02 +4.663653665e+02 +4.314053665e+02 +4.314053665e+02 -1.7563e+00 +1.1355e+00 +1.3258e+00 +7.3978e-01 +1.4174e-01 +4.3241e+00 +7.4397e-01 -3.5316e+00 +3.1380e+00 -4.4200e+00 +4.0916e+00 -6.3558e-01 -7.4034e-01 +3.6861e+00 -1.0926e+00 +2.3270e+00 -1.7038e+00 +1.2661e+00 -1.8994e+00 -5.6891e-01
4844 +4.457342342e+02 +4.457342342e+02 +4.107742342e+02 +4.107742342e+02 -2.0367e+00 -3.7601e+00 +1.1248e+00 +8.6159e-01 -4.1622e-01 +4.0203e+00 +7.3401e-01 -2.0799e+00 +6.0471e+00 -2.4274e+00 +1.3770e+00 -9.3645e-01 -6.4399e-01 +4.0691e+00 -6.2403e-01 +3.4765e+00 -1.9188e+00 -3.9246e-01 -2.3812e+00 -1.7875e+00
4870 +4.256342641e+02 +4.256342641e+02 +3.906742641e+02 +3.906742641e+02 -8.0769e-01 -3.2343e+00 +1.1589e+00 +1.7296e+00 +1.1388e+00 +4.5606e+00 +1.5880e-01 -3.4257e+00 +3.7319e+00 -1.8892e+00 +1.5321e+00 -5.5870e-01 -1.2881e+00 +3.3676e+00 -8.8799e-01 +1.6036e+00 -2.3543e-01 +9.1266e-01 -3.2583e+00 +3.9461e-01
4919 +4.113133337e+02 +4.113133337e+02 +3.763533337e+02 +3.763533337e+02 -8.1107e-01 -1.6012e+00 -3.1306e+00 +6.2243e-01 +4.2404e-01 +3.8064e+00 +4.5946e-02 -2.2745e+00 +4.2956e+00 -2.3465e+00 +2.6057e+00 -3.8848e-01 -4.4018e-01 +2.8907e+00 -9.6490e-01 +2.6360e+00 +2.5335e+00 +1.4883e+00 -1.5680e+00 -5.4701e-01
4943 +3.450388476e+02 +3.450388476e+02 +3.100788476e+02 +3.100788476e+02 -6.6755e-01 -2.3243e+00 -1.3778e+00 +3.3028e+00 +5.0153e-01 +3.5874e+00 +1.2067e+00 -2.2706e+00 +4.7655e+00 -1.2942e+00 +1.5563e+00 -7.8304e-01 +6.1204e-01 +3.2549e+00 -1.3337e+00 +2.4344e+00 -1.0036e+00 -8.3415e-02 -1.3708e+00 +1.5225e-01
5054 +3.083515715e+02 +3.083515715e+02 +2.733915715e+02 +2.733915715e+02 -1.8279e+00 -2.9478e+00 -1.7684e+00 +5.9940e-01 -9.7647e-01 +4.0020e+00 +2.5425e-01 -2.5247e+00 +4.2976e+00 -1.8535e+00 +1.8040e+00 -1.2024e+00 -9.6884e-01 +3.0353e+00 -9.0336e-01 +2.8759e+00 -3.9130e-01 +9.8629e-01 -2.7638e+00 -7.8676e-01
5507 +2.424438441e+02 +2.424438441e+02 +2.074838441e+02 +2.074838441e+02 +5.7258e-01 -5.0635e+00 -4.4744e+00 +4.4191e+00 -1.3123e+00 +5.4787e+00 -5.4711e-01 -2.6895e+00 +3.2453e+00 -2.6815e+00 +4.3499e+00 -1.8003e+00 +9.1880e-02 +1.9540e+00 +6.6907e-02 +3.2694e+00 +1.5032e+00 +6.0816e-01 -2.7645e+00 +9.3043e-02
5584 +2.347380577e+02 +2.347380577e+02 +1.997780577e+02 +1.997780577e+02 -4.1712e-01 -2.7918e+00 -1.9508e+00 +1.5142e+00 -3.1377e+00 +3.7318e+00 -7.1838e-01 -2.4663e+00 +3.5742e+00 -5.8861e-01 +1.6561e+00 -3.5894e+00 +3.4940e-01 +3.6281e+00 -2.5923e+00 +3.4589e+00 +6.6726e-01 -4.0780e-01 -3.7762e+00 +8.2398e-01
6369 +2.298117321e+02 +2.298117321e+02 +1.948517321e+02 +1.948517321e+02 -2.0192e-01 -3.9264e+00 -1.3013e+00 +2.0689e+00 -2.7561e+00 +3.6501e+00 -2.4577e-01 -1.4560e+00 +3.6320e+00 -3.9883e+00 +2.7409e+00 -3.5430e+00 +1.3294e-01 +1.4855e+00 -5.8972e-01 +3.4844e+00 +1.8686e+00 +1.7223e+00 -2.6462e+00 +3.5020e-01
6765 +2.166068585e+02 +2.166068585e+02 +1.816468585e+02 +1.816468585e+02 -4.8026e-02 -3.7294e+00 -2.7765e+00 +3.2387e+00 -2.0895e+00 +4.6081e+00 -1.6506e+00 -1.2021e+00 +7.0482e-01 -2.9690e+00 +2.6005e+00 -9.0490e-01 -1.1280e+00 +2.8322e+00 -4.7353e-01 +3.9518e+00 +2.4080e+00 -1.8389e+00 -2.4278e+00 +2.6677e+00
7400 +1.963632084e+02 +1.963632084e+02 +1.614032084e+02 +1.614032084e+02 -1.0501e+00 -4.0316e+00 -1.3345e+00 +1.2829e+00 -3.1681e+00 +4.8250e+00 -2.0010e+00 -9.5784e-01 +1.2062e+00 -2.3907e+00 +2.9558e+00 -3.6078e+00 -1.5767e+00 +3.5295e+00 -1.1472e+00 +3.6301e+00 +2.3705e+00 -1.2744e+00 -2.1875e+00 +1.5404e+00
8894 +1.858268000e+02 +1.858268000e+02 +1.508668000e+02 +1.508668000e+02 -6.2512e-01 -2.3675e+00 -2.6205e+00 +1.8072e+00 -6.2632e-01 +3.5965e+00 -1.4707e+00 -1.0445e+00 +2.6420e+00 -2.9146e+00 +1.5276e+00 -2.2298e+00 -9.0228e-01 +3.0765e+00 -1.4277e-01 +4.5552e+00 +1.6746e+00 -1.5152e+00 -1.7260e+00 +3.6360e+00
9707 +1.758593215e+02 +1.758593215e+02 +1.408993215e+02 +1.408993215e+02 +1.8337e+00 -3.4116e+00 -1.9472e+00 +1.5028e+00 -1.9526e+00 +4.3952e+00 -1.0369e+00 -5.9503e-01 +9.3781e-01 -2.9553e+00 +2.6395e+00 -3.1643e+00 -1.0858e+00 +3.7813e+00 -1.2637e+00 +3.7637e+00 +1.9348e+00 -1.1845e+00 -2.8768e+00 +3.5223e+00
12405 +1.560884707e+02 +1.560884707e+02 +1.211284707e+02 +1.211284707e+02 +7.1611e-02 -2.7760e+00 -2.0536e+00 +2.6020e+00 -2.6652e+00 +3.7938e+00 -1.4562e+00 -1.5795e+00 +1.9609e+00 -1.0519e+00 +2.7154e+00 -3.3032e+00 +7.0632e-01 +2.6216e+00 -4.9001e-01 +3.4989e+00 +3.5790e+00 -1.1871e+00 -2.5343e+00 +2.1046e+00
35413 +1.484685708e+02 +1.484685708e+02 +1.135085708e+02 +1.135085708e+02 +2.3624e-01 -2.9779e+00 -1.7185e+00 +2.4202e+00 -1.6980e+00 +2.3426e+00 -1.8750e+00 +8.9351e-01 +3.3021e+00 -1.5577e-01 +3.0349e+00 -2.9285e+00 +1.9374e-01 +2.7935e+00 -3.4145e-01 +2.8249e+00 +3.7789e+00 -1.3479e+00 -3.7903e+00 +3.7265e+00
47139 +1.419202667e+02 +1.419202667e+02 +1.069602667e+02 +1.069602667e+02 -1.1652e-02 -2.4965e+00 -1.3748e+00 +2.7254e+00 -1.3510e+00 +3.3637e+00 -1.6728e+00 -1.2184e+00 +2.9604e+00 -1.4422e+00 +2.3222e+00 -3.1077e+00 +3.6611e-02 +2.7435e+00 -1.1649e-01 +2.5667e+00 +2.9340e+00 -6.5164e-01 -2.9462e+00 +2.6338e+00
73966 +1.338979310e+02 +1.338979310e+02 +9.893793103e+01 +9.893793103e+01 +1.4940e+00 -3.0998e+00 -2.7830e+00 +2.3257e+00 -6.1850e-01 +3.4058e+00 -7.5040e-01 +6.3665e-01 +4.3730e+00 -1.7953e+00 +2.7208e+00 -2.7989e+00 -1.7061e+00 +3.6102e+00 -7.9703e-01 +2.6911e+00 +3.4150e+00 -8.1981e-01 -2.8455e+00 +3.8466e+00
283720 +1.248501583e+02 +1.248501583e+02 +8.989015830e+01 +8.989015830e+01 +3.9051e-01 -3.3128e+00 -1.1504e+00 +2.2038e+00 -2.0346e+00 +3.6553e+00 -2.7854e-01 -7.3727e-03 +2.6092e+00 -2.4931e+00 +4.1570e+00 -2.2164e+00 -1.0771e+00 +3.8975e+00 -8.1933e-01 +3.5046e+00 +2.2871e+00 -7.5418e-01 -2.9508e+00 +1.8981e+00
829773 +1.205167567e+02 +1.205167567e+02 +8.555675665e+01 +8.555675665e+01 +1.4646e+00 -3.3669e+00 -3.0713e+00 +2.9752e+00 -2.0315e+00 +5.6154e+00 -1.1181e+00 -1.1649e+00 +1.3879e+00 -1.3410e+00 +2.7558e+00 -1.4327e+00 -7.1351e-02 +3.1762e+00 -8.0859e-01 +2.6383e+00 +1.7058e+00 -4.1464e-01 -1.6024e+00 +1.4766e+00
% function evaluation | noise-free fitness - Fopt (-2.727900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.092286830e+02 +6.092286830e+02 +3.364386830e+02 +3.364386830e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2550 +5.497392828e+02 +5.497392828e+02 +2.769492828e+02 +2.769492828e+02 -1.5528e+00 +3.1891e+00 -3.0818e-02 +1.9360e-01 +2.3126e+00 -3.9284e+00 +1.0259e+00 -1.5843e+00 +4.6110e+00 -3.1800e+00 +3.0229e+00 +3.3437e+00 -1.3858e+00 +1.8027e+00 -3.4695e-01 -2.4867e-01 -5.0224e-01 +3.9467e+00 +3.9643e+00 -1.1540e+00
2604 +5.273455691e+02 +5.273455691e+02 +2.545555691e+02 +2.545555691e+02 -9.2658e-01 +3.3834e+00 -2.4714e+00 +4.3740e-01 +2.7344e+00 -3.8711e+00 +1.0873e-01 +4.8685e-01 +3.8743e+00 -1.7658e+00 +4.3949e+00 +3.3478e+00 -1.1301e+00 +2.2539e+00 +5.0422e-01 -3.6327e-01 +2.7075e+00 +3.8651e+00 +5.3374e+00 -9.4660e-01
2675 +4.948300313e+02 +4.948300313e+02 +2.220400313e+02 +2.220400313e+02 -1.1933e+00 +3.4029e+00 -8.6049e-01 -5.4106e-01 +1.9159e+00 +8.9374e-01 +5.1863e-01 -1.9223e+00 +3.8885e+00 -2.4516e+00 +3.2650e+00 +3.3331e+00 -1.3473e+00 -8.0397e-01 +1.1674e+00 +8.9347e-01 +6.7421e-01 +3.6960e+00 +3.8953e+00 -9.2485e-01
2852 +4.875292940e+02 +4.875292940e+02 +2.147392940e+02 +2.147392940e+02 -1.4836e+00 +3.4974e+00 -1.5258e+00 -4.4383e-02 +2.4604e+00 -1.2892e+00 +2.6784e-01 -1.5155e+00 +4.1730e+00 -2.4837e+00 +3.3532e+00 +3.3200e+00 -1.5642e+00 +2.0191e+00 +2.8343e-01 -1.5553e+00 +2.7076e+00 +3.9404e+00 +2.8399e+00 -1.2199e+00
2927 +4.481590083e+02 +4.481590083e+02 +1.753690083e+02 +1.753690083e+02 -1.0389e+00 +3.8530e+00 -3.3440e-01 +6.7263e-01 +2.7885e+00 -7.6601e-01 +3.6237e-01 +1.1110e+00 +4.7719e+00 -2.3678e+00 +3.3165e+00 +3.2669e+00 -1.2693e+00 +3.2721e+00 -6.9717e-01 -1.3925e-01 +2.4706e+00 +3.6406e+00 +4.8241e+00 -1.3118e+00
3063 +4.144402603e+02 +4.144402603e+02 +1.416502603e+02 +1.416502603e+02 -8.9259e-01 +3.0847e+00 -9.7155e-01 -1.3976e-01 +1.1334e+00 +1.8117e-01 +2.4096e-01 +1.1108e+00 +3.4808e+00 -2.5745e+00 +3.8759e+00 +3.5392e+00 -1.5910e+00 +2.9664e+00 +2.2333e-01 +1.6919e+00 +2.4936e+00 +3.4444e+00 +4.8718e+00 -1.9000e+00
3218 +3.966614034e+02 +3.966614034e+02 +1.238714034e+02 +1.238714034e+02 -1.8936e+00 +2.8132e+00 -2.5141e-01 +6.2679e-01 -1.1071e+00 +3.7261e+00 -1.2310e+00 -3.8298e-01 +3.2638e+00 -1.9498e+00 +4.1004e+00 +3.3679e+00 -1.4406e+00 +2.9608e+00 -1.8637e-01 +7.6388e-01 +3.8021e+00 +5.1051e+00 +4.2510e+00 -2.6274e+00
3309 +3.861661465e+02 +3.861661465e+02 +1.133761465e+02 +1.133761465e+02 -1.3868e+00 +3.2620e+00 +9.2847e-01 +2.5796e-01 +1.6756e+00 -1.1959e+00 -6.5954e-01 +6.4029e-01 +2.8421e+00 -2.5257e+00 +4.4097e+00 +3.2235e+00 -1.5666e+00 +2.2947e+00 -2.6446e+00 +1.8613e-01 +3.2578e+00 +2.8652e+00 +4.1116e+00 -7.9651e-01
3310 +3.550692994e+02 +3.550692994e+02 +8.227929944e+01 +8.227929944e+01 -1.5339e+00 +3.4825e+00 -8.0685e-02 +2.2649e-01 +1.0574e+00 -1.6647e+00 +9.0667e-02 +1.6730e+00 +2.8297e+00 -3.2388e+00 +4.3272e+00 +3.1105e+00 -1.2032e+00 +2.0136e+00 -6.6784e-01 +7.3007e-01 +2.0740e+00 +3.6311e+00 +5.2736e+00 -1.7064e+00
3547 +3.390643494e+02 +3.390643494e+02 +6.627434935e+01 +6.627434935e+01 -1.8516e+00 +3.9065e+00 +1.7128e+00 +3.2568e-01 +1.3313e+00 -2.9230e-02 -3.5047e-01 +5.2703e-01 +2.9751e+00 -2.4981e+00 +4.0816e+00 +3.4201e+00 +2.6210e-01 +3.2134e+00 -9.5020e-01 +5.8395e-01 +2.0133e+00 +3.5168e+00 +3.9110e+00 +3.6578e-01
3711 +2.782613483e+02 +2.782613483e+02 +5.471348338e+00 +5.471348338e+00 -1.0329e+00 +3.4201e+00 +2.7806e-01 -7.1992e-01 +2.2501e+00 +4.4550e-01 +4.5547e-01 +1.5582e-01 +3.7858e+00 -3.6291e+00 +2.4623e+00 +2.4253e+00 -6.7024e-01 +3.1962e+00 -6.7208e-01 -6.6034e-01 +1.5898e+00 +2.7353e+00 +4.6423e+00 -1.6639e+00
4054 +2.543406663e+02 +2.543406663e+02 -1.844933370e+01 -1.844933370e+01 -1.6183e+00 +2.7564e+00 +1.3930e+00 -2.1638e+00 +1.5210e+00 +1.6063e+00 -1.3469e+00 +5.3889e-02 +2.3915e+00 -1.3074e+00 +2.8497e+00 +2.8271e+00 +8.1109e-01 +3.1816e+00 -2.2340e+00 +2.1407e+00 +5.4543e-01 +2.8160e+00 +2.0530e+00 -2.6913e-01
