% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
99 +7.704428074e+00 +7.704428074e+00 +8.284442807e+01 +8.284442807e+01 -9.5589e-01 -1.7650e+00 +4.6641e-01 +3.6433e+00 +3.1765e+00 -2.0292e+00 -3.1484e+00 -1.2627e+00 +2.8965e+00 +4.7165e+00 +2.4959e+00 -4.9101e+00 -4.1028e+00 +4.0357e+00 -9.9851e-01 +3.9592e+00 +1.9918e+00 +2.4841e+00 -4.9837e-01 +3.0784e+00
124 +6.446883309e+00 +6.446883309e+00 +8.158688331e+01 +8.158688331e+01 -9.5779e-01 -1.7601e+00 +4.6963e-01 +3.6430e+00 +3.1765e+00 -2.0351e+00 -3.1439e+00 -1.3495e+00 +2.8999e+00 +4.7170e+00 +2.4998e+00 -4.9196e+00 -4.1074e+00 +4.0397e+00 -1.0027e+00 +3.9779e+00 +1.9743e+00 +2.4766e+00 -5.0740e-01 +3.0799e+00
148 +5.185691554e+00 +5.185691554e+00 +8.032569155e+01 +8.032569155e+01 -9.5950e-01 -1.7642e+00 +4.5967e-01 +3.6437e+00 +3.1864e+00 -2.0285e+00 -3.1518e+00 -1.2849e+00 +2.8966e+00 +4.7158e+00 +2.4898e+00 -4.8928e+00 -4.0856e+00 +4.0361e+00 -9.9487e-01 +3.9548e+00 +1.9717e+00 +2.4803e+00 -5.1856e-01 +3.0856e+00
425 +3.766014317e+00 +3.766014317e+00 +7.890601432e+01 +7.890601432e+01 -9.5494e-01 -1.7650e+00 +3.8837e-01 +3.6434e+00 +3.2014e+00 -2.0070e+00 -3.1482e+00 -1.3407e+00 +2.9035e+00 +4.7152e+00 +2.4799e+00 -4.9192e+00 -4.0677e+00 +4.0384e+00 -1.0107e+00 +3.9497e+00 +1.9796e+00 +2.4944e+00 -5.0734e-01 +3.0891e+00
635 +3.290287040e+00 +3.290287040e+00 +7.843028704e+01 +7.843028704e+01 -9.6098e-01 -1.7634e+00 +4.4542e-01 +3.6437e+00 +3.2059e+00 -1.9542e+00 -3.1544e+00 -1.3285e+00 +2.8959e+00 +4.7127e+00 +2.4935e+00 -4.8850e+00 -4.0704e+00 +4.0352e+00 -9.8417e-01 +4.0245e+00 +1.9826e+00 +2.4622e+00 -4.8687e-01 +3.0995e+00
902 +2.901852062e+00 +2.901852062e+00 +7.804185206e+01 +7.804185206e+01 -9.5289e-01 -1.7526e+00 +4.2484e-01 +3.6431e+00 +3.1924e+00 -2.0099e+00 -3.1661e+00 -1.3340e+00 +2.9025e+00 +4.7297e+00 +2.5181e+00 -4.8779e+00 -4.0509e+00 +4.0348e+00 -1.0038e+00 +3.9948e+00 +1.9718e+00 +2.5098e+00 -4.9153e-01 +3.1099e+00
997 +2.861895224e+00 +2.861895224e+00 +7.800189522e+01 +7.800189522e+01 -9.4991e-01 -1.7645e+00 +4.5049e-01 +3.6432e+00 +3.2125e+00 -2.0109e+00 -3.1331e+00 -1.3586e+00 +2.8964e+00 +4.7258e+00 +2.4819e+00 -4.9028e+00 -4.0623e+00 +4.0363e+00 -9.8113e-01 +3.9194e+00 +1.9975e+00 +2.5034e+00 -5.0155e-01 +3.1094e+00
% function evaluation | noise-free fitness - Fopt (1.042500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.115514267e+01 +1.115514267e+01 +1.154051427e+02 +1.154051427e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
245 +1.089468377e+01 +1.089468377e+01 +1.151446838e+02 +1.151446838e+02 +1.2243e+00 +6.4922e-01 +1.9479e+00 -9.0892e-01 +4.5187e+00 -2.3417e+00 +1.2804e-01 +2.0389e+00 +2.0828e+00 -3.9809e+00 -1.2178e-01 -1.0413e+00 +3.5054e+00 -3.9815e-01 +4.7273e+00 -1.0174e+00 +7.5522e-01 +2.9865e+00 -4.5173e+00 -3.3689e+00
253 +9.881756351e+00 +9.881756351e+00 +1.141317564e+02 +1.141317564e+02 +1.2218e+00 +6.4580e-01 +1.9579e+00 -9.0967e-01 +4.5847e+00 -2.3225e+00 -2.6320e-02 +2.0672e+00 +2.0831e+00 -3.9942e+00 -1.1233e-01 -1.0394e+00 +3.5035e+00 -4.1116e-01 +4.7424e+00 -1.0251e+00 +7.1988e-01 +2.9993e+00 -4.5198e+00 -3.3488e+00
382 +8.453143503e+00 +8.453143503e+00 +1.127031435e+02 +1.127031435e+02 +1.2359e+00 +6.7366e-01 +1.9333e+00 -9.0959e-01 +4.5163e+00 -2.3536e+00 +1.2312e-01 +1.9133e+00 +2.0810e+00 -3.9957e+00 -1.2657e-01 -1.0483e+00 +3.5046e+00 -4.0515e-01 +4.6812e+00 -1.0146e+00 +7.6193e-01 +2.9967e+00 -4.5215e+00 -3.3967e+00
406 +6.333812818e+00 +6.333812818e+00 +1.105838128e+02 +1.105838128e+02 +1.2223e+00 +6.5879e-01 +1.9542e+00 -9.1031e-01 +4.5306e+00 -2.3825e+00 -2.0298e-02 +2.0865e+00 +2.0799e+00 -3.9919e+00 -1.1264e-01 -1.0470e+00 +3.5125e+00 -3.7472e-01 +4.7548e+00 -1.0130e+00 +7.3151e-01 +3.0332e+00 -4.5141e+00 -3.4058e+00
420 +6.037790513e+00 +6.037790513e+00 +1.102877905e+02 +1.102877905e+02 +1.2248e+00 +6.9351e-01 +1.8617e+00 -9.1012e-01 +4.5546e+00 -2.3591e+00 +3.1340e-02 +2.0638e+00 +2.0713e+00 -4.0148e+00 -1.2720e-01 -1.0561e+00 +3.5030e+00 -4.0257e-01 +4.7439e+00 -1.0235e+00 +7.5153e-01 +3.0560e+00 -4.5386e+00 -3.3668e+00
506 +5.876598197e+00 +5.876598197e+00 +1.101265982e+02 +1.101265982e+02 +1.2348e+00 +6.4985e-01 +1.9226e+00 -9.0969e-01 +4.5512e+00 -2.3612e+00 +1.1681e-01 +2.1569e+00 +2.0803e+00 -3.9239e+00 -1.2902e-01 -1.0409e+00 +3.4891e+00 -4.0156e-01 +4.7294e+00 -1.0275e+00 +7.9308e-01 +3.0324e+00 -4.5345e+00 -3.3498e+00
619 +4.982350841e+00 +4.982350841e+00 +1.092323508e+02 +1.092323508e+02 +1.1959e+00 +6.6352e-01 +1.9084e+00 -9.0995e-01 +4.6373e+00 -2.4190e+00 +1.1861e-01 +2.0139e+00 +2.0736e+00 -3.9635e+00 -1.4169e-01 -1.0340e+00 +3.5199e+00 -4.0901e-01 +4.6450e+00 -1.0035e+00 +8.6021e-01 +3.0065e+00 -4.5010e+00 -3.3646e+00
779 +4.358922857e+00 +4.358922857e+00 +1.086089229e+02 +1.086089229e+02 +1.2231e+00 +6.1960e-01 +1.8894e+00 -9.1056e-01 +4.5553e+00 -2.3188e+00 +8.5151e-02 +2.0312e+00 +2.0850e+00 -3.9828e+00 -7.6338e-02 -1.0436e+00 +3.5101e+00 -4.1760e-01 +4.7532e+00 -1.0342e+00 +1.0821e+00 +2.9352e+00 -4.5130e+00 -3.3966e+00
1299 +2.823847633e+00 +2.823847633e+00 +1.070738476e+02 +1.070738476e+02 +9.9156e-01 +9.1507e-01 +1.7895e+00 -9.1237e-01 +4.6452e+00 -2.5004e+00 +4.9198e-02 +1.7397e+00 +2.0683e+00 -3.8287e+00 -1.3939e-01 -1.0023e+00 +3.5066e+00 -3.9577e-01 +4.7075e+00 -1.0409e+00 +9.4391e-01 +2.9782e+00 -4.4218e+00 -3.3209e+00
% function evaluation | noise-free fitness - Fopt (-8.550000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.029754321e+01 +2.029754321e+01 +1.174754321e+01 +1.174754321e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.622567673e+01 +1.622567673e+01 +7.675676733e+00 +7.675676733e+00 +4.5125e+00 +4.0057e-04 -4.5754e+00 -9.4601e-02 +4.8657e+00 -3.4161e-01 +3.4832e+00 +4.1103e+00 +1.3681e+00 +4.0461e+00 -4.5773e-01 -4.8116e-01 -1.7334e-01 -4.4067e+00 -6.2757e-01 -2.9054e+00 +4.0813e+00 -8.5650e-01 -1.2720e-01 +6.9561e-01
10 +1.491585371e+01 +1.491585371e+01 +6.365853712e+00 +6.365853712e+00 +4.5226e+00 +2.3409e-03 -4.5822e+00 -9.4930e-02 +4.8629e+00 -3.5730e-01 +3.4712e+00 +4.1260e+00 +1.3324e+00 +4.0655e+00 -4.6248e-01 -4.8326e-01 -1.9061e-01 -4.3886e+00 -6.2932e-01 -2.8838e+00 +4.0829e+00 -8.5093e-01 -1.2765e-01 +6.9011e-01
13 +1.412166724e+01 +1.412166724e+01 +5.571667235e+00 +5.571667235e+00 +4.5153e+00 +6.5384e-03 -4.5816e+00 -9.4595e-02 +4.8829e+00 -3.5018e-01 +3.4809e+00 +4.1315e+00 +1.3673e+00 +4.0607e+00 -4.5832e-01 -4.8169e-01 -1.8495e-01 -4.3924e+00 -6.4255e-01 -2.9013e+00 +4.0826e+00 -8.5384e-01 -1.2968e-01 +6.9215e-01
18 +1.344277497e+01 +1.344277497e+01 +4.892774968e+00 +4.892774968e+00 +4.5033e+00 -2.9553e-03 -4.5780e+00 -9.4296e-02 +4.8617e+00 -3.3227e-01 +3.4692e+00 +4.1320e+00 +1.3738e+00 +4.0610e+00 -4.2226e-01 -4.7756e-01 -1.8390e-01 -4.4124e+00 -6.2424e-01 -2.8976e+00 +4.0849e+00 -8.4752e-01 -1.4621e-01 +7.1741e-01
27 +1.016441372e+01 +1.016441372e+01 +1.614413722e+00 +1.614413722e+00 +4.5189e+00 -1.2363e-02 -4.5896e+00 -9.5234e-02 +4.8632e+00 -2.8041e-01 +3.4637e+00 +4.1248e+00 +1.3718e+00 +4.0537e+00 -4.7146e-01 -4.8592e-01 -1.8531e-01 -4.4264e+00 -6.2589e-01 -2.9126e+00 +4.0760e+00 -8.5612e-01 -1.2822e-01 +6.9851e-01
33 +7.734145065e+00 +7.734145065e+00 -8.158549351e-01 -8.158549351e-01 +4.5152e+00 +6.6960e-03 -4.5768e+00 -9.4790e-02 +4.8698e+00 -3.3853e-01 +3.5649e+00 +4.1219e+00 +1.3724e+00 +4.0637e+00 -4.5899e-01 -4.8011e-01 -1.8658e-01 -4.3971e+00 -6.2790e-01 -2.8917e+00 +4.0750e+00 -8.5800e-01 -1.2250e-01 +6.9348e-01
109 +5.484092563e+00 +5.484092563e+00 -3.065907437e+00 -3.065907437e+00 +4.5081e+00 -1.1636e-02 -4.6013e+00 -9.4927e-02 +4.8553e+00 -3.3974e-01 +3.5574e+00 +4.1353e+00 +1.3572e+00 +4.0607e+00 -4.4912e-01 -4.8076e-01 -1.8420e-01 -4.3930e+00 -6.2565e-01 -2.9149e+00 +4.0820e+00 -8.9430e-01 -1.2627e-01 +6.9068e-01
310 +5.062324408e+00 +5.062324408e+00 -3.487675592e+00 -3.487675592e+00 +4.5111e+00 -1.9876e-02 -4.5939e+00 -9.5552e-02 +4.8775e+00 -3.3471e-01 +3.5153e+00 +4.1299e+00 +1.3214e+00 +4.0646e+00 -4.6317e-01 -4.8210e-01 -1.8758e-01 -4.3854e+00 -6.3072e-01 -2.9058e+00 +4.0734e+00 -8.4771e-01 -1.3426e-01 +6.9368e-01
353 +4.169796349e+00 +4.169796349e+00 -4.380203651e+00 -4.380203651e+00 +4.5115e+00 -4.0611e-03 -4.6768e+00 -9.5124e-02 +4.8674e+00 -3.1678e-01 +3.4917e+00 +4.1372e+00 +1.3335e+00 +4.0617e+00 -4.5171e-01 -4.8053e-01 -1.8009e-01 -4.3988e+00 -6.3485e-01 -2.9137e+00 +4.0816e+00 -7.7110e-01 -1.1756e-01 +6.8461e-01
428 +3.661244047e+00 +3.661244047e+00 -4.888755953e+00 -4.888755953e+00 +4.5129e+00 -4.8073e-03 -4.5895e+00 -9.4700e-02 +4.8555e+00 -3.6664e-01 +3.5535e+00 +4.1496e+00 +1.3415e+00 +4.0632e+00 -4.6602e-01 -4.8638e-01 -1.8418e-01 -4.4199e+00 -6.3143e-01 -2.9294e+00 +4.0947e+00 -8.2918e-01 -1.2356e-01 +6.9392e-01
681 +3.134566631e+00 +3.134566631e+00 -5.415433369e+00 -5.415433369e+00 +4.5285e+00 -4.3731e-02 -4.5780e+00 -9.4623e-02 +4.8377e+00 -2.9569e-01 +3.4943e+00 +4.1387e+00 +1.3007e+00 +4.0771e+00 -4.6518e-01 -4.8710e-01 -1.8355e-01 -4.3753e+00 -6.4412e-01 -2.9084e+00 +4.0940e+00 -8.5670e-01 -1.5503e-01 +6.9581e-01
% function evaluation | noise-free fitness - Fopt (-1.014500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.960959344e+00 +9.960959344e+00 -9.148904066e+01 -9.148904066e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +8.786831200e+00 +8.786831200e+00 -9.266316880e+01 -9.266316880e+01 -4.2905e+00 +2.9781e+00 -2.6945e+00 -1.3084e+00 -2.4880e+00 +9.8904e-02 +2.0278e+00 -4.5248e+00 -1.9068e+00 -3.5577e+00 +4.1988e+00 +4.2232e+00 +1.5901e+00 +2.2711e+00 +4.4680e+00 -6.7730e-01 +1.2856e+00 +4.9694e+00 -2.7159e+00 +9.5504e-01
5 +7.613164457e+00 +7.613164457e+00 -9.383683554e+01 -9.383683554e+01 -4.2927e+00 +2.9849e+00 -2.6956e+00 -1.3164e+00 -2.4908e+00 +1.1413e-01 +2.0273e+00 -4.5121e+00 -1.8854e+00 -3.5636e+00 +4.1825e+00 +4.2218e+00 +1.5928e+00 +2.2709e+00 +4.4677e+00 -6.7529e-01 +1.2822e+00 +4.9809e+00 -2.7370e+00 +9.4764e-01
7 +6.315144211e+00 +6.315144211e+00 -9.513485579e+01 -9.513485579e+01 -4.2830e+00 +2.9640e+00 -2.6790e+00 -1.3291e+00 -2.5036e+00 +7.7905e-02 +2.0337e+00 -4.5189e+00 -1.9046e+00 -3.5103e+00 +4.1948e+00 +4.1969e+00 +1.6406e+00 +2.2709e+00 +4.4684e+00 -6.7644e-01 +1.2845e+00 +4.9758e+00 -2.7561e+00 +9.3249e-01
35 +5.003921157e+00 +5.003921157e+00 -9.644607884e+01 -9.644607884e+01 -4.2857e+00 +2.9907e+00 -2.6819e+00 -1.3183e+00 -2.4942e+00 +7.5356e-02 +2.0297e+00 -4.4973e+00 -1.8931e+00 -3.5321e+00 +4.1915e+00 +4.2149e+00 +1.5801e+00 +2.2708e+00 +4.4679e+00 -6.7285e-01 +1.2767e+00 +4.9692e+00 -2.7169e+00 +9.5409e-01
109 +4.380814707e+00 +4.380814707e+00 -9.706918529e+01 -9.706918529e+01 -4.2877e+00 +2.9873e+00 -2.6818e+00 -1.3242e+00 -2.4938e+00 +5.2730e-02 +2.0324e+00 -4.5176e+00 -1.8876e+00 -3.5316e+00 +4.1705e+00 +4.2056e+00 +1.6109e+00 +2.2706e+00 +4.4681e+00 -6.6354e-01 +1.2875e+00 +4.9520e+00 -2.7221e+00 +9.4765e-01
129 +3.681585393e+00 +3.681585393e+00 -9.776841461e+01 -9.776841461e+01 -4.2900e+00 +2.9795e+00 -2.6731e+00 -1.3127e+00 -2.4926e+00 +1.0123e-01 +2.0334e+00 -4.5113e+00 -1.8914e+00 -3.5253e+00 +4.1802e+00 +4.2336e+00 +1.5935e+00 +2.2706e+00 +4.4689e+00 -6.7366e-01 +1.2855e+00 +4.9756e+00 -2.7254e+00 +9.4634e-01
231 +3.417237440e+00 +3.417237440e+00 -9.803276256e+01 -9.803276256e+01 -4.2804e+00 +2.9669e+00 -2.6610e+00 -1.3069e+00 -2.4973e+00 +9.4081e-02 +2.0155e+00 -4.5143e+00 -1.8425e+00 -3.5338e+00 +4.1843e+00 +4.1951e+00 +1.5923e+00 +2.2712e+00 +4.4680e+00 -6.7467e-01 +1.2861e+00 +4.9833e+00 -2.7340e+00 +9.6203e-01
264 +3.186163987e+00 +3.186163987e+00 -9.826383601e+01 -9.826383601e+01 -4.2913e+00 +2.9889e+00 -2.6776e+00 -1.3109e+00 -2.4966e+00 +8.3189e-02 +2.0370e+00 -4.5096e+00 -1.8862e+00 -3.5414e+00 +4.1633e+00 +4.2244e+00 +1.5904e+00 +2.2707e+00 +4.4681e+00 -6.8754e-01 +1.2846e+00 +4.9700e+00 -2.7273e+00 +9.4030e-01
395 +2.928690637e+00 +2.928690637e+00 -9.852130936e+01 -9.852130936e+01 -4.2885e+00 +2.9783e+00 -2.6730e+00 -1.3149e+00 -2.4911e+00 +8.8959e-02 +2.0326e+00 -4.5194e+00 -1.8816e+00 -3.5247e+00 +4.1809e+00 +4.2143e+00 +1.5823e+00 +2.2708e+00 +4.4682e+00 -6.7380e-01 +1.2890e+00 +4.9651e+00 -2.7298e+00 +9.4743e-01
439 +2.309339267e+00 +2.309339267e+00 -9.914066073e+01 -9.914066073e+01 -4.2906e+00 +2.9983e+00 -2.6755e+00 -1.3154e+00 -2.4946e+00 +8.2199e-02 +2.0311e+00 -4.5412e+00 -1.8997e+00 -3.4788e+00 +4.1683e+00 +4.2122e+00 +1.6017e+00 +2.2708e+00 +4.4685e+00 -6.8431e-01 +1.2860e+00 +4.9787e+00 -2.7335e+00 +9.4710e-01
550 +2.065800146e+00 +2.065800146e+00 -9.938419985e+01 -9.938419985e+01 -4.2887e+00 +2.9919e+00 -2.6728e+00 -1.3066e+00 -2.4926e+00 +8.2967e-02 +2.0240e+00 -4.5267e+00 -1.8938e+00 -3.4972e+00 +4.1827e+00 +4.2104e+00 +1.5870e+00 +2.2708e+00 +4.4681e+00 -6.8412e-01 +1.2868e+00 +4.9784e+00 -2.7360e+00 +9.5093e-01
