% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2802 +9.807293517e+01 +9.807293517e+01 +1.604729352e+02 +1.604729352e+02 +1.8548e+00 -3.6155e+00 -5.4245e-01 -4.2517e+00 -5.3773e+00 +4.7009e+00 +1.5633e+01 +4.9954e+00 +2.3557e+00 -2.0891e+01 -1.2228e+01 +1.9622e+01 -1.3101e+01 +4.4413e+00 -4.8091e+00 +1.8760e+01 +3.6364e+01 +2.9007e+00 +2.0523e+01 +2.8766e+00
2839 +9.276895221e+01 +9.276895221e+01 +1.551689522e+02 +1.551689522e+02 -4.8469e-01 +3.2612e+00 -5.0373e-01 -2.9720e+00 -1.6892e+00 +4.6994e+00 +2.3941e+01 +4.4357e+00 +1.8509e+00 -2.8871e+00 -1.1667e+01 +1.4200e+01 -8.7786e+00 +3.1832e+00 -1.9046e+01 +6.1458e+00 +1.8446e+01 +2.9598e+00 +3.5331e+01 +4.5731e+00
2843 +8.723949785e+01 +8.723949785e+01 +1.496394978e+02 +1.496394978e+02 -3.0890e+00 -6.6581e+00 -5.4621e-01 -4.7635e+00 -1.3104e+01 +4.7065e+00 +1.1780e+01 +4.3956e+00 +2.3037e+00 -2.1483e+01 -1.5457e+01 +1.2242e+01 -7.9172e+00 +3.6631e+00 -2.2046e+01 +1.9217e+01 +3.6443e+01 +5.4889e+00 +3.7525e+01 +3.6503e+00
2853 +8.311500965e+01 +8.311500965e+01 +1.455150097e+02 +1.455150097e+02 -1.7295e+00 -7.1680e-01 -5.3020e-01 -6.6740e-01 -7.7308e+00 +4.7044e+00 +3.6887e+00 +4.5194e+00 +1.6135e+00 -2.1559e+01 -2.0990e+01 +1.7579e+01 -9.9294e+00 +2.9408e+00 -2.0987e+01 +2.0367e+01 +1.4935e+01 +3.5392e+00 +3.0226e+01 +4.5885e+00
2911 +6.013596219e+01 +6.013596219e+01 +1.225359622e+02 +1.225359622e+02 -4.7629e+00 +2.8048e+00 -5.4781e-01 -2.0291e+00 +3.7617e-02 +4.6947e+00 +1.1895e+01 +4.5720e+00 +4.9625e+00 -1.7858e+01 -4.4797e+01 +2.0658e+01 -4.9856e+00 +4.5385e+00 -1.7318e+01 +2.4609e+01 +2.5194e+01 +4.6470e+00 +1.2726e+01 +7.1310e+00
3008 +3.591835297e+01 +3.591835297e+01 +9.831835297e+01 +9.831835297e+01 +1.4276e+01 +1.3433e+00 -5.0449e-01 -5.2758e-01 -5.7513e+00 +4.6592e+00 +1.3338e+01 +7.2726e+00 +5.2940e+00 -4.8637e+00 -1.4610e+01 +1.3839e+01 -2.4095e+01 +6.8677e+00 -2.0304e+01 +1.8107e+01 +2.3202e+01 +5.9792e+00 +6.2650e+00 +5.7231e+00
3205 +3.344653860e+01 +3.344653860e+01 +9.584653860e+01 +9.584653860e+01 +5.9785e+00 +3.6146e+01 -5.0974e-01 +2.5724e+00 -9.3649e+00 +4.6771e+00 +1.9846e+01 +7.3067e+00 +6.9706e+00 -5.7246e+01 -3.5614e+01 +1.8475e+01 -4.1378e+01 +4.5770e+00 -6.6919e+01 +2.3252e+01 +1.6974e+01 +1.4266e+01 +4.8159e+01 +4.5550e+00
3264 +2.686940378e+01 +2.686940378e+01 +8.926940378e+01 +8.926940378e+01 +1.4469e+00 +2.1495e+01 -5.7016e-01 +1.3950e+01 -6.5510e+00 +4.6409e+00 +2.7310e+01 +9.9440e+00 +8.9644e+00 -3.8643e+01 -2.5366e+01 +2.5398e+01 -3.4364e+01 +5.4086e+00 -2.0032e+01 +2.6187e+01 +2.8638e+01 +2.2642e+01 +2.7473e+01 +6.3636e+00
3339 +2.626703948e+01 +2.626703948e+01 +8.866703948e+01 +8.866703948e+01 +3.3395e+00 +2.2822e+01 -5.5537e-01 +4.2488e+00 -8.8180e+00 +4.7450e+00 +3.0578e+01 +5.6263e+00 +5.9534e+00 -3.3274e+01 -3.0010e+01 +3.2243e+01 -4.1199e+01 +1.0813e+01 -3.5931e+01 +1.2041e+01 +2.8892e+01 +1.2573e+01 +2.6234e+01 +5.9703e+00
3449 +2.525136584e+01 +2.525136584e+01 +8.765136584e+01 +8.765136584e+01 +1.8137e+01 +7.7028e+00 -4.9338e-01 +6.7094e+00 -4.0730e+00 +4.8220e+00 +2.5665e+01 +1.0745e+01 +5.1328e+00 -2.4923e+01 -9.4089e+01 +3.3678e+01 -3.1869e+01 +8.0447e+00 -3.6932e+01 +2.4799e+01 +2.9750e+01 +2.2368e+01 +4.9630e+01 +5.6018e+00
3454 +2.334485144e+01 +2.334485144e+01 +8.574485144e+01 +8.574485144e+01 +7.2945e+00 +2.3590e+01 -5.8786e-01 +5.4581e+00 -6.7160e+00 +4.6687e+00 +3.0268e+01 +1.0784e+01 +9.9812e+00 -5.3877e+01 -2.9950e+01 +2.5361e+01 -4.2667e+01 +8.2331e+00 -2.9510e+01 +2.3752e+01 +2.5019e+01 +9.1042e+00 +5.5763e+01 +5.6729e+00
3765 +2.285082106e+01 +2.285082106e+01 +8.525082106e+01 +8.525082106e+01 +2.0752e+01 +1.4338e+01 -6.4372e-01 +1.1316e+01 -2.3937e+01 +4.4380e+00 +3.3868e+01 +4.9611e+01 +4.5839e+01 -2.8953e+01 -1.0479e+02 +4.6544e+01 -3.8564e+01 +1.0855e+01 -4.9747e+01 +2.6915e+01 +7.6889e+00 +1.3641e+01 +3.3404e+01 +6.1148e+00
3953 +2.201559195e+01 +2.201559195e+01 +8.441559195e+01 +8.441559195e+01 +1.0332e+01 +7.6247e+01 -5.8085e-01 +9.1140e+00 -5.0401e+00 +3.9387e+00 +2.3289e+01 +9.3326e+00 +2.6795e+01 -6.8142e+01 -8.0252e+01 +2.5108e+01 -5.3454e+01 +1.2865e+01 -5.9801e+01 +3.0794e+01 +4.8651e+01 +1.9316e+01 +5.8874e+01 +6.7895e+00
4255 +2.145798931e+01 +2.145798931e+01 +8.385798931e+01 +8.385798931e+01 +1.1659e+01 +3.6685e+01 -7.2219e-01 +7.6879e+00 -1.0748e+01 +3.7327e+00 +1.4484e+01 +2.2177e+01 +2.8258e+01 -3.9723e+01 -1.1403e+02 +1.4329e+02 -9.8024e+00 +1.1454e+01 -8.0560e+01 +2.8992e+01 +4.5975e+01 +2.1601e+01 +8.3697e+01 +8.1407e+00
4272 +2.049012870e+01 +2.049012870e+01 +8.289012870e+01 +8.289012870e+01 +2.1993e+01 +4.0979e+01 -8.2085e-01 +1.0734e+01 -1.4749e+01 +3.2733e+00 +4.0946e+01 +2.6315e+01 +4.2295e+01 -1.0675e+02 -1.0284e+02 +1.8363e+02 -1.7802e+01 +9.6102e+00 -4.5579e+01 +3.6149e+01 +5.0091e+01 +2.5246e+01 +8.8465e+01 +8.9578e+00
4338 +1.710342859e+01 +1.710342859e+01 +7.950342859e+01 +7.950342859e+01 +3.1143e+01 +1.8445e+01 -7.4806e-01 +2.1434e+01 -1.2560e+01 +1.3750e+00 +4.1009e+01 +3.9283e+01 +6.4149e+01 -7.2964e+01 -8.7239e+01 +1.6102e+02 -3.0168e+01 +8.9726e+00 -4.7165e+01 +3.2567e+01 +3.9260e+01 +2.2113e+01 +8.7734e+01 +9.8047e+00
4773 +1.513292932e+01 +1.513292932e+01 +7.753292932e+01 +7.753292932e+01 +1.8694e+01 +4.3701e+01 -1.1905e+00 +1.3930e+01 -1.4043e+01 +6.0761e-01 +1.4403e+02 +8.2408e+01 +6.9488e+01 -3.1894e+02 -1.8703e+02 +1.4140e+02 -8.4170e+01 +2.4750e+01 -6.6515e+01 +2.8612e+01 +5.1801e+01 +3.1224e+01 +5.3645e+02 +1.0673e+01
4924 +1.402531119e+01 +1.402531119e+01 +7.642531119e+01 +7.642531119e+01 +1.9328e+01 +2.0915e+01 -1.2281e+00 +2.7528e+01 -3.7611e+01 +2.9461e-02 +7.9529e+01 +4.2541e+01 +1.3804e+02 -4.2511e+02 -6.0914e+01 +3.4504e+02 -2.5016e+02 +3.7941e+01 -9.9042e+01 +5.9023e+01 +1.7555e+02 +6.0730e+01 +1.1664e+02 +1.3110e+01
5074 +9.739783713e+00 +9.739783713e+00 +7.213978371e+01 +7.213978371e+01 +3.5682e+01 +1.5781e+01 -3.9102e+00 +1.0441e+01 -7.9742e+00 -4.4401e-01 +1.2237e+02 +7.8195e+01 +2.9896e+02 -5.1234e+02 -2.0095e+02 +1.8545e+02 -2.8808e+02 +1.4646e+02 -8.6082e+01 +6.6468e+01 +7.2480e+01 +9.1629e+01 +6.0036e+02 +9.1250e+00
5085 +8.081525419e+00 +8.081525419e+00 +7.048152542e+01 +7.048152542e+01 +4.3806e+01 +1.2575e+02 -2.0366e+00 +7.2731e+01 -7.6630e+00 -4.2687e+00 +1.0579e+02 +4.7946e+01 +1.7077e+02 -5.8927e+02 -4.9352e+02 +9.9383e+01 -1.2983e+02 +4.0774e+01 -1.5227e+02 +2.1610e+02 +1.1423e+02 +6.5401e+01 +2.0218e+02 +4.7035e+00
5158 +3.820058502e+00 +3.820058502e+00 +6.622005850e+01 +6.622005850e+01 +1.0033e+02 +1.5929e+02 -2.0201e+00 +3.3373e+01 -2.9655e+01 -4.9875e+00 +1.1649e+02 +1.0454e+02 +6.2333e+02 -4.0722e+02 -2.8013e+02 +1.0275e+02 -2.8826e+02 +5.6031e+01 -1.9120e+02 +9.5794e+01 +7.3928e+01 +8.3213e+01 +4.4271e+02 +1.2775e+01
5242 +2.861095793e+00 +2.861095793e+00 +6.526109579e+01 +6.526109579e+01 +8.7482e+01 +5.9524e+02 -2.7547e+00 +3.8859e+01 -9.3831e+01 -7.2636e+00 +1.1799e+02 +1.4239e+02 +1.9119e+02 -6.2928e+02 -2.3401e+02 +1.1721e+02 -2.4052e+02 +2.5171e+01 -1.5350e+02 +1.6635e+02 +4.8373e+02 +6.7623e+01 +3.0230e+02 +1.5227e+01
5260 +2.765249925e+00 +2.765249925e+00 +6.516524992e+01 +6.516524992e+01 +7.7918e+01 +9.2949e+01 -2.8299e+00 +7.5928e+01 -7.0014e+00 -2.2073e+01 +1.4433e+02 +3.3910e+02 +7.7342e+01 -3.5428e+02 -5.6705e+02 +1.4853e+02 -4.6020e+02 +6.2915e+01 -1.9718e+02 +2.0126e+02 +3.6081e+02 +1.2944e+02 +2.3707e+02 +1.0241e+01
5355 +0.000000000e+00 +0.000000000e+00 +6.240000000e+01 +6.240000000e+01 +1.1512e+02 +1.4579e+02 -7.6042e+00 +4.7818e+01 -5.9396e+01 -1.1680e+01 +1.2876e+02 +1.7495e+02 +1.7570e+02 -1.1148e+02 -1.7609e+02 +2.3753e+02 -2.1032e+02 +7.0527e+01 -2.0012e+02 +8.4498e+01 +8.2063e+01 +9.9057e+01 +5.0288e+02 +1.7036e+01
% function evaluation | noise-free fitness - Fopt (1.145900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.992761284e+02 +3.992761284e+02 +5.138661284e+02 +5.138661284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1003 +3.948613769e+02 +3.948613769e+02 +5.094513769e+02 +5.094513769e+02 +4.5111e+00 +1.9763e+00 +1.9708e+00 -3.2408e+00 +2.4816e+00 -4.4821e+00 -4.3404e+00 +6.4554e-01 -3.4000e+00 -4.0345e-01 +3.5014e+00 +3.3928e+00 +3.0058e+00 -1.3625e+00 +4.2958e+00 -5.4765e-01 +1.4629e-01 +1.4044e+00 +6.6438e-01 +5.0049e+00
1010 +3.649356135e+02 +3.649356135e+02 +4.795256135e+02 +4.795256135e+02 +4.4051e+00 +1.2081e+00 +1.9703e+00 -3.2573e+00 +2.5222e+00 -4.4061e+00 -4.3799e+00 +2.1686e-01 -3.4246e+00 -5.8107e-01 +3.3798e+00 +3.5425e+00 +2.8914e+00 -1.3308e+00 +4.2688e+00 -6.5987e-01 +3.2862e+00 +1.4543e+00 -1.4183e-01 +5.0538e+00
1143 +3.538020750e+02 +3.538020750e+02 +4.683920750e+02 +4.683920750e+02 +4.4748e+00 +2.4916e+00 +2.0036e+00 -3.2378e+00 +2.8764e+00 -4.4319e+00 -4.2912e+00 +1.9309e-01 -3.8567e+00 -8.8963e-01 +3.4399e+00 +3.7645e+00 +2.9706e+00 -1.2352e+00 +4.2125e+00 -2.0346e+00 +5.6620e+00 +1.4137e+00 +6.5599e-01 +5.1842e+00
1219 +3.397441132e+02 +3.397441132e+02 +4.543341132e+02 +4.543341132e+02 +4.2671e+00 +2.1586e+00 +2.0290e+00 -3.2249e+00 +2.2566e+00 -4.7063e+00 -4.2790e+00 +1.0962e+00 -3.4753e+00 -7.4571e-01 +3.3839e+00 +3.4486e+00 +3.1903e+00 -1.3618e+00 -1.9552e+00 -1.2471e+00 +2.1813e+00 +1.3945e+00 +4.7887e-01 +5.2176e+00
1250 +3.345813452e+02 +3.345813452e+02 +4.491713452e+02 +4.491713452e+02 +4.4637e+00 +2.2783e+00 +2.0081e+00 -3.2545e+00 +1.9544e+00 -4.1723e+00 -3.9035e+00 +2.0767e-01 -3.6158e+00 -5.7086e-01 +3.3827e+00 +3.4509e+00 +2.9196e+00 -1.2121e+00 +3.4971e+00 -4.5252e+00 +4.5628e+00 +1.4450e+00 +5.5454e-01 +5.5958e+00
1307 +3.283264724e+02 +3.283264724e+02 +4.429164724e+02 +4.429164724e+02 +4.4391e+00 +1.5782e+00 +2.0030e+00 -3.2280e+00 +1.7953e+00 -4.2784e+00 -4.3810e+00 -1.2667e+00 -3.0488e+00 -6.4571e-01 +3.3775e+00 +3.4317e+00 +3.0146e+00 -1.3422e+00 +2.9535e+00 -3.2748e+00 +8.5419e+00 +1.4266e+00 +4.1575e-01 +5.4465e+00
1312 +3.100919957e+02 +3.100919957e+02 +4.246819957e+02 +4.246819957e+02 +4.5238e+00 +2.8581e+00 +2.1436e+00 -3.2393e+00 +2.6918e+00 -4.1836e+00 -4.3040e+00 +4.3355e-01 -2.9900e+00 -1.5651e+00 +3.3279e+00 +3.5269e+00 +3.1739e+00 -9.7207e-01 +2.1842e+00 -4.9600e+00 +5.6236e+00 +1.2066e+00 -4.6954e-01 +5.4924e+00
1474 +3.015846452e+02 +3.015846452e+02 +4.161746452e+02 +4.161746452e+02 +4.6606e+00 +1.7326e+00 +2.0436e+00 -3.2515e+00 +2.9479e+00 -4.3456e+00 -5.1600e+00 -6.4005e-02 -3.4490e+00 -7.5494e-01 +3.3933e+00 +3.1426e+00 +2.9617e+00 -1.0856e+00 -2.3540e+00 -3.9353e+00 +8.7708e+00 +1.4355e+00 +1.4956e-01 +4.9129e+00
1600 +2.869723250e+02 +2.869723250e+02 +4.015623250e+02 +4.015623250e+02 +4.5875e+00 +1.5325e+00 +1.9392e+00 -3.3408e+00 +1.9480e+00 -4.6726e+00 -4.4068e+00 +1.3429e+00 -3.0980e+00 -1.4475e+00 +3.2664e+00 +3.2791e+00 +2.0005e+00 -1.6773e+00 -2.7429e+01 -3.6506e+00 +1.3871e+01 +1.3555e+00 +2.8002e-01 +5.1102e+00
1609 +2.725946512e+02 +2.725946512e+02 +3.871846512e+02 +3.871846512e+02 +4.3026e+00 +2.2802e+00 +2.0806e+00 -3.2872e+00 +1.8468e+00 -4.6698e+00 -4.4196e+00 -2.7306e+00 -3.2660e+00 -1.1212e+00 +3.3640e+00 +3.0952e+00 +1.3545e+01 -1.7017e+00 -1.9615e+00 -1.0836e+01 +1.0449e+01 +1.3807e+00 +1.1303e-01 +4.9807e+00
1632 +2.450658957e+02 +2.450658957e+02 +3.596558957e+02 +3.596558957e+02 +4.5500e+00 +1.4826e+00 +2.0738e+00 -3.2083e+00 -1.3499e+00 -4.1871e+00 -4.9484e+00 -6.1294e+00 -3.2132e+00 -7.3263e-01 +3.4224e+00 +3.1238e+00 +5.9096e+00 -3.1818e+00 -1.0781e+01 -6.7170e+00 +1.0190e+01 +1.4209e+00 -2.5936e-01 +4.2264e+00
1756 +2.370272924e+02 +2.370272924e+02 +3.516172924e+02 +3.516172924e+02 +4.3568e+00 +2.3925e+00 +1.9981e+00 -3.2672e+00 +2.0307e+00 -4.4300e+00 -4.2484e+00 -4.1604e+00 -1.8769e+00 -2.5659e-01 +2.9856e+00 -7.1926e-01 +4.8805e+00 -1.2526e+00 -4.6126e+00 -1.0500e+01 +2.4158e+01 +1.4212e+00 -6.4524e-01 +5.3394e+00
1903 +2.262236145e+02 +2.262236145e+02 +3.408136145e+02 +3.408136145e+02 +3.6263e+00 -5.6118e-01 +2.2671e+00 -3.2511e+00 +1.3916e+00 -3.5959e+00 -3.6890e+00 -3.3078e+00 -3.3640e+00 -1.9062e+00 +3.8054e+00 -3.2932e+00 +5.2974e+00 -1.3627e+00 -8.0168e+00 -1.6446e+01 +1.5225e+01 +1.3112e+00 +3.8675e-01 +6.5682e+00
1960 +2.233896382e+02 +2.233896382e+02 +3.379796382e+02 +3.379796382e+02 +3.7464e+00 -4.0305e+00 +2.0492e+00 -3.0622e+00 +3.5716e+00 -2.9633e+00 -3.7239e+00 -2.6900e+00 -3.2769e+00 -1.8983e-01 +3.5506e+00 +2.8185e+00 +5.2937e+00 -5.5449e+00 -2.5575e+01 -1.8609e+01 +2.0635e+01 +1.3993e+00 -2.3345e+00 +4.2623e+00
1985 +2.180046365e+02 +2.180046365e+02 +3.325946365e+02 +3.325946365e+02 +5.0337e+00 +1.0359e+00 +2.2064e+00 -3.2100e+00 -6.6824e-01 -3.9417e+00 -4.0421e+00 -1.0070e+00 -1.9633e+00 -1.8902e+00 +3.3741e+00 +9.0045e-01 +7.5794e+00 -1.8014e+00 -1.8227e+01 -1.1633e+01 +2.3320e+01 +1.2821e+00 -2.4104e+00 +5.4846e+00
2010 +2.118486702e+02 +2.118486702e+02 +3.264386702e+02 +3.264386702e+02 +4.6179e+00 -1.4101e+01 +2.0080e+00 -3.1798e+00 +1.9927e+00 -4.6872e+00 -4.8159e+00 -3.6342e+00 -2.9197e+00 -1.0559e+00 +3.7588e+00 +1.0305e+00 +6.9663e+00 -2.9527e+00 -1.6911e+01 -1.8351e+01 +2.4930e+01 +1.3480e+00 -1.9824e+00 +6.3247e+00
2022 +2.039630141e+02 +2.039630141e+02 +3.185530141e+02 +3.185530141e+02 +4.7291e+00 -1.1166e+01 +2.1544e+00 -3.4804e+00 +1.6850e+00 -3.9671e+00 -3.8725e+00 -7.7477e-01 -3.2549e+00 -1.3884e+00 +3.3795e+00 -2.0325e+01 +5.2603e+00 -2.0165e+00 -1.7653e+01 -6.8379e+00 +3.9278e+01 +1.0760e+00 -1.4009e+00 +7.5202e+00
2053 +1.964366172e+02 +1.964366172e+02 +3.110266172e+02 +3.110266172e+02 +4.1186e+00 +3.0287e+00 +2.1495e+00 -3.1368e+00 +7.2466e-01 -3.7872e+00 -4.1920e+00 -5.3059e+00 -3.5959e+00 -7.3922e-01 +3.7038e+00 +2.6233e-01 +5.8025e+00 -1.7464e+00 -1.4159e+01 -1.8346e+01 +2.1163e+01 +1.5648e+00 -8.7030e+00 +7.5552e+00
2114 +1.881960362e+02 +1.881960362e+02 +3.027860362e+02 +3.027860362e+02 +5.4752e+00 -5.0349e+00 +2.1490e+00 -3.2914e+00 +2.8370e+00 -5.7733e+00 -4.8083e+00 -5.6203e+00 -3.4751e+00 -1.4984e+00 +3.7699e+00 +6.9046e-01 +6.2930e+00 -2.8080e+00 -2.0089e+01 -1.4074e+01 +2.7805e+01 +1.2557e+00 -4.3798e+00 +6.3996e+00
2117 +1.505677969e+02 +1.505677969e+02 +2.651577969e+02 +2.651577969e+02 +3.7642e+00 +1.1525e+00 +1.2174e+00 -3.1616e+00 +4.2982e+00 -5.7546e+00 -5.0939e+00 -4.8073e+00 -4.0735e+00 -3.8592e+00 +4.1797e+00 -4.3067e+00 +8.7046e+00 -3.7075e+00 -1.4998e+01 -1.9558e+01 +3.6415e+01 -6.2096e-01 -5.1675e+00 +4.4555e+00
2300 +1.459990853e+02 +1.459990853e+02 +2.605890853e+02 +2.605890853e+02 +3.8925e+00 -9.2190e-01 +2.3634e+00 -2.9051e+00 -5.0538e+00 -5.8544e+00 -3.6066e+00 -8.9737e+00 -4.1769e+00 -1.2059e+01 +3.2879e+00 -2.5781e+00 +8.6795e+00 -4.0147e+00 -2.0965e+01 -2.2294e+01 +2.5806e+01 +1.0820e+00 -4.7387e+00 +6.7127e+00
2335 +1.368663277e+02 +1.368663277e+02 +2.514563277e+02 +2.514563277e+02 +3.9925e+00 -4.9823e+00 +1.8945e+00 -3.1988e+00 +4.0645e-01 -5.6186e+00 -3.7331e+00 -8.3707e+00 -1.5718e+00 -6.0487e-01 +4.5003e+00 -6.7894e+00 +7.4937e+00 -4.7643e+00 -2.7259e+01 -1.5825e+01 +1.2118e+01 +1.0144e+00 -5.9211e+00 +5.6684e+00
2408 +1.336458248e+02 +1.336458248e+02 +2.482358248e+02 +2.482358248e+02 +4.0949e+00 -3.2212e+00 +1.9539e+00 -3.4682e+00 +1.4967e+00 -5.2251e+00 -4.5332e+00 -9.7081e+00 -2.9631e+00 -5.7859e+00 +4.0286e+00 -8.2210e+00 +9.1188e+00 -4.6659e+00 -5.1384e+01 -2.2000e+01 +2.4986e+01 +7.7903e-01 -9.4664e+00 +8.9350e+00
2410 +1.256930345e+02 +1.256930345e+02 +2.402830345e+02 +2.402830345e+02 +3.8897e+00 -1.6489e+01 +2.0153e+00 -3.3586e+00 -2.0460e+00 -2.8674e+00 -6.4046e-02 -1.8597e+01 +5.3565e+00 -2.5293e+00 +3.2286e+00 -1.5321e+01 +7.4535e+00 -1.2472e+01 -4.1694e+01 -3.4263e+01 +3.1481e+01 +3.0727e+00 -8.9493e+00 +6.8217e+00
2441 +1.228505109e+02 +1.228505109e+02 +2.374405109e+02 +2.374405109e+02 +3.3406e+00 -1.0437e+01 +1.9660e+00 -2.1189e+00 +4.2095e-01 -4.9058e+00 -3.8873e+00 -8.0322e+00 -4.1630e-01 -8.2885e+00 +4.0302e+00 -5.8817e+00 +4.9279e+00 -4.4649e+00 -2.3052e+01 -2.4176e+01 +2.7548e+01 +1.0649e+00 -8.3333e+00 +6.3746e+00
2516 +9.578320981e+01 +9.578320981e+01 +2.103732098e+02 +2.103732098e+02 +2.9912e+00 +5.9225e+00 +2.0149e+00 -3.0898e+00 +8.2648e-01 -5.5228e+00 -3.6855e+00 -1.4615e+01 -2.7145e+00 -5.6987e+00 +3.7143e+00 -9.5612e+00 +5.2394e+00 -4.4219e+00 -2.4580e+01 -1.8712e+01 +2.7296e+01 -5.3750e+00 -1.0980e+01 +8.8551e+00
2685 +8.607583932e+01 +8.607583932e+01 +2.006658393e+02 +2.006658393e+02 +2.7019e+00 -3.3861e+01 +4.6842e+00 -2.9233e+00 -8.5741e+00 -7.0955e+00 -1.1001e+00 -7.9981e+00 -1.2408e-01 -1.9777e+00 +3.6776e+00 -5.3610e+01 +7.8402e+00 -6.9052e+00 -1.7182e+01 -1.4184e+01 +1.3431e+01 -3.0802e+00 -1.3022e+01 +7.5021e+00
2750 +8.494099260e+01 +8.494099260e+01 +1.995309926e+02 +1.995309926e+02 +6.3678e-01 -3.4756e+00 +1.2935e+00 -1.2241e+00 -2.0664e+00 -1.0479e+01 -2.9036e+00 -8.0883e+01 +5.7853e+00 -7.0642e+00 +3.7310e+00 -4.7024e+00 +1.7391e+01 -4.4020e+00 -7.7517e+01 -1.1263e+01 +4.9804e+01 -1.0229e+00 -5.2969e+00 +9.7735e+00
2777 +7.755614896e+01 +7.755614896e+01 +1.921461490e+02 +1.921461490e+02 +6.4324e-01 -1.6410e+01 +1.4232e+00 -3.1692e+00 -6.7684e+00 -8.2368e+00 +3.2963e+00 -2.2024e+01 +3.0441e+00 -9.0998e+00 +3.8563e+00 -9.2150e+00 +7.3075e+00 -6.0067e+00 -4.5539e+01 -1.8709e+01 +2.3398e+01 +2.7325e-02 -9.9418e+00 +9.5672e+00
2815 +7.525417120e+01 +7.525417120e+01 +1.898441712e+02 +1.898441712e+02 +8.9641e-01 -4.5830e+00 +1.6709e+00 -2.4810e+00 -1.4559e+01 -7.9757e+00 +3.2420e+00 -6.1277e+01 +1.1048e+01 -5.4535e+00 +4.3557e+00 -1.0408e+01 +9.4675e+00 -6.5278e+00 -7.3799e+01 -3.3909e+01 +2.7614e+01 +3.4349e-01 -4.7867e+00 +9.6186e+00
2842 +7.102884049e+01 +7.102884049e+01 +1.856188405e+02 +1.856188405e+02 -1.8511e+00 -9.7825e+00 +1.5291e+00 -2.2558e+00 -7.1448e+00 -1.3629e+01 -2.2174e+00 -2.7814e+01 +5.1948e+00 -7.0374e+00 +6.6408e+00 -1.1275e+01 +8.2460e+00 -6.1686e+00 -2.7166e+01 -3.0076e+01 +4.4223e+01 -6.4335e-01 -8.8700e+00 +8.5988e+00
2924 +6.505274734e+01 +6.505274734e+01 +1.796427473e+02 +1.796427473e+02 -2.4982e+00 -1.5993e+01 +8.3274e-02 -2.5132e+00 -1.6543e+01 -7.5198e+00 -1.9853e+00 -2.9495e+01 +5.7594e+00 -6.5598e+00 +6.2038e+00 -7.4069e+00 +9.6863e+00 -7.4747e+00 -5.9696e+01 -5.4734e+01 +3.9821e+01 -1.0736e+00 -1.0410e+01 +9.4154e+00
2933 +5.641854232e+01 +5.641854232e+01 +1.710085423e+02 +1.710085423e+02 -9.0182e-01 -3.1053e+01 +3.6255e-01 -2.5418e+00 -1.8447e+01 -1.2196e+01 +1.4065e+00 -3.2877e+01 +5.8665e+00 -8.2673e+00 +5.4337e+00 -1.8241e+01 +1.1528e+01 -9.0603e+00 -5.3488e+01 -3.0612e+01 +3.9538e+01 -1.5336e+00 -1.4273e+01 +7.0748e+00
3019 +4.064107870e+01 +4.064107870e+01 +1.552310787e+02 +1.552310787e+02 +1.8491e+00 -9.8208e+00 +1.0085e+00 -2.5614e+00 -2.2453e+01 -2.0699e+01 -2.3745e+00 -3.3811e+01 +5.8916e+00 -7.9903e+00 +6.0322e+00 -1.3856e+01 +8.1074e+00 -5.7224e+00 -5.8099e+01 -7.4868e+01 +4.1281e+01 -6.8231e+00 -6.5533e+01 +1.0958e+01
3164 +3.635058434e+01 +3.635058434e+01 +1.509405843e+02 +1.509405843e+02 +1.3377e+00 -1.6307e+01 +1.1706e+00 -4.3591e-01 -1.4416e+01 -1.4613e+01 -1.9259e+00 -4.6566e+01 +1.2805e+01 -7.1318e+00 +5.1333e+00 -2.0082e+01 +1.0935e+01 -1.0328e+01 -8.8110e+01 -6.2213e+01 +4.2241e+01 -1.1033e+01 -2.6755e+01 +1.2187e+01
3206 +3.577877315e+01 +3.577877315e+01 +1.503687732e+02 +1.503687732e+02 -2.1717e-01 -2.0359e+01 -2.2197e-01 -3.2047e+00 -2.2426e+01 -8.2808e+00 -1.3337e+00 -3.6054e+01 +2.1990e+01 -1.0378e+01 +6.6027e+00 -2.7031e+01 +1.2767e+01 -1.3082e+01 -5.4945e+01 -1.1101e+02 +7.1951e+01 -5.6178e+00 -2.2979e+01 +1.5106e+01
3214 +3.361053986e+01 +3.361053986e+01 +1.482005399e+02 +1.482005399e+02 +5.6737e+00 -1.1823e+01 -5.8727e-02 -8.7104e-01 -5.3986e+00 -1.3220e+01 +1.4610e+00 -4.0407e+01 +1.8271e+01 -6.9135e+00 +4.7404e+00 -1.8905e+01 +1.0568e+01 -6.0398e+00 -8.6804e+01 -7.2494e+01 +2.7836e+01 -5.1243e+00 -3.6280e+01 +2.5222e+01
