% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1827 +2.194103602e+01 +2.194103602e+01 -9.780589640e+02 -9.780589640e+02 -1.3648e+00 +3.5172e+00 +3.8023e+00 +2.5293e+00 -8.3456e-02 -4.3143e+00 -1.4415e+00 +4.0599e-01 -2.4198e+00 -2.5231e-01 -4.7108e+00 +3.5029e+00 -2.1563e+00 +5.6029e-01 -2.7901e-02 +1.0081e+00 -2.7179e+00 -4.1571e+00 +3.0691e+00 -3.2001e+00
2208 +2.020034969e+01 +2.020034969e+01 -9.797996503e+02 -9.797996503e+02 -1.3560e+00 +3.6217e+00 +3.8784e+00 +2.4364e+00 +6.3395e-02 -4.3832e+00 -1.3644e+00 +3.1620e-01 -2.4120e+00 -3.5354e-01 -4.7363e+00 +3.4971e+00 -2.0464e+00 +3.8224e-01 +2.4725e-02 +1.0434e+00 -2.5544e+00 -4.0975e+00 +3.0449e+00 -3.0081e+00
2406 +1.909587499e+01 +1.909587499e+01 -9.809041250e+02 -9.809041250e+02 -1.5654e+00 +3.5059e+00 +3.9368e+00 +2.4863e+00 -3.5463e-02 -4.3561e+00 -1.4347e+00 +5.1716e-01 -2.3883e+00 -3.2926e-01 -4.6023e+00 +3.5068e+00 -2.0846e+00 +4.6797e-01 +6.9143e-02 +8.3367e-01 -2.4634e+00 -4.0692e+00 +3.0553e+00 -3.0689e+00
2458 +1.702999311e+01 +1.702999311e+01 -9.829700069e+02 -9.829700069e+02 -1.3581e+00 +3.5912e+00 +3.7590e+00 +2.5867e+00 -1.5883e-01 -4.3029e+00 -1.3609e+00 +3.8732e-01 -2.4089e+00 -2.9620e-01 -4.6684e+00 +3.5007e+00 -2.0303e+00 +3.5726e-01 -1.0373e-01 +8.9462e-01 -2.4557e+00 -4.0618e+00 +3.0801e+00 -3.0721e+00
5588 +1.613497706e+01 +1.613497706e+01 -9.838650229e+02 -9.838650229e+02 -1.1523e+00 +1.9522e+00 +3.7533e+00 +1.9964e+00 -2.7202e-01 -3.9397e+00 -7.9768e-01 -2.5435e-01 -2.8154e+00 -1.0491e+00 -4.2851e+00 +3.9094e+00 -1.2400e+00 -3.4941e-01 -1.1080e+00 +6.9555e-01 -2.1234e+00 -3.7206e+00 +2.7141e+00 -3.9795e+00
% function evaluation | noise-free fitness - Fopt (-6.554000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.264581368e+02 +1.264581368e+02 +6.091813676e+01 +6.091813676e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.670589045e+01 +6.670589045e+01 +1.165890450e+00 +1.165890450e+00 +1.6937e+00 -4.9869e+00 -9.8331e-01 -2.5968e+00 -3.1364e+00 +1.8258e+00 -2.4546e+00 +4.7516e+00 -9.6162e-01 +2.0270e+00 -4.1696e+00 +4.8222e+00 +2.2796e+00 -2.7588e+00 +2.3818e+00 -1.0032e+00 +4.7263e+00 +1.1595e+00 +1.7772e+00 +2.9648e-01
3 +6.473363765e+01 +6.473363765e+01 -8.063623480e-01 -8.063623480e-01 +1.6983e+00 -4.9946e+00 -9.8246e-01 -2.6160e+00 -3.1419e+00 +1.8340e+00 -2.4535e+00 +4.7539e+00 -9.7194e-01 +2.0349e+00 -4.1566e+00 +4.8215e+00 +2.2791e+00 -2.7649e+00 +2.3720e+00 -1.0037e+00 +4.7463e+00 +1.1574e+00 +1.7774e+00 +2.9799e-01
5 +6.445712859e+01 +6.445712859e+01 -1.082871408e+00 -1.082871408e+00 +1.7092e+00 -5.0012e+00 -9.7668e-01 -2.6080e+00 -3.1297e+00 +1.8272e+00 -2.4552e+00 +4.7540e+00 -9.7496e-01 +2.0319e+00 -4.1591e+00 +4.8246e+00 +2.2787e+00 -2.7609e+00 +2.3892e+00 -1.0045e+00 +4.7205e+00 +1.1488e+00 +1.7769e+00 +2.9756e-01
10 +6.226931574e+01 +6.226931574e+01 -3.270684262e+00 -3.270684262e+00 +1.7122e+00 -4.9964e+00 -9.7758e-01 -2.6084e+00 -3.1305e+00 +1.8285e+00 -2.4567e+00 +4.7512e+00 -9.6679e-01 +1.9932e+00 -4.1564e+00 +4.8211e+00 +2.2792e+00 -2.7608e+00 +2.3841e+00 -1.0043e+00 +4.6973e+00 +1.1517e+00 +1.7770e+00 +2.9815e-01
23 +6.074766040e+01 +6.074766040e+01 -4.792339604e+00 -4.792339604e+00 +1.7225e+00 -4.9756e+00 -9.9462e-01 -2.6119e+00 -3.1284e+00 +1.8285e+00 -2.4577e+00 +4.7502e+00 -9.6531e-01 +2.0238e+00 -4.1467e+00 +4.8256e+00 +2.2789e+00 -2.7641e+00 +2.3889e+00 -9.9836e-01 +4.7350e+00 +1.1480e+00 +1.7771e+00 +2.8300e-01
24 +5.914241368e+01 +5.914241368e+01 -6.397586316e+00 -6.397586316e+00 +1.7100e+00 -4.9927e+00 -9.8135e-01 -2.6109e+00 -3.1397e+00 +1.8223e+00 -2.4567e+00 +4.7545e+00 -9.7431e-01 +2.0353e+00 -4.1612e+00 +4.8166e+00 +2.2787e+00 -2.7585e+00 +2.3380e+00 -1.0035e+00 +4.7109e+00 +1.1340e+00 +1.7773e+00 +3.1158e-01
25 +5.863658000e+01 +5.863658000e+01 -6.903419995e+00 -6.903419995e+00 +1.7036e+00 -4.9927e+00 -9.7969e-01 -2.6717e+00 -3.1299e+00 +1.8271e+00 -2.4546e+00 +4.7533e+00 -9.7401e-01 +2.0500e+00 -4.1292e+00 +4.8349e+00 +2.2768e+00 -2.7617e+00 +2.3861e+00 -1.0033e+00 +4.6852e+00 +1.1750e+00 +1.7769e+00 +2.9326e-01
44 +5.631404836e+01 +5.631404836e+01 -9.225951645e+00 -9.225951645e+00 +1.7082e+00 -4.9854e+00 -9.9227e-01 -2.6023e+00 -3.1295e+00 +1.8257e+00 -2.4647e+00 +4.7549e+00 -9.7897e-01 +2.0040e+00 -4.1385e+00 +4.8169e+00 +2.2771e+00 -2.7632e+00 +2.3879e+00 -1.0043e+00 +4.6946e+00 +1.1582e+00 +1.7776e+00 +2.9855e-01
217 +5.510793626e+01 +5.510793626e+01 -1.043206374e+01 -1.043206374e+01 +1.7480e+00 -4.9969e+00 -9.7773e-01 -2.6063e+00 -3.1360e+00 +1.8264e+00 -2.4536e+00 +4.7537e+00 -9.9064e-01 +2.0240e+00 -4.1292e+00 +4.8258e+00 +2.2833e+00 -2.7549e+00 +2.3684e+00 -1.0114e+00 +4.7090e+00 +1.1567e+00 +1.7768e+00 +2.9345e-01
236 +5.135993583e+01 +5.135993583e+01 -1.418006417e+01 -1.418006417e+01 +1.7294e+00 -4.9869e+00 -9.8702e-01 -2.6097e+00 -3.1368e+00 +1.8380e+00 -2.4743e+00 +4.7539e+00 -1.0295e+00 +2.0000e+00 -4.1336e+00 +4.8146e+00 +2.2782e+00 -2.7612e+00 +2.3743e+00 -1.0048e+00 +4.7149e+00 +1.1666e+00 +1.7774e+00 +3.1431e-01
405 +5.013702625e+01 +5.013702625e+01 -1.540297375e+01 -1.540297375e+01 +1.7029e+00 -4.9804e+00 -9.6130e-01 -2.6410e+00 -3.1438e+00 +1.8273e+00 -2.4529e+00 +4.7545e+00 -9.7651e-01 +1.9956e+00 -3.9165e+00 +4.8090e+00 +2.2772e+00 -2.7565e+00 +2.3735e+00 -1.0067e+00 +4.7068e+00 +1.1353e+00 +1.7770e+00 +3.4011e-01
535 +4.768212036e+01 +4.768212036e+01 -1.785787964e+01 -1.785787964e+01 +1.7170e+00 -4.9712e+00 -9.9282e-01 -2.6250e+00 -3.1354e+00 +1.8145e+00 -2.4555e+00 +4.7498e+00 -9.9397e-01 +2.0698e+00 -3.7645e+00 +4.8215e+00 +2.2772e+00 -2.7550e+00 +2.3734e+00 -1.0020e+00 +4.6789e+00 +1.1786e+00 +1.7771e+00 +3.5199e-01
886 +4.658064816e+01 +4.658064816e+01 -1.895935184e+01 -1.895935184e+01 +1.7594e+00 -4.7685e+00 -9.6744e-01 -2.7118e+00 -3.1582e+00 +1.8078e+00 -2.4642e+00 +4.7822e+00 -9.8793e-01 +1.9825e+00 -3.6601e+00 +4.8618e+00 +2.2762e+00 -2.7500e+00 +2.3358e+00 -1.0095e+00 +4.6145e+00 +1.0980e+00 +1.7772e+00 +4.4031e-01
1172 +4.494346565e+01 +4.494346565e+01 -2.059653435e+01 -2.059653435e+01 +1.8967e+00 -4.8128e+00 -9.7959e-01 -2.5841e+00 -3.1650e+00 +1.8101e+00 -2.4357e+00 +5.0121e+00 -1.0272e+00 +1.8440e+00 -4.1061e+00 +4.7990e+00 +2.2766e+00 -2.7992e+00 +2.3274e+00 -1.0250e+00 +4.8390e+00 +1.1750e+00 +1.7780e+00 +4.3233e-01
1237 +4.370326527e+01 +4.370326527e+01 -2.183673473e+01 -2.183673473e+01 +1.7085e+00 -4.9835e+00 -1.0084e+00 -2.5477e+00 -3.1414e+00 +1.7916e+00 -2.4368e+00 +4.8172e+00 -3.8588e-01 +1.8706e+00 -3.9417e+00 +4.8392e+00 +2.2552e+00 -2.7887e+00 +2.7816e+00 -9.8686e-01 +4.7550e+00 +1.3844e+00 +1.7766e+00 +4.1454e-01
1372 +4.295337389e+01 +4.295337389e+01 -2.258662611e+01 -2.258662611e+01 +1.8996e+00 -4.7548e+00 -9.8443e-01 -2.0893e+00 -3.3639e+00 +1.7920e+00 -2.4651e+00 +4.8391e+00 -1.0267e+00 +2.0442e+00 -3.8920e+00 +4.9079e+00 +2.2738e+00 -2.7611e+00 +2.3339e+00 -9.8729e-01 +4.6691e+00 +1.4363e+00 +1.7756e+00 +4.6948e-01
1392 +4.207591069e+01 +4.207591069e+01 -2.346408931e+01 -2.346408931e+01 +1.8607e+00 -4.8753e+00 -8.5883e-01 -2.3252e+00 -3.1755e+00 +1.8080e+00 -2.4472e+00 +4.8295e+00 -9.0170e-01 +1.9148e+00 -3.9814e+00 +4.8264e+00 +2.2629e+00 -2.7765e+00 +2.3817e+00 -9.9801e-01 +4.7618e+00 +1.2410e+00 +1.7711e+00 +5.6860e-01
1406 +4.009315709e+01 +4.009315709e+01 -2.544684291e+01 -2.544684291e+01 +1.7962e+00 -4.8374e+00 -9.1816e-01 -2.4241e+00 -3.1470e+00 +1.8170e+00 -2.4340e+00 +4.8146e+00 -1.0722e+00 +2.0133e+00 -3.9363e+00 +4.7929e+00 +2.2887e+00 -2.7906e+00 +2.2379e+00 -1.0098e+00 +4.9474e+00 +1.2003e+00 +1.7770e+00 +4.2685e-01
1417 +3.948682983e+01 +3.948682983e+01 -2.605317017e+01 -2.605317017e+01 +1.7536e+00 -4.7562e+00 -1.0563e+00 -2.5182e+00 -3.1431e+00 +1.8008e+00 -2.4613e+00 +4.8113e+00 -8.5496e-01 +2.2925e+00 -4.1429e+00 +4.8954e+00 +2.2827e+00 -2.8717e+00 +2.2656e+00 -9.5785e-01 +4.8718e+00 +1.2066e+00 +1.7768e+00 +4.8434e-01
1590 +3.715139525e+01 +3.715139525e+01 -2.838860475e+01 -2.838860475e+01 +1.6432e+00 -4.8175e+00 -9.5456e-01 -2.3283e+00 -3.2157e+00 +1.8267e+00 -2.4881e+00 +4.7980e+00 -8.7818e-01 +1.9797e+00 -4.0585e+00 +4.8162e+00 +2.2555e+00 -2.7890e+00 +2.1685e+00 -1.0197e+00 +4.9828e+00 +1.0602e+00 +1.7789e+00 +3.9294e-01
1840 +3.163498535e+01 +3.163498535e+01 -3.390501465e+01 -3.390501465e+01 +1.0731e+00 -4.6462e+00 -9.0460e-01 -2.1574e+00 -3.2217e+00 +2.0485e+00 -2.3545e+00 +4.8873e+00 -9.0194e-01 +2.2409e+00 -4.1299e+00 +5.2080e+00 +2.2681e+00 -2.9936e+00 +2.8915e+00 -8.2785e-01 +4.9989e+00 +1.1370e+00 +1.7700e+00 +3.9277e-01
1996 +2.904916890e+01 +2.904916890e+01 -3.649083110e+01 -3.649083110e+01 +1.6756e+00 -3.5756e+00 -3.4921e-01 -1.5803e+00 -3.3751e+00 +1.5869e+00 -2.7337e+00 +4.7627e+00 -9.2926e-01 +2.0327e+00 -4.0503e+00 +4.9165e+00 +2.1999e+00 -2.8207e+00 +2.4061e+00 -1.0083e+00 +4.8195e+00 +1.3666e+00 +1.7722e+00 +1.0915e+00
2262 +2.786049053e+01 +2.786049053e+01 -3.767950947e+01 -3.767950947e+01 +1.8110e+00 -4.7043e+00 -4.2892e-01 -1.7540e+00 -3.2244e+00 +1.8547e+00 -2.3380e+00 +5.1659e+00 -9.5682e-01 +2.4062e+00 -4.0190e+00 +4.6358e+00 +2.3786e+00 -3.1380e+00 +2.5964e+00 -1.1532e+00 +5.3088e+00 +1.1336e+00 +1.7703e+00 +4.2202e-01
2340 +1.880913763e+01 +1.880913763e+01 -4.673086237e+01 -4.673086237e+01 +1.5270e+00 -4.6154e+00 -5.8558e-01 -2.1131e+00 -3.2589e+00 +1.8233e+00 -2.5668e+00 +5.2550e+00 -7.1932e-01 +2.1338e+00 -4.0515e+00 +4.6072e+00 +2.3210e+00 -2.9452e+00 +2.7709e+00 -1.0157e+00 +5.6283e+00 +1.1379e+00 +1.7807e+00 +5.0313e-01
2402 +1.795255520e+01 +1.795255520e+01 -4.758744480e+01 -4.758744480e+01 +1.2862e+00 -4.5630e+00 -4.7772e-01 -2.4011e+00 -2.9864e+00 +1.8412e+00 -2.5597e+00 +5.4018e+00 -8.6421e-01 +2.0824e+00 -4.4938e+00 +4.4675e+00 +2.3231e+00 -3.0812e+00 +2.8385e+00 -9.0710e-01 +6.1604e+00 +1.1316e+00 +1.8102e+00 +1.0065e+00
2428 +1.702914995e+01 +1.702914995e+01 -4.851085005e+01 -4.851085005e+01 +1.3014e+00 -4.4583e+00 -4.3401e-01 -2.2313e+00 -3.0876e+00 +1.5516e+00 -2.7479e+00 +5.5232e+00 -7.9002e-01 +2.0605e+00 -3.9953e+00 +4.7404e+00 +2.2530e+00 -3.0351e+00 +2.8059e+00 -9.7398e-01 +5.3044e+00 +8.3845e-01 +1.7801e+00 +7.5556e-01
3577 +1.415408481e+01 +1.415408481e+01 -5.138591519e+01 -5.138591519e+01 +1.9749e+00 -4.3833e+00 -6.6269e-01 -1.8233e+00 -3.3003e+00 +1.7430e+00 -2.4559e+00 +5.7568e+00 -4.0293e-01 +2.2400e+00 -4.0104e+00 +4.9919e+00 +2.6650e+00 -3.4782e+00 +2.8129e+00 -5.5240e-01 +5.2469e+00 +1.3158e+00 +1.7440e+00 +1.1273e+00
% function evaluation | noise-free fitness - Fopt (-2.375000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.126808540e+01 +4.126808540e+01 +1.751808540e+01 +1.751808540e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1388 +3.890026425e+01 +3.890026425e+01 +1.515026425e+01 +1.515026425e+01 -2.2059e+00 +2.9326e+00 +1.8054e+00 -3.9650e+00 -3.8275e+00 -6.1110e-01 -1.6803e+00 -4.9019e+00 +2.7246e+00 -2.7179e-01 -8.9004e-03 -2.2815e+00 +3.4855e+00 -4.5412e+00 +1.6252e+00 +3.4854e+00 -1.2160e+00 -2.2233e-01 -1.0727e-01 +4.8410e-01
1743 +3.085961281e+01 +3.085961281e+01 +7.109612806e+00 +7.109612806e+00 -2.2101e+00 +2.8959e+00 +2.2114e+00 -3.7666e+00 -2.4731e+00 -4.4564e-01 -1.7352e+00 -4.8928e+00 +2.8153e+00 +1.7571e-01 +4.7427e-02 -2.3176e+00 +3.5308e+00 -3.1647e+00 +1.9218e+00 +3.4938e+00 -1.7464e+00 -4.2709e-01 -4.2584e-01 +1.9545e-01
1919 +2.353725456e+01 +2.353725456e+01 -2.127454437e-01 -2.127454437e-01 -2.2193e+00 +2.3682e+00 +1.0241e+00 -4.3158e+00 -1.6610e+00 -5.7927e-01 -1.6788e+00 -4.9412e+00 +3.1011e+00 -1.3267e+00 +4.0040e-01 -2.2884e+00 +3.4281e+00 -5.1233e+00 +1.5559e+00 +3.5127e+00 -2.8909e+00 -2.1803e-01 -4.4722e-01 +3.0103e-01
2013 +2.188409980e+01 +2.188409980e+01 -1.865900196e+00 -1.865900196e+00 -2.2166e+00 +2.6805e+00 +3.0126e+00 -4.1096e+00 -2.2056e+00 -5.0467e-01 -1.7005e+00 -5.0787e+00 +2.8846e+00 -5.2120e-01 +2.1602e-01 -2.2956e+00 +3.6461e+00 -3.2121e+00 +1.7755e+00 +3.5447e+00 -1.4559e+00 +1.8254e-01 -3.3530e-01 -4.1434e-01
2034 +1.724204982e+01 +1.724204982e+01 -6.507950181e+00 -6.507950181e+00 -2.2216e+00 +2.8125e+00 +2.0348e+00 -4.1295e+00 -2.7694e+00 -9.6373e-01 -1.6016e+00 -4.9646e+00 +2.7038e+00 -5.4700e-01 +3.8229e-01 -2.3918e+00 +3.6744e+00 -3.0722e+00 +2.3475e+00 +3.6528e+00 -2.1737e+00 -4.1767e-01 +1.4038e-01 +1.3158e+00
% function evaluation | noise-free fitness - Fopt (3.513000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.880568532e+01 +9.880568532e+01 +1.339356853e+02 +1.339356853e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.209538702e+01 +6.209538702e+01 +9.722538702e+01 +9.722538702e+01 -1.4828e+00 +3.6772e+00 +2.6169e+00 +4.0037e-01 +2.0743e+00 +1.9071e+00 +3.5039e+00 +2.4762e+00 -2.4499e+00 +5.2428e-01 +4.2558e+00 -3.3355e+00 -4.5394e+00 +3.5685e+00 -3.8485e+00 +4.3611e+00 -2.1009e+00 +3.6867e+00 -1.0766e+00 +3.0360e+00
38 +6.069906667e+01 +6.069906667e+01 +9.582906667e+01 +9.582906667e+01 -1.4814e+00 +3.6813e+00 +2.6130e+00 +3.9087e-01 +2.0756e+00 +1.9082e+00 +3.5002e+00 +2.4714e+00 -2.4035e+00 +5.2551e-01 +4.2613e+00 -3.3358e+00 -4.5213e+00 +3.5689e+00 -3.8542e+00 +4.2983e+00 -2.1121e+00 +3.6875e+00 -1.0769e+00 +3.0360e+00
106 +5.991942108e+01 +5.991942108e+01 +9.504942108e+01 +9.504942108e+01 -1.4718e+00 +3.6812e+00 +2.6076e+00 +4.1372e-01 +2.0727e+00 +1.9077e+00 +3.4808e+00 +2.4663e+00 -2.4388e+00 +5.2344e-01 +4.2622e+00 -3.3381e+00 -4.5123e+00 +3.5683e+00 -3.8448e+00 +4.3287e+00 -2.1151e+00 +3.6881e+00 -1.0764e+00 +3.0270e+00
135 +5.759193030e+01 +5.759193030e+01 +9.272193030e+01 +9.272193030e+01 -1.4416e+00 +3.6602e+00 +2.6128e+00 +3.9928e-01 +2.0856e+00 +1.9086e+00 +3.4962e+00 +2.4620e+00 -2.4399e+00 +5.2393e-01 +4.2647e+00 -3.3375e+00 -4.5175e+00 +3.5677e+00 -3.8564e+00 +4.3035e+00 -2.1146e+00 +3.6888e+00 -1.0766e+00 +3.0242e+00
192 +5.702692367e+01 +5.702692367e+01 +9.215692367e+01 +9.215692367e+01 -1.4452e+00 +3.6728e+00 +2.6147e+00 +4.0386e-01 +2.1000e+00 +1.9092e+00 +3.4904e+00 +2.4697e+00 -2.4194e+00 +5.2350e-01 +4.2690e+00 -3.3389e+00 -4.5280e+00 +3.5798e+00 -3.8665e+00 +4.3110e+00 -2.1264e+00 +3.6872e+00 -1.0773e+00 +3.0458e+00
222 +5.535035844e+01 +5.535035844e+01 +9.048035844e+01 +9.048035844e+01 -1.4363e+00 +3.6577e+00 +2.6141e+00 +3.9144e-01 +2.0717e+00 +1.9055e+00 +3.4690e+00 +2.4561e+00 -2.4368e+00 +5.2663e-01 +4.2482e+00 -3.3406e+00 -4.5110e+00 +3.5673e+00 -3.8606e+00 +4.3134e+00 -2.0987e+00 +3.6890e+00 -1.0763e+00 +3.0380e+00
338 +5.369639589e+01 +5.369639589e+01 +8.882639589e+01 +8.882639589e+01 -1.3623e+00 +3.6737e+00 +2.6134e+00 +3.5723e-01 +2.0127e+00 +1.9074e+00 +3.4761e+00 +2.4408e+00 -2.3874e+00 +5.2140e-01 +4.2595e+00 -3.3372e+00 -4.5461e+00 +3.5701e+00 -3.8852e+00 +4.2880e+00 -2.1132e+00 +3.6902e+00 -1.0771e+00 +3.0265e+00
413 +5.216654436e+01 +5.216654436e+01 +8.729654436e+01 +8.729654436e+01 -1.3371e+00 +3.6663e+00 +2.6154e+00 +4.1436e-01 +2.0787e+00 +1.9077e+00 +3.4197e+00 +2.4759e+00 -2.4368e+00 +5.3232e-01 +4.2694e+00 -3.3520e+00 -4.5422e+00 +3.5784e+00 -3.8647e+00 +4.3104e+00 -2.1091e+00 +3.6882e+00 -1.0762e+00 +3.0159e+00
524 +5.034434359e+01 +5.034434359e+01 +8.547434359e+01 +8.547434359e+01 -1.3467e+00 +3.6765e+00 +2.6126e+00 +3.9752e-01 +2.0917e+00 +1.9066e+00 +3.4642e+00 +2.4319e+00 -2.4418e+00 +5.1544e-01 +4.2745e+00 -3.3320e+00 -4.5330e+00 +3.5620e+00 -3.8706e+00 +4.3287e+00 -2.0730e+00 +3.6875e+00 -1.0767e+00 +3.0486e+00
594 +4.939244124e+01 +4.939244124e+01 +8.452244124e+01 +8.452244124e+01 -1.3537e+00 +3.6638e+00 +2.6151e+00 +3.9831e-01 +2.0893e+00 +1.9033e+00 +3.4042e+00 +2.4467e+00 -2.4133e+00 +5.2765e-01 +4.2551e+00 -3.3421e+00 -4.5530e+00 +3.5825e+00 -3.8594e+00 +4.3418e+00 -2.1133e+00 +3.6884e+00 -1.0752e+00 +3.0497e+00
641 +4.774547118e+01 +4.774547118e+01 +8.287547118e+01 +8.287547118e+01 -1.3640e+00 +3.6514e+00 +2.6168e+00 +4.0844e-01 +2.1541e+00 +1.8918e+00 +3.5129e+00 +2.4477e+00 -2.4337e+00 +5.1451e-01 +4.2709e+00 -3.3338e+00 -4.5085e+00 +3.5744e+00 -3.8644e+00 +4.4512e+00 -2.0573e+00 +3.6850e+00 -1.0788e+00 +3.1068e+00
766 +4.249717301e+01 +4.249717301e+01 +7.762717301e+01 +7.762717301e+01 -1.1306e+00 +3.6736e+00 +2.6145e+00 +4.0282e-01 +2.1057e+00 +1.9065e+00 +3.5027e+00 +2.4434e+00 -2.3936e+00 +5.2244e-01 +4.2535e+00 -3.3508e+00 -4.5442e+00 +3.5673e+00 -3.8894e+00 +4.3593e+00 -2.0897e+00 +3.6900e+00 -1.0777e+00 +3.0481e+00
1009 +4.074613306e+01 +4.074613306e+01 +7.587613306e+01 +7.587613306e+01 -1.1260e+00 +3.6736e+00 +2.5997e+00 +3.7538e-01 +2.0880e+00 +1.9029e+00 +3.6134e+00 +2.4214e+00 -2.4079e+00 +6.0417e-01 +4.2542e+00 -3.3332e+00 -4.5569e+00 +3.5654e+00 -3.8591e+00 +4.4170e+00 -2.1133e+00 +3.6891e+00 -1.0781e+00 +3.1522e+00
1042 +3.972063962e+01 +3.972063962e+01 +7.485063962e+01 +7.485063962e+01 -1.1068e+00 +3.7087e+00 +2.6184e+00 +4.5314e-01 +2.0622e+00 +1.8895e+00 +3.6811e+00 +2.4321e+00 -2.4654e+00 +5.3535e-01 +4.2660e+00 -3.3252e+00 -4.5482e+00 +3.5646e+00 -3.8519e+00 +4.5665e+00 -2.0934e+00 +3.6898e+00 -1.0855e+00 +3.1637e+00
1078 +3.889230747e+01 +3.889230747e+01 +7.402230747e+01 +7.402230747e+01 -1.1015e+00 +3.6773e+00 +2.6189e+00 +3.7584e-01 +2.0829e+00 +1.9074e+00 +3.5338e+00 +2.3873e+00 -2.4203e+00 +5.2399e-01 +4.2466e+00 -3.3478e+00 -4.5311e+00 +3.5914e+00 -3.8805e+00 +4.4195e+00 -2.2196e+00 +3.6878e+00 -1.0776e+00 +3.0200e+00
1183 +3.541651985e+01 +3.541651985e+01 +7.054651985e+01 +7.054651985e+01 -1.0277e+00 +3.6676e+00 +2.6121e+00 +2.5837e-01 +2.0522e+00 +1.9030e+00 +3.6464e+00 +2.4425e+00 -2.3628e+00 +5.0335e-01 +4.1225e+00 -3.3465e+00 -4.5480e+00 +3.5617e+00 -3.8846e+00 +4.4423e+00 -2.1068e+00 +3.6968e+00 -1.0762e+00 +3.1220e+00
1185 +3.444056855e+01 +3.444056855e+01 +6.957056855e+01 +6.957056855e+01 -9.5488e-01 +3.7361e+00 +2.6148e+00 +2.4606e-01 +2.0985e+00 +1.8948e+00 +3.5235e+00 +2.4541e+00 -2.4366e+00 +5.6829e-01 +4.1675e+00 -3.3215e+00 -4.5370e+00 +3.5527e+00 -3.8535e+00 +4.4879e+00 -2.1395e+00 +3.6911e+00 -1.0722e+00 +3.0184e+00
1514 +3.384657619e+01 +3.384657619e+01 +6.897657619e+01 +6.897657619e+01 -9.8366e-01 +3.7032e+00 +2.6054e+00 +2.8583e-01 +2.1052e+00 +1.9306e+00 +3.6555e+00 +2.5003e+00 -2.3867e+00 +5.4624e-01 +4.2724e+00 -3.3262e+00 -4.5347e+00 +3.5243e+00 -3.7251e+00 +4.4471e+00 -2.0971e+00 +3.6962e+00 -1.0794e+00 +3.0739e+00
1550 +3.138521096e+01 +3.138521096e+01 +6.651521096e+01 +6.651521096e+01 -6.4745e-01 +3.5949e+00 +2.6080e+00 +1.7407e-01 +2.0383e+00 +1.9035e+00 +3.9631e+00 +2.3560e+00 -2.3539e+00 +4.7534e-01 +4.0708e+00 -3.3173e+00 -4.5228e+00 +3.5393e+00 -3.9505e+00 +4.5236e+00 -2.1068e+00 +3.7177e+00 -1.0592e+00 +3.0208e+00
1661 +2.958187103e+01 +2.958187103e+01 +6.471187103e+01 +6.471187103e+01 -7.0938e-01 +3.6935e+00 +2.6185e+00 +1.0615e-01 +2.1722e+00 +1.8873e+00 +4.3587e+00 +2.4280e+00 -2.3816e+00 +4.7318e-01 +4.1246e+00 -3.3040e+00 -4.5886e+00 +3.5150e+00 -3.8602e+00 +4.4999e+00 -2.1228e+00 +3.6975e+00 -1.0687e+00 +3.0709e+00
1721 +2.948669957e+01 +2.948669957e+01 +6.461669957e+01 +6.461669957e+01 -4.5970e-01 +3.6317e+00 +2.4431e+00 +1.1282e-01 +2.2631e+00 +1.9083e+00 +3.7370e+00 +2.7532e+00 -2.2134e+00 +5.5334e-01 +4.7516e+00 -3.4302e+00 -4.9876e+00 +3.5228e+00 -3.8629e+00 +5.0842e+00 -1.7828e+00 +3.7241e+00 -1.0843e+00 +2.9100e+00
