% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
11 +8.100236971e+01 +8.100236971e+01 -1.590076303e+02 -1.590076303e+02 +2.2438e-01 -1.2858e+00 +1.2273e+00 -3.8511e+00 +4.6614e+00 +3.9561e+00 +6.6579e-01 +3.0139e+00 -2.0610e+00 +2.3092e+00 +3.0203e+00 +1.8015e+00 +3.0133e+00 +1.7871e+00 +3.1792e+00 +2.4112e+00 -2.9674e+00 -1.9499e-01 -2.4046e+00 +3.5552e+00
210 +7.925617913e+01 +7.925617913e+01 -1.607538209e+02 -1.607538209e+02 +2.2261e-01 -1.1620e+00 +1.2869e+00 -3.8507e+00 +4.6700e+00 +3.9499e+00 +6.6164e-01 +3.0106e+00 -2.0794e+00 +2.3188e+00 +3.0159e+00 +1.8203e+00 +3.0129e+00 +1.8884e+00 +3.1767e+00 +2.4043e+00 -2.9523e+00 -1.9519e-01 -2.2153e+00 +3.5654e+00
363 +7.633744018e+01 +7.633744018e+01 -1.636725598e+02 -1.636725598e+02 +3.4595e-01 -1.2418e+00 +1.2338e+00 -3.8897e+00 +4.6650e+00 +3.9197e+00 +6.5814e-01 +3.0141e+00 -2.3276e+00 +2.3365e+00 +2.9994e+00 +1.8000e+00 +3.0260e+00 +1.6569e+00 +3.1797e+00 +2.4463e+00 -2.9595e+00 -2.2061e-01 -2.3529e+00 +3.5541e+00
504 +7.392397487e+01 +7.392397487e+01 -1.660860251e+02 -1.660860251e+02 +3.7393e-01 -1.2151e+00 +1.2063e+00 -3.8662e+00 +4.6565e+00 +3.9427e+00 +6.7131e-01 +3.0851e+00 -2.2444e+00 +2.2853e+00 +2.9911e+00 +1.8346e+00 +3.0568e+00 +1.7532e+00 +3.1878e+00 +2.3685e+00 -3.0294e+00 -1.4062e-01 -2.0405e+00 +3.5669e+00
602 +7.139837499e+01 +7.139837499e+01 -1.686116250e+02 -1.686116250e+02 +5.3757e-01 -1.1970e+00 +1.3543e+00 -3.8341e+00 +4.6628e+00 +3.9275e+00 +6.8300e-01 +2.9593e+00 -2.5038e+00 +2.3030e+00 +2.8758e+00 +1.8074e+00 +2.9640e+00 +1.7082e+00 +3.1787e+00 +2.4049e+00 -3.0142e+00 +2.2117e-02 -2.3240e+00 +3.5641e+00
605 +6.825863823e+01 +6.825863823e+01 -1.717513618e+02 -1.717513618e+02 +7.8402e-01 -1.1272e+00 +1.0202e+00 -3.7477e+00 +4.6223e+00 +3.9399e+00 +5.8964e-01 +3.0071e+00 -2.2483e+00 +2.3037e+00 +2.9812e+00 +1.8401e+00 +3.1575e+00 +1.5471e+00 +3.1819e+00 +2.3835e+00 -3.0653e+00 -5.3962e-02 -2.4894e+00 +3.5603e+00
727 +6.706325788e+01 +6.706325788e+01 -1.729467421e+02 -1.729467421e+02 +4.2523e-01 -1.0386e+00 +1.2720e+00 -3.9541e+00 +4.6556e+00 +3.9637e+00 +6.6215e-01 +3.0134e+00 -2.4525e+00 +2.3074e+00 +2.9629e+00 +1.8271e+00 +3.0420e+00 +8.8068e-01 +3.1826e+00 +2.3977e+00 -3.0680e+00 -1.4256e-01 -2.0280e+00 +3.5675e+00
812 +6.578737686e+01 +6.578737686e+01 -1.742226231e+02 -1.742226231e+02 +4.9083e-01 -9.3240e-01 +1.2098e+00 -3.7956e+00 +4.6642e+00 +4.0043e+00 +6.5497e-01 +3.0945e+00 -2.4988e+00 +2.2252e+00 +2.9701e+00 +1.8251e+00 +3.1452e+00 +1.2553e+00 +3.1795e+00 +2.3548e+00 -3.0673e+00 -8.0798e-02 -2.1039e+00 +3.5461e+00
822 +6.408539782e+01 +6.408539782e+01 -1.759246022e+02 -1.759246022e+02 +2.5139e-01 -1.0168e+00 +1.2000e+00 -3.8046e+00 +4.6417e+00 +3.8872e+00 +6.4173e-01 +3.0429e+00 -2.6262e+00 +2.2986e+00 +2.9663e+00 +1.8689e+00 +3.5529e+00 +1.6435e+00 +3.1766e+00 +2.4284e+00 -3.0302e+00 +1.1595e-01 -1.5216e+00 +3.5428e+00
886 +6.283269207e+01 +6.283269207e+01 -1.771773079e+02 -1.771773079e+02 +4.3619e-01 -9.7466e-01 +1.2081e+00 -3.7916e+00 +4.5135e+00 +3.8725e+00 +6.0927e-01 +3.0295e+00 -2.4089e+00 +2.3059e+00 +2.9960e+00 +1.8349e+00 +3.0877e+00 +4.2073e-01 +3.1759e+00 +2.3876e+00 -3.4835e+00 -2.1396e-01 -2.0962e+00 +3.5578e+00
945 +6.133783792e+01 +6.133783792e+01 -1.786721621e+02 -1.786721621e+02 +1.0205e+00 -9.2907e-01 +1.1627e+00 -3.7081e+00 +4.6306e+00 +3.7946e+00 +7.2109e-01 +3.1375e+00 -2.4624e+00 +2.2980e+00 +2.7990e+00 +1.8487e+00 +3.0368e+00 +1.2151e+00 +3.1783e+00 +1.9727e+00 -3.2746e+00 -1.0956e-01 -2.2224e+00 +3.5493e+00
959 +5.630137245e+01 +5.630137245e+01 -1.837086276e+02 -1.837086276e+02 +9.6075e-01 -8.7504e-01 +1.3825e+00 -3.7687e+00 +4.6320e+00 +3.9105e+00 +4.3543e-01 +3.0146e+00 -2.8872e+00 +2.2200e+00 +2.9481e+00 +1.7573e+00 +3.6370e+00 +1.3032e+00 +3.1901e+00 +2.3411e+00 -2.6552e+00 +4.1876e-01 -1.9493e+00 +3.5526e+00
1010 +5.229441190e+01 +5.229441190e+01 -1.877155881e+02 -1.877155881e+02 +3.6474e-01 -1.4179e+00 +1.1976e+00 -3.9967e+00 +4.5353e+00 +4.2630e+00 +5.5756e-01 +3.0213e+00 -2.8496e+00 +2.2427e+00 +3.0048e+00 +1.8642e+00 +3.6652e+00 +6.9161e-01 +3.1678e+00 +2.1941e+00 -3.8886e+00 +2.2878e+00 -2.5061e+00 +3.5462e+00
1143 +5.108555098e+01 +5.108555098e+01 -1.889244490e+02 -1.889244490e+02 +4.8007e-01 -8.2893e-01 +1.1505e+00 -3.0431e+00 +4.6046e+00 +4.1230e+00 +5.9137e-01 +3.1720e+00 -2.6748e+00 +2.2243e+00 +2.7724e+00 +1.7766e+00 +3.1838e+00 +4.6260e-01 +3.1702e+00 +2.2271e+00 -3.0371e+00 +8.5620e-01 -1.7937e+00 +3.5500e+00
1148 +4.850980115e+01 +4.850980115e+01 -1.915001989e+02 -1.915001989e+02 +7.3733e-01 -8.7962e-01 +1.1786e+00 -4.5019e-01 +4.5803e+00 +3.9634e+00 +6.6125e-01 +2.9546e+00 -2.2552e+00 +2.4071e+00 +2.9835e+00 +1.6779e+00 +3.1891e+00 +5.1811e-01 +3.1903e+00 +2.4245e+00 -3.1406e+00 +1.7661e-01 -5.7224e-01 +3.4945e+00
1204 +4.652824633e+01 +4.652824633e+01 -1.934817537e+02 -1.934817537e+02 +1.6310e+00 -4.4879e-01 +1.0659e+00 -2.8113e+00 +4.6382e+00 +3.8874e+00 +6.9645e-01 +3.0413e+00 -2.8440e+00 +2.2569e+00 +2.5164e+00 +1.8100e+00 +2.9246e+00 -1.0500e-01 +3.1707e+00 +2.3739e+00 -3.2516e+00 +2.7860e-01 -2.1673e+00 +3.4188e+00
1215 +4.108682650e+01 +4.108682650e+01 -1.989231735e+02 -1.989231735e+02 +5.6797e-01 -3.1980e-01 +9.8036e-01 +3.1082e+00 +4.6399e+00 +3.4504e+00 +5.2917e-01 +2.9753e+00 -4.0566e+00 +2.2432e+00 +2.9878e+00 +1.8713e+00 +3.6033e+00 +7.5725e-01 +3.1689e+00 +2.2907e+00 -2.5985e+00 +8.5986e-01 -2.5804e+00 +3.5906e+00
1301 +3.723316017e+01 +3.723316017e+01 -2.027768398e+02 -2.027768398e+02 +1.4924e+00 +9.1090e-02 +1.1651e+00 +5.3194e+00 +4.5652e+00 +2.5328e+00 +3.7640e-01 +2.9124e+00 -2.8211e+00 +2.4118e+00 +3.1598e+00 +1.8066e+00 +3.3076e+00 +7.4563e-01 +3.1685e+00 +2.3205e+00 -4.0571e+00 +2.4211e-02 -1.3351e+00 +3.5035e+00
1382 +3.428661518e+01 +3.428661518e+01 -2.057233848e+02 -2.057233848e+02 +1.0791e+00 +6.8842e-01 +1.0811e+00 -8.7955e-01 +4.5609e+00 +3.5619e+00 +5.9378e-01 +2.8778e+00 -3.2015e+00 +2.2229e+00 +2.5418e+00 +1.9385e+00 +3.5620e+00 -1.2487e-01 +3.1574e+00 +2.2334e+00 -3.1548e+00 +1.0626e+00 -1.1994e+00 +3.4979e+00
1410 +3.179562459e+01 +3.179562459e+01 -2.082143754e+02 -2.082143754e+02 +8.2647e-01 -5.8351e-01 +1.1494e+00 +1.7049e+00 +4.7297e+00 +3.7573e+00 +2.9288e-01 +3.1987e+00 -3.0914e+00 +2.3877e+00 +2.6764e+00 +1.6837e+00 +3.1981e+00 -1.9631e+00 +3.1904e+00 +2.3432e+00 -3.5132e+00 +1.3370e+00 -1.9166e+00 +3.5207e+00
1439 +3.131358006e+01 +3.131358006e+01 -2.086964199e+02 -2.086964199e+02 +9.6892e-01 -9.5211e-02 +1.2313e+00 -8.8468e-01 +4.6309e+00 +3.2327e+00 +5.4979e-01 +3.1602e+00 -2.3774e+00 +2.4012e+00 +2.8152e+00 +1.7721e+00 +3.8994e+00 -4.2885e-01 +3.1781e+00 +2.2857e+00 -2.8235e+00 +2.4041e+00 -1.7382e+00 +3.6185e+00
1445 +3.049122818e+01 +3.049122818e+01 -2.095187718e+02 -2.095187718e+02 +1.1138e+00 +1.7518e-01 +1.2399e+00 -2.0028e+00 +4.4772e+00 +2.8292e+00 +2.2354e-01 +3.3736e+00 -2.9917e+00 +2.2573e+00 +2.8026e+00 +1.8569e+00 +3.5733e+00 +6.6464e-01 +3.1670e+00 +2.3146e+00 -3.3171e+00 +5.5820e+00 -2.3680e+00 +3.6065e+00
1509 +2.988925399e+01 +2.988925399e+01 -2.101207460e+02 -2.101207460e+02 +7.2837e-01 -6.1809e-01 +1.0093e+00 +4.6688e-02 +4.4854e+00 +3.3388e+00 +1.6149e+00 +2.8231e+00 -3.1846e+00 +2.2468e+00 +2.2448e+00 +1.9561e+00 +5.4583e+00 -2.8000e+00 +3.1416e+00 +2.2407e+00 -2.6932e+00 +2.1249e+00 -2.1410e+00 +3.5115e+00
1515 +2.474648556e+01 +2.474648556e+01 -2.152635144e+02 -2.152635144e+02 +1.4709e+00 +1.3735e-02 +1.2290e+00 +8.6574e-01 +4.5549e+00 +2.8887e+00 +1.0832e+00 +2.9676e+00 -4.0146e+00 +2.2508e+00 +2.4463e+00 +1.8492e+00 +4.0920e+00 -1.4810e+00 +3.1338e+00 +2.4081e+00 -2.6595e+00 +3.1136e+00 -1.1529e-01 +3.7122e+00
1555 +2.326856092e+01 +2.326856092e+01 -2.167414391e+02 -2.167414391e+02 +2.2819e+00 -2.9844e-01 +1.0939e+00 -2.5683e-01 +4.5378e+00 +9.8007e-01 +7.4487e-01 +2.6114e+00 -3.1411e+00 +1.9677e+00 +2.8523e+00 +1.9009e+00 +3.7956e+00 -8.3434e-01 +3.1462e+00 +2.3636e+00 -3.3505e+00 +3.4635e+00 -1.5842e+00 +3.5141e+00
1625 +2.271183092e+01 +2.271183092e+01 -2.172981691e+02 -2.172981691e+02 +1.1304e+00 -8.4862e-01 +2.0335e-01 +3.0165e+00 +4.3956e+00 +3.9234e+00 -3.5028e+00 +2.8845e+00 -5.7501e+00 +2.1928e+00 +2.6639e+00 +1.7662e+00 +3.5033e+00 -1.0468e+00 +3.1827e+00 +2.3298e+00 -4.9878e+00 +2.6795e+00 -2.7380e+00 +3.2872e+00
1713 +2.233643972e+01 +2.233643972e+01 -2.176735603e+02 -2.176735603e+02 +2.4819e+00 +1.1412e-02 +2.1172e-01 +2.4205e+00 +4.6527e+00 +3.1585e+00 -4.1035e-01 +2.0727e+00 -3.0641e+00 +2.1434e+00 +2.2020e+00 +1.7401e+00 +3.5396e+00 -2.2694e+00 +3.1912e+00 +1.9652e+00 -2.7344e+00 +5.8194e+00 -1.2534e+00 +3.3305e+00
1756 +1.908381167e+01 +1.908381167e+01 -2.209261883e+02 -2.209261883e+02 +1.2241e+00 -3.1526e-01 +7.5163e-01 +8.9251e-01 +4.7069e+00 +2.6762e+00 -2.2613e+00 +2.6453e+00 -4.3026e+00 +2.1248e+00 +2.0065e+00 +1.5525e+00 +3.5965e+00 -1.2617e+00 +3.1686e+00 +1.9819e+00 -3.0243e+00 +2.7736e+00 -1.5640e+00 +3.7830e+00
1963 +1.784489800e+01 +1.784489800e+01 -2.221651020e+02 -2.221651020e+02 +1.5456e+00 -9.3559e-02 +6.4829e-01 +1.7849e+00 +4.6523e+00 -1.2962e+00 -9.2729e-01 +2.6983e+00 -5.2396e+00 +2.3889e+00 +2.0312e+00 +1.4058e+00 +4.1785e+00 -2.1394e+00 +3.1772e+00 +2.1338e+00 -3.2806e+00 +4.2212e+00 -1.7403e+00 +3.5151e+00
2024 +1.761407946e+01 +1.761407946e+01 -2.223959205e+02 -2.223959205e+02 +1.6809e+00 +5.4835e-01 +4.5748e-01 +2.1773e+00 +4.7369e+00 +2.3687e+00 -6.4952e-01 +2.8328e+00 -3.3852e+00 +2.1209e+00 +7.0736e-01 +1.6958e+00 +4.4439e+00 -2.2839e+00 +3.1669e+00 +1.3431e+00 -2.5827e+00 +1.8828e+00 -8.1589e-01 +3.7880e+00
2038 +1.633063963e+01 +1.633063963e+01 -2.236793604e+02 -2.236793604e+02 +1.5591e+00 +3.4233e-01 +7.0789e-01 +2.9961e-01 +4.6046e+00 +1.4694e+00 -1.0856e+00 +2.7101e+00 -3.5911e+00 +2.0078e+00 +2.0223e+00 +1.5012e+00 +3.9578e+00 -2.0416e+00 +3.1482e+00 +1.9548e+00 -2.9713e+00 +5.2565e+00 -1.6099e+00 +3.9426e+00
2120 +1.608958466e+01 +1.608958466e+01 -2.239204153e+02 -2.239204153e+02 +3.8947e-01 +7.4010e-01 -3.8952e-01 +1.3305e+00 +4.9622e+00 +2.2488e+00 -3.0575e+00 +2.6251e+00 -5.1624e+00 +2.2640e+00 +1.7530e+00 +1.1047e+00 +3.8448e+00 -1.9814e+00 +3.1244e+00 +1.6510e+00 -3.1466e+00 +5.4654e+00 -1.2713e+00 +4.4468e+00
2177 +1.561734285e+01 +1.561734285e+01 -2.243926571e+02 -2.243926571e+02 +5.0853e-01 +1.1033e+00 +5.4263e-01 +7.0252e-01 +4.3877e+00 -6.5894e-01 -1.0132e+00 +2.9254e+00 -4.9654e+00 +2.1782e+00 +1.6913e+00 +1.7686e+00 +3.6898e+00 -1.0582e+00 +3.1740e+00 +2.0041e+00 -2.6989e+00 +3.6021e+00 -1.4742e+00 +3.8433e+00
2323 +1.525398272e+01 +1.525398272e+01 -2.247560173e+02 -2.247560173e+02 +1.7177e+00 +2.7523e-01 +3.1497e-01 +1.2329e+00 +4.5189e+00 +1.5033e+00 -1.3583e+00 +2.6401e+00 -4.5264e+00 +2.1877e+00 +1.4097e+00 +1.1800e+00 +4.3971e+00 -5.3415e-01 +3.1514e+00 +1.6356e+00 -2.5711e+00 +4.2185e+00 -2.3111e+00 +3.5124e+00
2340 +1.482704925e+01 +1.482704925e+01 -2.251829507e+02 -2.251829507e+02 +1.7142e+00 +7.1955e-01 +9.8459e-02 +1.4536e+00 +4.5628e+00 +7.2461e-01 -1.3728e+00 +2.4849e+00 -3.6009e+00 +2.1900e+00 +1.7835e+00 +1.7732e+00 +3.8851e+00 -1.0074e+00 +3.2704e+00 +1.7374e+00 -1.9838e+00 +3.8532e+00 -1.8934e+00 +4.3599e+00
2515 +1.450213626e+01 +1.450213626e+01 -2.255078637e+02 -2.255078637e+02 +1.8393e+00 +1.1457e+00 -9.8614e-01 +1.1655e+00 +4.4949e+00 +7.3430e-01 -1.9415e+00 +3.1018e+00 -3.7493e+00 +1.9706e+00 +1.6365e+00 -2.0487e+00 +4.5233e+00 -8.3430e-01 +3.1844e+00 +1.8681e+00 -2.6412e+00 +4.4032e+00 -2.1042e+00 +3.8845e+00
2560 +1.344666889e+01 +1.344666889e+01 -2.265633311e+02 -2.265633311e+02 +1.0512e+00 +9.9822e-01 -5.7473e-01 +7.3125e-01 +4.4378e+00 +1.2473e+00 -1.8483e+00 +2.7660e+00 -3.6502e+00 +2.2050e+00 +1.9201e+00 +7.7285e-01 +3.8878e+00 -1.3902e+00 +3.1611e+00 +1.6138e+00 -2.0876e+00 +4.5567e+00 -2.2216e+00 +4.1724e+00
2759 +1.310466955e+01 +1.310466955e+01 -2.269053304e+02 -2.269053304e+02 +1.4243e+00 +1.2343e+00 -2.1906e-01 +7.6317e-01 +4.6656e+00 +6.8096e-01 -1.0401e+00 +2.3984e+00 -4.5358e+00 +1.9571e+00 +1.6361e+00 +4.6121e-01 +3.9568e+00 -1.1577e+00 +3.3683e+00 +2.0821e+00 -2.9054e+00 +4.4839e+00 -1.6544e+00 +4.0526e+00
2776 +1.267410182e+01 +1.267410182e+01 -2.273358982e+02 -2.273358982e+02 +9.7086e-01 +1.1106e+00 -5.6871e-01 +1.1644e+00 +3.9803e+00 +4.5676e-01 -1.3000e+00 +1.2203e+00 -6.1993e+00 +2.3274e+00 +1.5120e+00 +7.9968e-01 +4.1281e+00 -1.3790e+00 +3.1163e+00 +1.0658e+00 -2.8252e+00 +4.4185e+00 -5.2495e-01 +4.1061e+00
2836 +1.257415474e+01 +1.257415474e+01 -2.274358453e+02 -2.274358453e+02 +1.5648e+00 +1.3288e+00 +4.1143e-01 +1.0746e+00 +4.6023e+00 -2.4930e-01 -1.6104e+00 +2.1484e+00 -4.8668e+00 +1.6793e+00 +1.6377e+00 +8.7191e-01 +3.8460e+00 -1.3592e+00 +3.2366e+00 +1.4555e+00 -2.4190e+00 +4.0043e+00 -1.4227e+00 +4.0911e+00
2934 +1.229649112e+01 +1.229649112e+01 -2.277135089e+02 -2.277135089e+02 +1.2851e+00 +1.7867e+00 -4.8362e-01 +1.1443e+00 +4.4907e+00 +3.4016e-01 -8.0780e-01 +2.0179e+00 -3.9626e+00 +2.0079e+00 +1.4209e+00 +9.6398e-01 +3.4395e+00 -1.0731e+00 +3.2678e+00 +1.5887e+00 -2.9186e+00 +4.2157e+00 -1.7367e+00 +4.0940e+00
3024 +1.115108658e+01 +1.115108658e+01 -2.288589134e+02 -2.288589134e+02 +1.3217e+00 +1.2216e+00 -6.4132e-01 +1.2235e+00 +4.4756e+00 -1.4838e+00 -1.4065e+00 +2.4879e+00 -4.7409e+00 +1.9932e-01 +1.0761e+00 +1.2747e+00 +3.6746e+00 -1.2291e+00 +3.2309e+00 +1.3838e+00 -3.1881e+00 +4.3170e+00 -2.0857e+00 +4.0523e+00
3204 +9.863677509e+00 +9.863677509e+00 -2.301463225e+02 -2.301463225e+02 +7.5936e-01 +2.8995e+00 -1.4405e+00 -3.5333e-01 +2.2635e+00 -1.0409e+00 -3.0915e-01 +2.7124e+00 -4.0403e+00 +1.2248e+00 +2.4213e+00 -1.1564e+00 +3.6985e+00 -9.5809e-01 +3.2714e+00 +2.0144e+00 -3.4523e+00 +5.0071e+00 -1.5452e+00 +3.8207e+00
3373 +9.362086080e+00 +9.362086080e+00 -2.306479139e+02 -2.306479139e+02 +1.0468e+00 +1.9295e+00 -1.1759e+00 +2.8618e-01 +4.1343e+00 -1.4193e-02 -5.4823e-01 +2.3045e+00 -4.2294e+00 -6.1799e-02 +2.2527e+00 +6.4432e-01 +3.2527e+00 -5.4254e-01 +3.5896e+00 +1.6920e+00 -2.9569e+00 +3.7377e+00 -1.6161e+00 +3.1042e+00
3432 +8.546608673e+00 +8.546608673e+00 -2.314633913e+02 -2.314633913e+02 +1.2030e+00 +3.9933e+00 -1.7727e+00 +9.1740e-01 +4.8195e+00 -1.4465e-01 -1.0714e+00 +2.3159e+00 -4.9863e+00 -9.4934e-03 +1.0136e+00 +1.6414e-01 +3.0928e+00 -3.2886e-01 +3.1472e+00 +1.5564e+00 -3.1514e+00 +4.0168e+00 -1.6976e+00 +4.5310e+00
3434 +7.483358994e+00 +7.483358994e+00 -2.325266410e+02 -2.325266410e+02 +9.3458e-01 +3.0377e+00 -1.6725e+00 -4.2304e-02 +4.4870e+00 -1.3741e+00 -6.6532e-01 +2.6475e+00 -4.3098e+00 -1.9237e+00 +1.2342e+00 +1.7960e-01 +2.6508e+00 -1.6818e+00 +3.2504e+00 +8.6870e-01 -2.3472e+00 +4.4231e+00 -1.6024e+00 +3.8292e+00
3679 +6.490020115e+00 +6.490020115e+00 -2.335199799e+02 -2.335199799e+02 +5.0413e-01 +3.5479e+00 -1.6309e+00 +3.1293e-01 +4.1683e+00 -2.3846e-01 -1.3746e+00 +2.4389e+00 -4.5365e+00 -4.2583e-02 +3.2859e-01 +3.3519e-01 +3.5488e+00 -8.2598e-01 +3.3584e+00 -7.5425e-01 -2.8936e+00 +5.4381e+00 -8.6671e-01 +3.7826e+00
3813 +6.285039688e+00 +6.285039688e+00 -2.337249603e+02 -2.337249603e+02 +1.4319e+00 +4.1924e+00 -2.3732e+00 -8.0491e-01 +3.5741e+00 -5.0383e-01 -1.2873e+00 +2.9182e+00 -4.2828e+00 -3.7385e-01 +1.6968e+00 +2.6583e-01 +3.0509e+00 -1.4155e+00 +3.1710e+00 +2.6452e-01 -1.6399e+00 +4.8499e+00 -2.4520e-01 +5.0020e+00
3925 +5.554117755e+00 +5.554117755e+00 -2.344558822e+02 -2.344558822e+02 +1.3598e+00 +2.7277e+00 -3.6024e+00 +7.2590e-01 +4.1723e+00 -1.2269e+00 -1.0408e+00 +2.0119e+00 -4.7916e+00 -4.0353e-01 +1.1208e+00 -1.9236e-01 +2.6907e+00 -3.6167e-01 +3.3050e+00 +6.2021e-01 -1.9465e+00 +5.1206e+00 -1.2321e+00 +4.0756e+00
3988 +5.077289914e+00 +5.077289914e+00 -2.349327101e+02 -2.349327101e+02 +1.0179e+00 +3.1720e+00 -2.0932e+00 +7.6051e-01 +3.5841e+00 -6.3951e-01 -2.0665e+00 +2.7202e+00 -4.5766e+00 -2.1000e-01 +2.0267e-01 -8.3912e-01 +3.1789e+00 -8.9404e-01 +3.3868e+00 +4.5031e-01 -1.2500e+00 +4.7367e+00 -3.3573e-01 +4.3806e+00
4264 +4.271024391e+00 +4.271024391e+00 -2.357389756e+02 -2.357389756e+02 -3.8712e-01 +2.8677e+00 -2.8442e+00 +3.1418e-01 +3.7041e+00 -4.2143e-01 -1.3304e+00 +2.5364e+00 -4.3384e+00 +1.4379e-01 +1.4623e+00 -1.1694e+00 +3.2603e+00 -1.0389e+00 +3.1976e+00 -1.3258e+00 -2.4986e+00 +4.5738e+00 -1.1106e+00 +4.0599e+00
4396 +3.957960458e+00 +3.957960458e+00 -2.360520395e+02 -2.360520395e+02 +9.1660e-01 +2.7337e+00 -3.0997e+00 +1.5194e+00 +3.3381e+00 -1.2509e+00 -1.1284e+00 +2.3296e+00 -4.3750e+00 -4.8712e-01 +1.2152e+00 -8.5489e-01 +2.8330e+00 -8.3297e-01 +3.3070e+00 +2.2682e-01 -9.4138e-01 +4.6558e+00 -8.7742e-01 +4.0379e+00
4402 +3.388292800e+00 +3.388292800e+00 -2.366217072e+02 -2.366217072e+02 +1.7681e+00 +2.5923e+00 -1.8329e+00 +9.7163e-01 +2.1389e+00 -9.1570e-01 -1.4420e+00 +2.7774e+00 -3.4277e+00 -1.4994e+00 +1.1757e+00 -7.6483e-01 +3.0451e+00 -8.4139e-01 +3.2064e+00 -1.0870e+00 -6.0776e-01 +4.7235e+00 -8.4301e-01 +4.0511e+00
5172 +2.288636931e+00 +2.288636931e+00 -2.377213631e+02 -2.377213631e+02 +1.2817e-01 +3.4653e+00 -3.2924e+00 +1.3821e+00 +3.6171e+00 -1.4267e+00 -1.8330e+00 +2.2259e+00 -4.3621e+00 -1.5674e+00 -5.4148e-01 -1.1626e+00 +3.4387e+00 -1.9634e-01 +3.3512e+00 -2.9837e+00 -1.2145e+00 +3.6512e+00 -3.8078e-01 +3.3799e+00
6251 +2.176591664e+00 +2.176591664e+00 -2.378334083e+02 -2.378334083e+02 +2.8819e-01 +3.2153e+00 -3.0565e+00 +9.3836e-01 +2.8239e+00 -1.1027e+00 -1.0593e+00 +2.0316e+00 -4.0201e+00 -2.6184e+00 +1.1400e+00 -1.5874e+00 +2.6226e+00 -9.7947e-01 +2.9046e+00 -1.0108e+00 -1.9244e+00 +4.0124e+00 -1.4146e+00 +4.1999e+00
9370 +1.581923532e+00 +1.581923532e+00 -2.384280765e+02 -2.384280765e+02 +9.1415e-01 +2.4072e+00 -3.2619e+00 +2.5318e+00 +1.9284e+00 -8.4204e-01 -1.4233e+00 +1.7878e+00 -3.1591e+00 -2.2085e+00 +1.5290e+00 -1.9703e+00 +3.3784e+00 -2.6215e-01 +2.8253e+00 -2.2636e+00 -2.0743e+00 +3.5833e+00 -8.7037e-02 +3.8761e+00
10191 +1.422192015e+00 +1.422192015e+00 -2.385878080e+02 -2.385878080e+02 +1.0083e+00 +2.5123e+00 -2.9979e+00 +1.7706e+00 +2.1807e+00 -3.9540e-01 -9.6366e-01 +2.2549e+00 -3.3037e+00 -8.2263e-01 +9.9331e-01 -2.0370e+00 +3.5297e+00 -4.8728e-01 +3.7396e+00 -1.9768e+00 -1.1638e+00 +3.6312e+00 -9.2351e-01 +4.1140e+00
10425 +1.379394557e+00 +1.379394557e+00 -2.386306054e+02 -2.386306054e+02 +3.3256e-01 +2.8024e+00 -2.6770e+00 +1.0462e+00 +2.8284e+00 -8.7742e-01 -1.2104e+00 +2.0552e+00 -3.7700e+00 -1.9567e+00 +5.2437e-01 -1.8811e+00 +3.4213e+00 -7.3766e-01 +3.5577e+00 -2.1995e+00 -2.9063e+00 +4.6624e+00 -7.2366e-01 +3.4525e+00
10513 +1.170485434e+00 +1.170485434e+00 -2.388395146e+02 -2.388395146e+02 +3.0065e-01 +2.3606e+00 -2.7355e+00 +1.5398e+00 +2.9298e+00 -5.7435e-01 -1.8373e+00 +1.7443e+00 -3.4705e+00 -1.9804e+00 +1.0197e+00 -1.3386e+00 +3.0330e+00 -7.5879e-01 +3.2850e+00 -2.3126e+00 -9.4449e-01 +4.3170e+00 +1.2850e-01 +3.9920e+00
11059 +1.069811925e+00 +1.069811925e+00 -2.389401881e+02 -2.389401881e+02 +6.2547e-01 +2.5211e+00 -3.7851e+00 +1.3507e+00 +2.8074e+00 -9.0283e-01 -1.3882e+00 +2.2564e+00 -3.2338e+00 -1.4690e+00 +1.0657e+00 -1.6934e+00 +3.4061e+00 +7.7337e-01 +3.4978e+00 -2.3173e+00 -2.5054e+00 +3.9805e+00 -7.0492e-01 +3.7029e+00
11145 +1.015855162e+00 +1.015855162e+00 -2.389941448e+02 -2.389941448e+02 +8.1468e-01 +2.6851e+00 -2.4705e+00 +1.2763e+00 +2.1993e+00 -2.7754e-01 -1.5218e+00 +1.6830e+00 -3.1571e+00 -2.0682e+00 +5.2983e-01 -1.7626e+00 +4.0132e+00 +7.9067e-01 +3.8204e+00 -2.2131e+00 -1.6908e+00 +3.5747e+00 -6.1567e-01 +3.0944e+00
11222 +8.567326955e-01 +8.567326955e-01 -2.391532673e+02 -2.391532673e+02 +7.3812e-01 +3.0820e+00 -3.3671e+00 +1.1094e+00 +2.2567e+00 -9.2455e-01 -1.5989e+00 +1.7936e+00 -3.2240e+00 -2.2414e+00 +6.8706e-01 -1.5169e+00 +3.0883e+00 +3.4650e-01 +4.0704e+00 -2.6501e+00 -1.9683e+00 +4.2968e+00 -6.1494e-01 +3.1979e+00
