% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
118689 +8.489591268e+00 +8.489591268e+00 -1.247804087e+02 -1.247804087e+02 +6.0224e-01 +4.2743e+00 -5.1320e+00 -4.7259e-01 -4.0161e-02 -2.5871e+00 +4.0519e+00 -3.0612e+00 +5.6724e-01 -3.9048e+00 +4.7597e+00 +3.3520e+00 -6.3369e-01 +5.7736e-01 -4.3544e+00 -4.2285e+00 +3.4965e+00 +3.6296e+00 -2.9189e+00 -1.9598e+00
120088 +7.927035964e+00 +7.927035964e+00 -1.253429640e+02 -1.253429640e+02 -1.2420e-01 +4.0841e+00 -4.8640e+00 -5.2108e-01 -6.2978e-02 -2.3397e+00 +3.8833e+00 -3.8943e+00 -1.0365e+00 -3.4775e+00 +3.2990e+00 +2.6940e+00 -7.7537e-01 +7.7636e-01 -3.7535e+00 -4.2343e+00 +3.5261e+00 +4.1055e+00 -3.4479e+00 -2.0397e+00
120607 +7.650928146e+00 +7.650928146e+00 -1.256190719e+02 -1.256190719e+02 +3.7264e-01 +4.4731e+00 -4.8125e+00 -5.9520e-01 +9.5722e-02 -2.7927e+00 +4.0417e+00 -3.8152e+00 -1.3919e-01 -3.6651e+00 +3.2781e+00 +2.5358e+00 -6.1229e-01 +2.1000e-01 -4.6986e+00 -4.3072e+00 +3.5216e+00 +3.4453e+00 -2.8495e+00 -1.8674e+00
121326 +7.268749423e+00 +7.268749423e+00 -1.260012506e+02 -1.260012506e+02 +1.8229e-01 +4.4838e+00 -4.6378e+00 -1.2980e+00 +1.6024e-01 -2.2635e+00 +4.0939e+00 -3.1862e+00 -1.2356e+00 -3.4171e+00 +3.9247e+00 +3.7490e+00 -9.8707e-01 +1.0140e+00 -4.3941e+00 -4.5823e+00 +3.5706e+00 +3.7696e+00 -3.4534e+00 -1.6674e+00
121562 +6.692694355e+00 +6.692694355e+00 -1.265773056e+02 -1.265773056e+02 -6.7265e-01 +4.5711e+00 -4.9909e+00 -6.3020e-01 +1.4348e-01 -2.7502e+00 +3.9930e+00 -3.9724e+00 -1.2734e+00 -3.4588e+00 +3.4766e+00 +3.2168e+00 -3.0945e-01 +1.0634e+00 -4.6797e+00 -4.4981e+00 +3.2860e+00 +3.5700e+00 -2.7378e+00 -2.1663e+00
123232 +6.366015118e+00 +6.366015118e+00 -1.269039849e+02 -1.269039849e+02 +1.1186e-01 +4.6237e+00 -4.7149e+00 -9.5215e-01 -3.0626e-02 -2.2643e+00 +4.2881e+00 -3.3434e+00 -9.9001e-01 -3.2762e+00 +3.7244e+00 +3.1926e+00 -3.1043e-01 +9.7457e-01 -4.5770e+00 -4.3823e+00 +3.3157e+00 +3.3762e+00 -3.2354e+00 -2.2066e+00
124968 +6.179342455e+00 +6.179342455e+00 -1.270906575e+02 -1.270906575e+02 +5.0931e-01 +4.7049e+00 -4.7559e+00 -6.1595e-01 +2.8001e-01 -2.3012e+00 +4.4924e+00 -3.9123e+00 -8.8453e-01 -3.2801e+00 +3.6603e+00 +3.3690e+00 -1.1611e-01 +8.6773e-01 -4.3372e+00 -4.5755e+00 +3.5678e+00 +4.0657e+00 -3.1009e+00 -1.9199e+00
126976 +6.073597863e+00 +6.073597863e+00 -1.271964021e+02 -1.271964021e+02 +4.3193e-01 +4.8096e+00 -5.0444e+00 -7.4399e-01 +3.5297e-01 -2.6029e+00 +4.2317e+00 -3.2990e+00 -1.1287e+00 -3.5200e+00 +3.7405e+00 +3.5384e+00 -4.4596e-01 +9.5893e-01 -4.2936e+00 -4.6591e+00 +3.5473e+00 +3.3193e+00 -3.0829e+00 -1.8139e+00
127689 +5.963252840e+00 +5.963252840e+00 -1.273067472e+02 -1.273067472e+02 +4.0216e-01 +5.2708e+00 -4.7487e+00 -5.7933e-01 +2.1956e-01 -2.3742e+00 +4.2061e+00 -3.7342e+00 -1.0305e+00 -3.7101e+00 +3.6597e+00 +3.2622e+00 -3.8556e-01 +1.0418e+00 -4.4579e+00 -4.6163e+00 +3.7858e+00 +3.8687e+00 -2.6938e+00 -1.7300e+00
127977 +5.846784433e+00 +5.846784433e+00 -1.274232156e+02 -1.274232156e+02 +1.1250e-01 +4.7274e+00 -4.7234e+00 -5.8990e-01 +2.0815e-02 -2.5404e+00 +3.8951e+00 -3.4759e+00 -9.4876e-01 -3.4925e+00 +3.7833e+00 +3.1732e+00 -4.5142e-01 +1.2132e+00 -4.1034e+00 -4.4666e+00 +3.3002e+00 +3.6259e+00 -3.1373e+00 -1.8340e+00
128981 +5.637900802e+00 +5.637900802e+00 -1.276320992e+02 -1.276320992e+02 +2.3749e-01 +4.6178e+00 -4.6647e+00 -3.6027e-01 +2.4553e-01 -2.6107e+00 +4.1849e+00 -3.6728e+00 -1.0684e+00 -3.4575e+00 +3.5340e+00 +3.3960e+00 -2.1954e-01 +9.8153e-01 -4.4941e+00 -4.6316e+00 +3.3618e+00 +3.7133e+00 -2.8115e+00 -2.0276e+00
130090 +5.590731435e+00 +5.590731435e+00 -1.276792686e+02 -1.276792686e+02 +1.1329e-01 +4.8115e+00 -5.0170e+00 -4.0038e-01 +1.9224e-01 -2.4164e+00 +4.1807e+00 -3.2743e+00 -8.3009e-01 -3.5147e+00 +3.6782e+00 +3.2309e+00 -4.4548e-01 +9.5676e-01 -4.2831e+00 -4.7134e+00 +3.5712e+00 +3.5327e+00 -2.5316e+00 -1.7118e+00
130613 +5.392904331e+00 +5.392904331e+00 -1.278770957e+02 -1.278770957e+02 +1.4396e-01 +4.6692e+00 -4.7427e+00 -6.2900e-01 +1.6537e-01 -2.5266e+00 +4.2162e+00 -3.3937e+00 -7.1086e-01 -3.6118e+00 +3.9503e+00 +3.4227e+00 -2.5097e-01 +8.7232e-01 -4.3677e+00 -4.5845e+00 +3.4432e+00 +3.5386e+00 -2.8075e+00 -1.7690e+00
132691 +5.326298676e+00 +5.326298676e+00 -1.279437013e+02 -1.279437013e+02 -6.9045e-03 +4.8108e+00 -4.9215e+00 -6.4225e-01 -3.1578e-02 -2.4992e+00 +4.3285e+00 -3.6303e+00 -8.0753e-01 -3.5937e+00 +3.8568e+00 +3.5136e+00 -4.7178e-01 +7.9870e-01 -4.3524e+00 -4.4749e+00 +3.3747e+00 +3.5433e+00 -2.9083e+00 -1.6514e+00
135407 +5.189462832e+00 +5.189462832e+00 -1.280805372e+02 -1.280805372e+02 +2.6845e-01 +4.7453e+00 -4.8626e+00 -5.9527e-01 +7.1642e-02 -2.4298e+00 +4.1201e+00 -3.5949e+00 -8.1849e-01 -3.6225e+00 +3.7545e+00 +3.3487e+00 -4.6001e-01 +9.0860e-01 -4.5444e+00 -4.6576e+00 +3.2782e+00 +3.6733e+00 -2.8373e+00 -1.6335e+00
140205 +5.125926244e+00 +5.125926244e+00 -1.281440738e+02 -1.281440738e+02 +1.3054e-01 +4.8899e+00 -4.8761e+00 -5.1003e-01 +1.4354e-01 -2.3775e+00 +4.2407e+00 -3.6068e+00 -8.5233e-01 -3.6364e+00 +3.6991e+00 +3.4139e+00 -4.3269e-01 +9.9446e-01 -4.4148e+00 -4.7523e+00 +3.2433e+00 +3.6039e+00 -2.8729e+00 -1.7771e+00
614254 +4.904453038e+00 +4.904453038e+00 -1.283655470e+02 -1.283655470e+02 -1.9852e+00 -3.2396e+00 +3.2588e+00 -2.3437e+00 -1.7310e+00 +2.8171e+00 -2.2194e+00 -1.7535e+00 -5.6666e-01 +2.8289e-01 -2.5123e+00 +2.5303e+00 +4.3263e+00 -1.9984e+00 -1.5971e+00 +3.7117e+00 -1.5149e+00 -4.2374e+00 +4.8741e+00 +3.1146e+00
616767 +4.547914028e+00 +4.547914028e+00 -1.287220860e+02 -1.287220860e+02 -2.4841e+00 -3.3697e+00 +3.1240e+00 -3.1802e+00 -1.5918e+00 +2.1403e+00 -2.5575e+00 -1.3978e+00 -1.0250e+00 +8.8648e-01 -2.0762e+00 +2.5721e+00 +4.2484e+00 -1.1282e+00 -1.5313e+00 +4.0902e+00 -1.2726e+00 -4.3507e+00 +4.3167e+00 +2.9364e+00
618149 +3.250541117e+00 +3.250541117e+00 -1.300194589e+02 -1.300194589e+02 -2.4604e+00 -3.5058e+00 +2.6833e+00 -2.6834e+00 -2.2547e+00 +2.2273e+00 -2.7872e+00 -1.5056e+00 -6.4203e-01 -1.5412e-02 -2.2051e+00 +2.9316e+00 +4.9513e+00 -5.3551e-01 -1.5582e+00 +3.3355e+00 -1.3913e+00 -4.5581e+00 +4.4063e+00 +1.1068e+00
619473 +3.078163768e+00 +3.078163768e+00 -1.301918362e+02 -1.301918362e+02 -1.8634e+00 -2.8873e+00 +3.1501e+00 -2.8079e+00 -1.9979e+00 +1.6617e+00 -2.7380e+00 -1.8829e+00 -1.4984e+00 -3.6387e-01 -2.2312e+00 +2.9423e+00 +4.2738e+00 -1.5724e+00 -1.1731e+00 +4.1666e+00 -1.4393e+00 -5.0436e+00 +4.3996e+00 +1.9862e+00
622425 +2.880324199e+00 +2.880324199e+00 -1.303896758e+02 -1.303896758e+02 -2.1673e+00 -3.1092e+00 +3.3502e+00 -2.9143e+00 -1.9996e+00 +1.8822e+00 -3.5071e+00 -2.1752e+00 -5.2297e-01 -1.5346e-01 -2.1161e+00 +2.5713e+00 +3.9275e+00 -8.7772e-01 -1.5343e+00 +3.4231e+00 -2.0217e+00 -4.6377e+00 +4.2783e+00 +1.7036e+00
622830 +2.633373862e+00 +2.633373862e+00 -1.306366261e+02 -1.306366261e+02 -2.3688e+00 -3.3667e+00 +3.3240e+00 -2.0545e+00 -2.2883e+00 +2.4648e+00 -2.3601e+00 -2.3377e+00 -8.2383e-01 +1.2847e-01 -1.6799e+00 +3.0727e+00 +4.6105e+00 -1.0651e+00 -1.0480e+00 +3.5022e+00 -1.7970e+00 -4.6218e+00 +4.4576e+00 +2.7283e+00
623970 +2.361767810e+00 +2.361767810e+00 -1.309082322e+02 -1.309082322e+02 -2.6633e+00 -3.0412e+00 +3.5966e+00 -2.4374e+00 -1.7898e+00 +2.1816e+00 -2.4596e+00 -2.0771e+00 -1.2842e+00 -9.3795e-02 -2.5424e+00 +3.4621e+00 +4.4666e+00 -1.4797e+00 -1.2779e+00 +3.5941e+00 -2.2580e+00 -4.4652e+00 +4.6885e+00 +1.9184e+00
625233 +2.306085452e+00 +2.306085452e+00 -1.309639145e+02 -1.309639145e+02 -2.4185e+00 -3.0795e+00 +3.4344e+00 -2.8143e+00 -1.8509e+00 +1.6013e+00 -2.4511e+00 -2.2855e+00 -1.4133e+00 +2.0052e-02 -2.7907e+00 +2.8078e+00 +4.1776e+00 -1.2253e+00 -1.1922e+00 +3.2096e+00 -1.5957e+00 -4.4576e+00 +4.2886e+00 +2.2805e+00
626297 +2.272850947e+00 +2.272850947e+00 -1.309971491e+02 -1.309971491e+02 -2.0676e+00 -3.5523e+00 +3.2963e+00 -2.5926e+00 -2.3164e+00 +1.5738e+00 -2.1646e+00 -2.0641e+00 -1.0992e+00 +1.5802e-03 -2.1256e+00 +2.7604e+00 +4.5360e+00 -9.1319e-01 -1.0355e+00 +3.4628e+00 -1.3548e+00 -4.9012e+00 +4.4251e+00 +1.7027e+00
626900 +2.117862600e+00 +2.117862600e+00 -1.311521374e+02 -1.311521374e+02 -1.8750e+00 -3.6094e+00 +3.3544e+00 -2.5985e+00 -2.0203e+00 +2.1036e+00 -2.4623e+00 -2.1265e+00 -5.3909e-01 -1.2289e-02 -2.5247e+00 +3.0148e+00 +4.4979e+00 -7.9458e-01 -1.4652e+00 +3.5708e+00 -1.5839e+00 -4.3965e+00 +4.8036e+00 +2.0611e+00
630740 +2.075949802e+00 +2.075949802e+00 -1.311940502e+02 -1.311940502e+02 -2.1850e+00 -3.1588e+00 +3.0641e+00 -3.0182e+00 -2.0459e+00 +1.9853e+00 -2.6270e+00 -2.0321e+00 -9.0604e-01 +1.1210e-01 -2.1217e+00 +2.6075e+00 +4.7207e+00 -1.3733e+00 -1.6607e+00 +3.3800e+00 -1.6604e+00 -4.8011e+00 +4.8094e+00 +1.8348e+00
636925 +2.031230391e+00 +2.031230391e+00 -1.312387696e+02 -1.312387696e+02 -2.5381e+00 -3.2035e+00 +3.4066e+00 -2.7528e+00 -1.9631e+00 +2.0756e+00 -2.6601e+00 -2.0762e+00 -2.1179e-01 -8.3244e-02 -2.1728e+00 +2.6979e+00 +4.8191e+00 -1.0868e+00 -1.2259e+00 +3.4992e+00 -1.4213e+00 -4.2668e+00 +4.5623e+00 +1.9452e+00
645811 +1.993666980e+00 +1.993666980e+00 -1.312763330e+02 -1.312763330e+02 -2.2517e+00 -3.2484e+00 +3.3729e+00 -2.4912e+00 -2.0813e+00 +1.8959e+00 -2.5681e+00 -1.7669e+00 -5.6535e-01 +9.4889e-02 -2.1261e+00 +2.8511e+00 +4.7056e+00 -1.0509e+00 -1.2865e+00 +3.4255e+00 -1.6811e+00 -4.4622e+00 +4.7063e+00 +2.0977e+00
% function evaluation | noise-free fitness - Fopt (-5.488000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.047422017e+01 +8.047422017e+01 +2.559422017e+01 +2.559422017e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1453 +7.724284580e+01 +7.724284580e+01 +2.236284580e+01 +2.236284580e+01 -2.6549e-01 +9.2557e-01 +1.0574e+00 -1.0354e+00 +4.5542e+00 -6.6726e-01 +2.2621e+00 -3.0135e-01 -2.7023e+00 +1.2697e+00 +1.3184e+00 +2.6783e+00 +3.3775e+00 -3.4051e+00 +1.7332e+00 +2.4603e+00 -6.5256e-01 +1.0043e+00 +3.1332e+00 -3.2146e+00
1561 +7.461040138e+01 +7.461040138e+01 +1.973040138e+01 +1.973040138e+01 +4.7838e-01 +9.9851e-01 -9.5295e-01 -3.7409e-01 +4.5397e+00 -8.9174e-01 +2.9443e+00 -4.6719e-01 -3.0545e+00 +2.0984e+00 +1.3490e+00 +2.5773e+00 +3.4261e+00 -3.5843e+00 +1.7350e+00 +1.1979e+00 -7.1371e-01 +1.0716e+00 +2.4387e+00 -3.6056e+00
1613 +7.382654406e+01 +7.382654406e+01 +1.894654406e+01 +1.894654406e+01 +5.5348e-01 +1.1504e+00 +9.5597e-01 +3.4398e+00 +2.1028e+00 -3.8073e-01 +2.5744e+00 -1.3414e+00 -2.8574e+00 +1.6895e+00 +1.3106e+00 +2.6533e+00 +4.3725e+00 -3.6642e+00 +2.2413e-01 +1.4773e+00 -1.0247e+00 +1.4432e+00 +2.8312e+00 -3.3786e+00
1791 +7.219892334e+01 +7.219892334e+01 +1.731892334e+01 +1.731892334e+01 +5.8688e-01 +1.2937e+00 -2.0245e+00 -1.9583e-01 +4.3163e+00 -9.9544e-01 +3.4256e+00 +1.3589e-01 -3.1539e+00 +1.6447e+00 +1.3111e+00 +2.5394e+00 +3.4912e+00 -3.5665e+00 +3.2673e-01 +6.2891e-01 -7.5202e-01 +1.5769e+00 +3.1059e+00 -3.6059e+00
1904 +6.966158707e+01 +6.966158707e+01 +1.478158707e+01 +1.478158707e+01 +1.2154e-01 +1.1370e+00 -1.3750e+00 +6.0952e-01 +4.0033e+00 -4.2530e-01 +3.3714e+00 -6.1912e-01 -2.9317e+00 +1.2715e+00 +1.3985e+00 +2.6916e+00 +2.6080e+00 -3.3700e+00 +4.9654e-01 +1.5338e+00 -3.0860e-01 +2.8098e+00 +3.3689e+00 -3.4836e+00
2019 +6.839011079e+01 +6.839011079e+01 +1.351011079e+01 +1.351011079e+01 +4.6918e-01 +1.5342e+00 -1.0650e+00 +1.8263e-02 +3.1644e+00 -6.6003e-01 +3.9036e+00 -1.3651e+00 -3.3132e+00 +1.9427e+00 +1.2416e+00 +2.5865e+00 +3.1471e+00 -1.7793e+00 -1.4481e+00 +1.3179e+00 -6.8697e-01 +3.4612e+00 +1.9246e+00 -3.3788e+00
2150 +6.747325713e+01 +6.747325713e+01 +1.259325713e+01 +1.259325713e+01 +5.0197e-01 +1.3762e+00 -2.5837e+00 +1.0092e+00 +3.5221e+00 -1.4802e+00 +3.5426e+00 -8.9617e-01 -2.9298e+00 +1.4405e+00 +1.3080e+00 +2.8539e+00 +2.6905e+00 -2.3086e+00 -4.7982e-01 +1.3909e+00 -5.4621e-01 +2.6664e+00 +2.8351e+00 -3.5280e+00
2272 +6.370039553e+01 +6.370039553e+01 +8.820395529e+00 +8.820395529e+00 +8.6195e-02 +1.6117e+00 -1.5502e+00 +1.2575e+00 +1.8423e+00 -9.3682e-01 +3.0598e+00 -1.8074e-01 -3.2409e+00 +1.7916e+00 +1.3959e+00 +2.5964e+00 +3.1096e+00 -2.4731e+00 -5.0602e-01 +2.9860e+00 -7.1522e-01 +1.8405e+00 +2.8493e+00 -3.1727e+00
2303 +6.203341498e+01 +6.203341498e+01 +7.153414984e+00 +7.153414984e+00 +3.8020e-01 +1.1800e+00 -2.4188e+00 +6.6807e-01 +2.4435e+00 -1.1837e+00 +3.7565e+00 -1.8594e-01 -3.3855e+00 +1.3536e+00 +1.1918e+00 +2.4106e+00 +2.8306e+00 -2.9175e+00 -3.0036e-02 +2.2187e+00 -9.4118e-01 +3.2688e+00 +2.3124e+00 -2.9467e+00
2587 +5.901261418e+01 +5.901261418e+01 +4.132614181e+00 +4.132614181e+00 +7.3617e-02 +6.7160e-01 -2.5442e+00 +1.3697e+00 +2.0568e+00 -2.0224e+00 +4.1563e+00 -3.2944e-01 -3.1851e+00 +1.6259e+00 +1.3884e+00 +2.2445e+00 +3.0701e+00 -2.4579e+00 +1.0096e+00 +2.4653e+00 -1.0952e+00 +3.4712e+00 +2.9766e+00 -2.8410e+00
2619 +5.718474623e+01 +5.718474623e+01 +2.304746232e+00 +2.304746232e+00 +2.8879e-02 +1.4260e+00 -2.0401e+00 +1.6653e+00 +8.4214e-01 -7.9533e-01 +3.6113e+00 -1.3487e-01 -3.2338e+00 +1.5067e+00 +1.1461e+00 +2.4326e+00 +3.7352e+00 -2.9955e+00 +5.1888e-01 +3.6774e+00 -8.5959e-01 +3.0724e+00 +3.3436e+00 -3.3225e+00
2826 +5.310854164e+01 +5.310854164e+01 -1.771458362e+00 -1.771458362e+00 -3.5533e-01 +4.4004e-01 -1.4071e+00 +1.2564e+00 +1.0552e+00 -1.4523e+00 +4.4246e+00 +4.5662e-01 -3.1743e+00 +1.4952e+00 +1.4754e+00 +2.3868e+00 +4.5561e+00 -2.0445e+00 -7.0095e-01 +3.4709e+00 -6.2663e-01 +4.0650e+00 +2.7168e+00 -3.1886e+00
3023 +5.095508345e+01 +5.095508345e+01 -3.924916554e+00 -3.924916554e+00 +1.5175e-01 +1.3017e+00 -2.0405e+00 +7.4185e-01 +3.7823e-01 -1.8382e+00 +4.1782e+00 +3.6808e-01 -3.3356e+00 +1.5178e+00 +1.1418e+00 +1.3493e+00 +3.0959e+00 -2.1206e+00 -9.6650e-01 +3.5392e+00 -1.1120e+00 +4.8268e+00 +4.1371e+00 -2.4027e+00
3154 +4.942055063e+01 +4.942055063e+01 -5.459449366e+00 -5.459449366e+00 +9.2632e-02 +9.9393e-01 -2.0321e+00 +1.7826e+00 +1.4031e+00 -1.1151e+00 +3.0301e+00 +4.0159e-01 -3.5814e+00 +1.4825e+00 +1.2943e+00 +1.2668e+00 +1.9010e+00 -1.8951e+00 -1.0797e+00 +1.9002e+00 -1.4380e+00 +4.2223e+00 +2.3226e+00 -2.8716e+00
3208 +4.751832987e+01 +4.751832987e+01 -7.361670131e+00 -7.361670131e+00 -1.0872e+00 +1.5269e+00 -3.6567e+00 +2.6904e+00 +1.3428e+00 -6.6405e-01 +5.1003e+00 +2.1341e-01 -3.2244e+00 +1.6214e+00 +7.7771e-01 +1.5379e+00 +4.6706e+00 -1.9005e+00 -4.6993e-01 +2.9987e+00 -1.7899e+00 +3.9615e+00 +2.9892e+00 -9.8038e-01
3225 +4.232057506e+01 +4.232057506e+01 -1.255942494e+01 -1.255942494e+01 +6.2455e-02 +1.6484e+00 -2.2936e+00 +1.7669e+00 +1.0178e+00 -5.5915e-01 +4.0054e+00 +3.7081e-01 -1.9174e+00 +2.2242e+00 -3.0962e-01 +8.9254e-01 +3.6391e+00 -2.2684e+00 -4.8001e-01 +3.2076e+00 -6.7029e-01 +4.3182e+00 +2.8945e+00 -2.4963e+00
3406 +4.008967771e+01 +4.008967771e+01 -1.479032229e+01 -1.479032229e+01 -2.4692e-01 +1.4567e+00 -3.9513e-01 +1.9058e+00 -1.0263e+00 -4.9534e-01 +3.9902e+00 +7.9109e-01 -3.1870e+00 +1.6971e+00 +8.1272e-01 +7.4005e-01 +2.2643e+00 -1.7820e+00 -8.1062e-01 +3.9689e+00 -9.8926e-01 +4.9362e+00 +3.4311e+00 -2.2045e+00
3474 +3.080488390e+01 +3.080488390e+01 -2.407511610e+01 -2.407511610e+01 -6.8774e-01 +1.6805e+00 -1.6262e+00 +2.6272e+00 -3.4476e-01 -1.6016e+00 +3.7314e+00 +1.8280e-01 -3.1441e+00 +6.7299e-01 +6.5350e-01 -3.9467e-01 +3.1893e+00 -1.9897e+00 -7.5216e-01 +5.2701e+00 -7.0745e-01 +4.0392e+00 +3.0791e+00 -1.9922e+00
3802 +2.886985904e+01 +2.886985904e+01 -2.601014096e+01 -2.601014096e+01 -1.9061e+00 +1.6849e+00 -2.0934e+00 +1.6128e+00 +8.8469e-01 -3.1904e+00 +4.8910e+00 +8.0723e-01 -4.0356e+00 +1.7127e+00 +1.2595e+00 +4.4565e-01 +3.5529e+00 -1.6601e+00 -2.0743e-01 +3.5022e+00 -1.1226e+00 +3.3574e+00 +2.5751e+00 -2.0366e+00
3805 +2.824164942e+01 +2.824164942e+01 -2.663835058e+01 -2.663835058e+01 -2.0296e+00 +4.0360e-01 -1.6145e+00 +2.3741e+00 -1.5134e+00 -1.9586e+00 +4.6951e+00 +4.4466e-01 -3.8244e+00 +1.7532e+00 +1.7653e-01 +1.0119e+00 +3.3283e+00 -1.2157e+00 -5.7614e-01 +3.8577e+00 -4.4138e-01 +2.9980e+00 +2.6861e+00 -2.3283e+00
3908 +2.704301673e+01 +2.704301673e+01 -2.783698327e+01 -2.783698327e+01 -9.4128e-01 +1.4965e+00 -2.0728e+00 +2.0989e+00 -5.6176e-01 -1.2611e+00 +4.2579e+00 +2.9544e-01 -3.1020e+00 +1.8406e+00 +1.0166e+00 +8.7658e-01 +3.4790e+00 -1.2106e+00 -7.3738e-01 +4.9405e+00 -1.9163e+00 +4.4743e+00 +2.3556e+00 -2.0241e+00
4040 +2.581530681e+01 +2.581530681e+01 -2.906469319e+01 -2.906469319e+01 -1.3841e+00 +1.6047e+00 -1.9628e+00 +2.8703e+00 +5.8726e-02 -1.7114e+00 +4.4986e+00 +1.1990e-01 -2.8137e+00 +1.4795e+00 +1.2723e+00 +1.9926e-01 +2.5376e+00 -1.5316e+00 -4.4711e-01 +3.9043e+00 -1.1235e+00 +3.2718e+00 +2.0784e+00 -2.7071e+00
4095 +2.418202223e+01 +2.418202223e+01 -3.069797777e+01 -3.069797777e+01 -2.4740e+00 +1.2782e+00 -1.7191e+00 +3.2417e+00 -4.4841e-01 -1.6956e+00 +3.6592e+00 -7.6410e-01 -3.4746e+00 +1.6237e+00 +6.0765e-01 -4.2757e-01 +3.0094e+00 -3.7840e-01 -8.3676e-01 +3.6713e+00 -6.1768e-01 +3.1351e+00 +2.4339e+00 -1.2740e+00
4276 +2.373685308e+01 +2.373685308e+01 -3.114314692e+01 -3.114314692e+01 -2.0166e+00 +1.6625e+00 -2.1810e+00 +1.6700e+00 +4.7366e-01 -1.4259e+00 +4.5099e+00 +4.9686e-01 -3.3992e+00 +1.9260e+00 +9.2845e-01 -2.5681e-01 +3.4069e+00 +5.3308e-01 -6.3175e-01 +3.2529e+00 -1.2712e+00 +3.7306e+00 +3.1197e+00 -1.9337e+00
4352 +1.979932373e+01 +1.979932373e+01 -3.508067627e+01 -3.508067627e+01 -3.3943e+00 +1.5832e+00 -1.8315e+00 +2.2275e+00 +5.3485e-01 -1.5900e+00 +4.7656e+00 +2.2716e-01 -3.4899e+00 -2.9871e-02 -2.9620e-01 -2.6571e+00 +3.4617e+00 -7.8943e-01 -1.4570e+00 +3.1074e+00 -1.2052e+00 +3.6720e+00 +2.3993e+00 -2.2249e+00
5208 +1.927524915e+01 +1.927524915e+01 -3.560475085e+01 -3.560475085e+01 -1.9976e+00 +1.8791e+00 -1.9900e+00 +1.8092e+00 +1.0921e-01 -1.2371e+00 +4.3734e+00 +8.2832e-01 -2.9851e+00 +1.0936e+00 -8.7104e-01 -1.9437e+00 +3.1089e+00 -5.0746e-01 -9.9620e-01 +3.1461e+00 -1.8176e+00 +4.2063e+00 +1.9429e+00 -2.5213e+00
5337 +1.799905420e+01 +1.799905420e+01 -3.688094580e+01 -3.688094580e+01 -2.0117e+00 +1.9943e+00 -2.1090e+00 +2.7113e+00 +9.3090e-01 -1.7625e+00 +4.6431e+00 +7.4027e-01 -2.9002e+00 +1.2128e+00 +4.8398e-02 -8.5254e-01 +3.2898e+00 -4.5973e-01 -1.0175e+00 +3.5874e+00 -1.3028e+00 +4.0889e+00 +2.3257e+00 -2.2041e+00
5932 +1.694856439e+01 +1.694856439e+01 -3.793143561e+01 -3.793143561e+01 -2.8472e+00 +9.2262e-01 -2.0520e+00 +2.5575e+00 -1.1760e+00 -1.8641e+00 +4.5112e+00 +4.8701e-01 -3.1233e+00 +7.5506e-01 +8.1367e-04 -1.3793e+00 +3.0935e+00 -1.2082e+00 -1.9957e+00 +4.1985e+00 -6.6266e-01 +4.7264e+00 +1.8031e+00 -2.4972e+00
6012 +1.543347921e+01 +1.543347921e+01 -3.944652079e+01 -3.944652079e+01 -2.8903e+00 +1.5854e+00 -1.9106e+00 +2.5398e+00 +2.1643e-01 -2.0740e+00 +4.1326e+00 +1.2025e+00 -3.4410e+00 +6.0975e-01 -9.5550e-01 -1.1932e+00 +3.1052e+00 -1.0358e+00 -1.6595e+00 +3.5410e+00 -8.4365e-01 +3.8893e+00 +1.9175e+00 -2.2120e+00
7527 +1.407244201e+01 +1.407244201e+01 -4.080755799e+01 -4.080755799e+01 -3.1537e+00 +2.0974e+00 -2.0797e+00 +2.8598e+00 -6.5022e-01 -1.6936e+00 +4.1123e+00 +9.3025e-01 -3.3820e+00 +7.1868e-01 -4.8986e-01 -1.1100e+00 +2.8357e+00 -4.1474e-01 -1.5388e+00 +2.9953e+00 -1.2890e+00 +4.0158e+00 +2.2885e+00 -2.4889e+00
8254 +1.372871132e+01 +1.372871132e+01 -4.115128868e+01 -4.115128868e+01 -3.5567e+00 +1.1730e+00 -2.1331e+00 +3.0931e+00 -2.6698e-01 -1.2409e+00 +4.8393e+00 +8.9182e-01 -3.8711e+00 +1.0747e+00 -6.8254e-01 -9.8208e-01 +2.5673e+00 -1.1567e+00 -2.1413e+00 +3.2920e+00 -1.3423e+00 +4.3459e+00 +2.2907e+00 -3.1927e+00
8594 +1.247450385e+01 +1.247450385e+01 -4.240549615e+01 -4.240549615e+01 -3.4071e+00 +1.2460e+00 -1.8097e+00 +2.7628e+00 -3.6393e-01 -1.4751e+00 +5.0870e+00 +8.3027e-01 -3.4241e+00 +8.6335e-01 -6.7281e-01 -1.0238e+00 +3.1854e+00 -1.2250e+00 -1.6682e+00 +3.1955e+00 -1.1169e+00 +3.9798e+00 +2.7919e+00 -2.8917e+00
