% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1811 +2.344190055e+03 +2.344190055e+03 +2.337890055e+03 +2.337890055e+03 -3.4313e+00 +1.3283e+00 -3.9167e+00 +1.1571e+00 -6.2475e-01 -8.2525e-01 +1.7072e+00 -1.4246e+00 +2.9487e+00 +1.3500e-01 -2.6412e+00 -5.6373e-01 -2.3825e+00 +1.0886e+00 -1.5916e+00 +2.9219e+00 -3.2793e-02 -3.2433e+00 -1.4584e+00 -2.4428e+00
1818 +1.682826223e+03 +1.682826223e+03 +1.676526223e+03 +1.676526223e+03 -2.3650e+00 +1.1057e+00 -3.8860e+00 -1.9120e+00 -1.2675e+00 -1.3754e-01 +8.2720e-01 -1.8192e+00 +1.8208e+00 -1.7557e-01 -1.7787e+00 -1.0932e-01 -1.1143e+00 +2.5619e+00 -1.8073e+00 +3.0960e+00 +3.7657e-02 -1.0193e+00 -1.4016e+00 -1.9348e+00
1845 +1.638564459e+03 +1.638564459e+03 +1.632264459e+03 +1.632264459e+03 -2.1581e+00 +1.9879e+00 -3.0365e+00 -1.8467e+00 -3.2439e+00 -8.6394e-01 -7.0116e-01 -2.2859e+00 +1.7180e+00 +1.5680e-01 -8.1379e-01 -3.2070e-02 -7.6113e-01 +3.5978e-01 -2.3668e+00 +2.9107e+00 -4.8254e-03 -1.3091e+00 -1.2403e+00 -1.6365e+00
1911 +1.185275221e+03 +1.185275221e+03 +1.178975221e+03 +1.178975221e+03 -2.0648e+00 +1.5242e+00 -3.5451e+00 -9.0136e-01 -2.1465e+00 -6.5436e-01 +5.7965e-01 -1.9882e+00 +1.8776e+00 -2.8556e-01 -1.3402e+00 +1.9867e-01 -2.6416e+00 +1.5978e+00 -1.6391e+00 +3.0523e+00 -2.7889e-01 -1.3653e+00 -1.9447e+00 -1.8487e+00
1915 +1.014542041e+03 +1.014542041e+03 +1.008242041e+03 +1.008242041e+03 -2.5508e-01 +2.4082e+00 -3.6705e+00 +5.9319e-01 +7.2552e-01 -1.9586e-01 +1.0511e+00 -1.6589e+00 +2.7213e+00 +3.0473e-01 -8.4326e-01 -2.5691e-03 -1.4412e+00 +2.5274e+00 -1.7182e+00 +2.8655e+00 -7.8154e-02 -2.4398e+00 -6.3758e-01 -1.8656e+00
2086 +5.105581607e+02 +5.105581607e+02 +5.042581607e+02 +5.042581607e+02 -2.2671e+00 +2.0970e+00 -3.2051e+00 -9.0513e-02 -2.9163e+00 -5.3336e-01 +6.6352e-01 -2.1558e+00 +1.7305e+00 -1.0725e-02 -9.7293e-01 +7.8231e-01 -6.7844e-01 +9.3051e-01 -1.6141e+00 +2.0264e+00 -1.9882e-01 -1.1201e+00 -1.5872e+00 -2.2017e+00
2203 +2.761796473e+02 +2.761796473e+02 +2.698796473e+02 +2.698796473e+02 -8.6541e-01 +1.3915e+00 -3.2675e+00 +7.3699e-02 -7.9708e-01 -7.4144e-01 +3.7992e-01 -7.5228e-01 +2.3225e+00 +6.8970e-01 -1.3639e+00 +5.5396e-01 -1.2588e+00 +1.1677e+00 -1.4722e+00 +2.7547e+00 -5.4513e-01 -1.1343e+00 -1.5042e+00 -2.0573e+00
2292 +2.700154219e+02 +2.700154219e+02 +2.637154219e+02 +2.637154219e+02 -1.3261e+00 +7.2226e-01 -4.6373e-01 +7.1340e-01 -1.0674e+00 -3.1749e-01 +5.2866e-01 -5.9233e-01 +2.9707e+00 +3.5185e-01 -1.1832e+00 +1.6321e+00 -1.3662e+00 +1.7206e+00 -5.3514e-01 +2.9433e+00 -3.0985e-01 -2.2854e+00 -1.1866e+00 -1.7659e+00
2302 +2.071715393e+02 +2.071715393e+02 +2.008715393e+02 +2.008715393e+02 -4.4023e-01 +1.7148e+00 -3.3401e+00 +1.9404e+00 -2.0285e+00 +5.3587e-01 +7.0257e-01 -2.2449e+00 +1.7214e+00 -1.1893e-01 -5.4919e-01 +2.4874e+00 -1.0145e+00 +2.5272e+00 -1.1629e+00 +2.7822e+00 -3.1654e-01 -2.1803e+00 -1.9796e+00 -2.0438e+00
2330 +1.912368162e+02 +1.912368162e+02 +1.849368162e+02 +1.849368162e+02 +1.3111e-01 +1.2597e+00 -3.2960e+00 -2.3491e+00 -5.1653e-01 -9.5372e-01 +2.5756e+00 -1.3236e+00 +1.9855e+00 -8.3013e-02 -1.8721e+00 +1.5824e+00 -1.5834e+00 +1.1836e+00 -1.0497e+00 +2.7570e+00 -8.8234e-01 -7.6824e-01 -1.4917e+00 -2.0894e+00
2509 +1.697252629e+01 +1.697252629e+01 +1.067252629e+01 +1.067252629e+01 -1.0273e+00 -4.8356e-01 -2.7876e+00 +1.4867e+00 -4.6737e-01 -5.7715e-01 +2.0050e+00 -1.2734e+00 +2.6358e+00 +4.5010e-01 -1.7842e+00 +7.0775e-01 -1.9560e+00 +1.3699e+00 -2.1918e+00 +2.2900e+00 -1.3328e+00 -1.5332e+00 -1.5589e+00 -2.1470e+00
2621 +8.521781737e+00 +8.521781737e+00 +2.221781737e+00 +2.221781737e+00 -1.7634e-01 +7.2154e-01 -3.0786e+00 +4.8885e-01 -1.9787e+00 -2.1225e-01 +8.6764e-01 -1.5964e+00 +2.5390e+00 -4.4215e-02 -2.0005e+00 +9.2312e-01 -1.9115e+00 +1.0262e+00 -8.5036e-01 +2.5863e+00 -1.3590e+00 -1.7981e+00 -1.2724e+00 -2.1954e+00
2835 +4.572919579e+00 +4.572919579e+00 -1.727080421e+00 -1.727080421e+00 -1.0157e+00 +1.2463e-01 -1.4894e+00 -9.4767e-01 +4.5848e-01 -9.8890e-01 +2.0895e+00 -1.2611e+00 +2.1751e+00 +2.1712e-02 -1.4173e+00 +5.6855e-01 -9.9560e-01 +1.7809e+00 -1.7272e+00 +2.1981e+00 -8.7516e-01 -1.3011e+00 -1.2805e+00 -2.1755e+00
2848 +4.183427204e+00 +4.183427204e+00 -2.116572796e+00 -2.116572796e+00 -2.3384e+00 +5.3218e-01 -2.3995e+00 -5.9599e-01 -5.2156e-01 +1.1644e-01 +9.9556e-01 -2.1657e+00 +1.8867e+00 -4.9544e-01 -1.6207e+00 +2.3525e+00 -2.1824e+00 +7.4743e-01 -1.2251e+00 +2.1055e+00 -7.2400e-01 -1.4880e+00 -1.3909e+00 -1.8680e+00
2929 +3.967697245e+00 +3.967697245e+00 -2.332302755e+00 -2.332302755e+00 -5.9499e-02 +7.6432e-01 -1.4972e+00 +3.0173e-01 -1.6767e+00 -5.5824e-01 +4.1203e-01 -1.6515e+00 +1.8724e+00 +2.5004e-01 -2.1326e+00 +7.7063e-01 -1.9099e+00 +1.7120e+00 -8.6095e-01 +2.4011e+00 -9.6828e-01 -1.5741e+00 -1.3566e+00 -2.0309e+00
3070 +3.509656775e+00 +3.509656775e+00 -2.790343225e+00 -2.790343225e+00 -1.4473e+00 +1.3254e+00 -2.8076e+00 +1.9088e-01 -1.1133e+00 -6.5902e-01 +2.6518e-01 -1.2215e+00 +2.0083e+00 +4.0326e-01 -2.4877e+00 +6.7393e-01 -1.4320e+00 +1.1501e+00 -9.2420e-01 +2.4096e+00 -1.1058e+00 -1.1107e+00 -1.1111e+00 -1.7582e+00
7431 +3.451015831e+00 +3.451015831e+00 -2.848984169e+00 -2.848984169e+00 +8.2595e-01 +1.2264e+00 +3.9783e-02 -5.5876e-01 +1.5588e-01 -1.3461e+00 +6.9012e-01 -1.1119e+00 -3.7513e-02 +6.0782e-01 -1.4176e+00 +2.2262e+00 -1.4067e+00 +1.7177e+00 -1.6630e+00 +1.9415e+00 -7.1533e-01 -1.7222e+00 -9.8308e-01 -2.0883e+00
30630 +3.362673288e+00 +3.362673288e+00 -2.937326712e+00 -2.937326712e+00 -1.4835e+00 +6.0225e-02 +3.2410e-01 +2.0681e-01 -2.5424e+00 +6.1153e-01 +2.4108e+00 -1.1288e+00 +9.6136e-01 +3.3608e-01 -2.6583e+00 +9.3793e-02 -6.9461e-01 +1.6254e+00 -2.2785e+00 +1.2666e+00 -1.1306e+00 -2.4454e+00 -1.7031e+00 -2.2656e+00
122394 +3.052335078e+00 +3.052335078e+00 -3.247664922e+00 -3.247664922e+00 -1.4488e+00 +4.3546e-01 -1.3149e+00 -1.4416e-02 -5.3747e-01 -2.5623e+00 +4.3673e-02 -2.4176e+00 +8.8361e-01 +1.8607e+00 -1.5819e+00 +1.5207e+00 -8.3041e-01 +1.9387e+00 -1.6912e+00 +1.8738e+00 -1.2616e+00 -1.3479e+00 -1.9083e+00 -9.7089e-01
% function evaluation | noise-free fitness - Fopt (2.796000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831961742e+04 +1.831961742e+04 +1.834757742e+04 +1.834757742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4599 +1.559487489e+04 +1.559487489e+04 +1.562283489e+04 +1.562283489e+04 +1.8465e+00 +1.7300e+00 -2.7311e+00 -2.9051e-01 -1.8431e+00 +2.3647e+00 +9.3631e-02 -2.1640e+00 -1.9565e+00 -6.5695e-01 +1.6086e-01 +1.7905e+00 +2.6482e+00 -1.3590e+00 -2.6844e+00 +2.2831e+00 +1.4615e+00 +7.8652e-01 +1.6371e+00 -1.6109e+00
4916 +1.470873239e+04 +1.470873239e+04 +1.473669239e+04 +1.473669239e+04 +4.5763e+00 -5.4761e-01 -2.6307e+00 -1.6555e+00 -1.6772e+00 +3.6465e-01 +2.0698e+00 +1.2735e-01 -4.6052e+00 -2.6808e+00 +5.7660e-01 +1.3666e+00 +1.5980e+00 -1.6012e+00 -3.5304e+00 +1.5283e+00 +3.3959e+00 +2.2883e-01 +9.7323e-01 -1.3332e+00
5003 +1.385238299e+04 +1.385238299e+04 +1.388034299e+04 +1.388034299e+04 +2.0829e+00 +2.0408e+00 -2.2162e+00 -2.3969e+00 -2.6246e+00 -5.0912e-01 +1.5677e+00 -7.0628e-01 -2.4902e+00 +1.7438e-01 +4.8473e-01 +1.0867e+00 +2.6754e+00 -1.1538e+00 -3.9623e+00 +2.1418e+00 +3.2469e+00 +1.3654e+00 +2.3178e+00 -1.2651e+00
5071 +1.346486518e+04 +1.346486518e+04 +1.349282518e+04 +1.349282518e+04 -1.7063e+00 +6.9744e-03 -1.1281e-01 -1.0272e+00 +7.0380e-01 +4.3008e-01 +8.7948e-01 -6.7733e-01 -1.8599e+00 -1.1835e+00 -2.5462e-01 +3.2515e+00 -1.0435e-01 +2.3302e-01 -3.7939e+00 +2.2008e+00 +3.0881e+00 +8.0811e-01 +2.3634e+00 -1.6036e+00
5132 +2.527681505e+03 +2.527681505e+03 +2.555641505e+03 +2.555641505e+03 -5.4710e-01 +2.0616e+00 -2.0484e+00 -1.3855e+00 -1.8167e+00 -8.5428e-01 +1.1343e+00 -1.4959e+00 -1.0814e+00 -1.2953e+00 +2.2107e+00 +2.3799e+00 +6.0548e-01 -1.0766e+00 -1.1228e+00 +5.1355e-01 +1.1029e+00 +1.8494e+00 +2.1318e+00 -1.0564e+00
5506 +1.165329241e+03 +1.165329241e+03 +1.193289241e+03 +1.193289241e+03 -3.6746e-01 +1.3465e+00 -2.2452e+00 -4.9100e-01 -2.4754e+00 -3.2383e+00 -1.6389e+00 -5.7414e-01 -1.8621e+00 -1.4081e+00 +3.7335e-01 +2.1932e+00 +1.5582e+00 -7.2642e-01 -1.3891e+00 -8.4761e-01 +1.3717e+00 +2.1878e+00 +2.5353e+00 -1.1750e+00
6469 +1.157626305e+02 +1.157626305e+02 +1.437226305e+02 +1.437226305e+02 +3.1881e-01 +1.0777e+00 +2.2226e+00 -1.2384e+00 -8.6435e-01 -2.7889e+00 -8.1188e-02 -1.9312e+00 +4.8404e-01 -3.2691e+00 +6.7149e-01 +2.4372e-02 +2.6560e+00 -4.2946e-01 -2.6066e+00 -4.4360e-01 +1.9795e+00 +1.5089e+00 +1.1461e+00 -1.9910e+00
7332 +4.419392940e+01 +4.419392940e+01 +7.215392940e+01 +7.215392940e+01 +3.1621e-01 +1.2683e+00 -8.0213e-02 +9.6245e-02 +5.6036e-02 -1.3732e+00 -1.1514e-01 -6.0397e-01 -3.5119e-01 -1.2672e+00 +1.7525e+00 +1.2941e+00 +1.6157e+00 -8.5556e-01 -8.3575e-01 -1.8850e+00 +2.4296e+00 +9.4359e-01 +2.3739e+00 -1.8757e+00
7735 +4.738254006e+00 +4.738254006e+00 +3.269825401e+01 +3.269825401e+01 +8.7500e-01 +2.3931e+00 +6.5035e-01 -4.3203e-01 -4.7599e-02 -1.0521e+00 +1.0909e+00 -1.8849e+00 -1.8499e+00 -3.0899e-01 +1.6267e+00 +1.0696e+00 +1.5878e+00 -1.7359e+00 -1.8584e+00 -4.2238e-01 +2.6039e+00 +2.0708e+00 +1.7245e+00 -1.4079e+00
8326 +3.882878121e+00 +3.882878121e+00 +3.184287812e+01 +3.184287812e+01 -1.8875e+00 -3.2723e-01 -1.1915e+00 -9.2935e-01 +7.3427e-01 -1.4448e-01 -1.6576e-01 -1.0012e+00 -2.6064e+00 -2.0808e+00 +1.5973e+00 +1.1843e+00 +2.3383e+00 -1.9777e+00 -1.1039e+00 -8.2101e-01 +2.2223e+00 +1.8350e+00 +2.0919e+00 -1.4135e+00
8486 +3.795371911e+00 +3.795371911e+00 +3.175537191e+01 +3.175537191e+01 -8.4248e-01 +2.0851e-01 +6.2523e-01 -8.1525e-01 +3.1903e-01 -1.1290e+00 +2.3851e-01 -8.5921e-01 -1.4446e+00 -1.4271e+00 +1.5542e+00 +1.3588e+00 +1.8774e+00 -6.6876e-01 -1.7425e+00 -1.7654e+00 +8.3352e-01 +1.0557e+00 +1.1021e+00 -2.0619e+00
31966 +3.656452947e+00 +3.656452947e+00 +3.161645295e+01 +3.161645295e+01 +6.2500e-01 -2.0153e-01 +7.1271e-01 +9.7823e-01 +7.0298e-01 -6.4950e-01 +4.8525e-01 -2.4070e+00 -2.8614e-01 -4.1553e-01 +2.4118e+00 +1.1459e+00 +5.2390e-01 -1.6813e+00 -2.2590e+00 -8.6096e-01 +1.3735e+00 +2.0225e+00 +1.7440e+00 -1.7312e+00
32986 +3.518452314e+00 +3.518452314e+00 +3.147845231e+01 +3.147845231e+01 +1.4551e+00 +1.7421e+00 -1.3136e-01 +5.5414e-01 -2.6260e+00 -2.0686e+00 +8.9972e-01 -1.2526e-01 -1.3905e+00 -1.8167e+00 +5.2431e-01 +1.1392e+00 +1.0371e+00 -1.5106e+00 -1.7178e+00 -1.4632e+00 +1.3989e+00 +2.0293e+00 +1.7800e+00 -7.4695e-01
112440 +3.402175380e+00 +3.402175380e+00 +3.136217538e+01 +3.136217538e+01 +1.4454e+00 +3.8679e-01 -6.0635e-01 -1.2692e+00 -2.2507e+00 +2.6830e-01 +9.3415e-01 -1.5192e+00 -7.8859e-01 -9.0214e-01 +2.3287e+00 +1.5428e-01 +2.1049e+00 -3.7640e-01 -8.8086e-01 -1.1843e+00 +2.0102e+00 +1.1709e+00 +2.1081e+00 -1.2059e+00
171232 +3.280886405e+00 +3.280886405e+00 +3.124088640e+01 +3.124088640e+01 +5.2738e-01 -6.2576e-01 +7.0721e-01 +5.2109e-01 +8.3953e-01 -1.9664e+00 +5.8316e-01 -1.3311e+00 -7.5509e-01 -2.0904e+00 +4.3631e-02 +1.3216e+00 +3.6367e-01 -1.9348e+00 -1.7065e+00 -1.7996e+00 +2.1756e+00 +1.7297e+00 +1.4944e+00 -2.2061e+00
175028 +3.205811747e+00 +3.205811747e+00 +3.116581175e+01 +3.116581175e+01 -2.1584e+00 +1.6065e+00 +2.3484e+00 -2.1537e+00 -1.0812e+00 +3.6890e-01 +1.3552e+00 -4.0927e-01 -1.1331e+00 -2.5605e-01 +1.3936e+00 +2.1525e+00 +1.0393e+00 -1.5040e+00 -7.3667e-01 -1.0592e+00 +1.0351e+00 +1.2506e+00 +1.6169e+00 -1.7309e+00
215947 +3.156501146e+00 +3.156501146e+00 +3.111650115e+01 +3.111650115e+01 -2.2197e+00 -4.7826e-01 +1.5153e-01 -1.3645e+00 -7.4417e-01 +2.7029e-01 +8.5349e-01 -5.6154e-01 -6.9763e-01 -1.1855e+00 +1.4606e+00 +1.4142e+00 +2.2488e+00 -2.0480e+00 -2.0860e+00 -1.3874e+00 +1.6857e+00 +1.1630e+00 +1.4581e+00 -1.9174e+00
451650 +3.023610687e+00 +3.023610687e+00 +3.098361069e+01 +3.098361069e+01 -9.3247e-01 +1.5131e+00 -1.8435e+00 -9.0528e-01 -1.0790e+00 -9.2786e-01 +1.2590e+00 +9.3509e-02 -1.6034e+00 -2.1246e+00 +1.1445e-01 +6.9703e-01 +2.0476e+00 -1.1875e+00 -8.3917e-01 -6.0125e-01 +2.5715e+00 +1.9347e+00 +8.6221e-01 -1.3171e+00
% function evaluation | noise-free fitness - Fopt (-6.338000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831961742e+04 +1.831961742e+04 +1.825623742e+04 +1.825623742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3036 +8.223227938e+03 +8.223227938e+03 +8.159847938e+03 +8.159847938e+03 +2.3318e-01 +1.5202e+00 -2.0156e+00 +6.4377e-01 -3.5773e+00 -1.0394e-01 -2.3611e+00 -2.1489e+00 -2.0236e+00 -1.2920e+00 -2.6981e+00 +9.6347e-01 +2.0158e+00 +2.6239e+00 -9.2061e-01 -1.4526e+00 +2.0268e+00 +3.2055e-01 +3.9027e+00 -5.2581e-02
3339 +7.806455972e+03 +7.806455972e+03 +7.743075972e+03 +7.743075972e+03 +1.5156e+00 +4.6717e+00 -1.4285e+00 -4.1646e-02 -2.9197e+00 +1.6359e+00 -2.7340e+00 -2.2176e+00 -1.9723e+00 +8.1894e-01 -2.2378e+00 +2.2438e-01 +1.4833e+00 +1.7791e+00 -1.7612e+00 -1.6600e+00 +2.1545e+00 +6.3298e-01 +3.2076e+00 +5.4493e-01
3406 +6.937171844e+03 +6.937171844e+03 +6.873791844e+03 +6.873791844e+03 +2.0013e+00 +3.3723e+00 -1.8068e+00 -3.6561e+00 -2.6068e+00 +1.8281e-01 -3.4554e+00 -2.3763e+00 -2.1871e+00 +1.7316e+00 -2.1653e+00 +9.0834e-01 +2.5181e+00 +1.0117e+00 -9.6520e-01 -2.0401e+00 +1.4935e+00 +1.1299e+00 +3.5863e+00 -2.9658e-01
3438 +6.728127499e+03 +6.728127499e+03 +6.664747499e+03 +6.664747499e+03 +2.1254e+00 +8.4307e-01 -1.0685e+00 -3.4258e-01 -2.7010e+00 +1.3060e+00 -3.4115e+00 -2.0796e+00 -2.0966e+00 -7.9753e-03 -3.2565e+00 +9.8173e-01 +2.7453e+00 -6.7290e-01 -7.7402e-01 -1.8874e+00 +1.3709e+00 +1.1631e+00 +3.5628e+00 +1.5673e-01
3445 +5.912667320e+03 +5.912667320e+03 +5.849287320e+03 +5.849287320e+03 +5.4525e-01 +2.9050e+00 -1.2612e+00 -6.1850e-02 -2.7740e+00 +1.6672e+00 -3.6835e+00 -1.9346e+00 -2.0532e+00 +1.5120e+00 -1.0067e+00 +8.5285e-01 +2.3408e+00 +3.3322e+00 -9.3522e-01 -2.9525e+00 +1.0722e+00 +5.1762e-01 +3.2359e+00 -2.1404e-01
3456 +4.828630086e+03 +4.828630086e+03 +4.765250086e+03 +4.765250086e+03 +9.2607e-01 +2.1640e+00 -9.8620e-01 +1.8188e+00 -2.9942e+00 +1.2139e+00 -2.9306e+00 -1.8462e+00 -1.6941e+00 +9.8540e-01 -1.8043e+00 +1.1380e+00 -7.5549e-02 +9.1585e-01 -1.5222e+00 -1.7623e+00 +1.6395e+00 +1.3102e+00 +3.0488e+00 -1.9510e-01
3492 +4.303457678e+03 +4.303457678e+03 +4.240077678e+03 +4.240077678e+03 +2.8879e+00 +1.5132e+00 -1.3559e+00 -7.3101e-01 -2.3372e+00 +1.9360e+00 -3.2523e+00 -2.4012e+00 -1.7487e+00 +6.5667e-01 -2.5368e+00 +8.6694e-01 +2.6535e+00 +1.1829e+00 -2.3106e+00 -1.5879e+00 +2.3304e+00 +1.0426e+00 +2.3336e+00 +1.5926e-01
3527 +3.337226471e+03 +3.337226471e+03 +3.273846471e+03 +3.273846471e+03 +1.5462e+00 -9.0058e-01 -4.2760e-01 +2.2524e-01 -2.5108e+00 -2.0375e-01 -2.1252e+00 -2.1454e+00 -2.2032e+00 +1.9374e+00 -2.0032e+00 +1.2056e+00 +1.0568e+00 +6.1553e-02 -7.9130e-01 -2.7881e+00 +1.0729e+00 +1.0431e+00 +2.6530e+00 -2.7487e-01
3812 +1.697078309e+03 +1.697078309e+03 +1.633698309e+03 +1.633698309e+03 +2.0189e+00 +1.7541e+00 -2.1283e-01 -1.1839e+00 -2.0836e+00 +1.6295e-01 -3.1195e+00 -1.7947e+00 -3.0369e+00 +1.9292e+00 -1.9283e+00 +6.6322e-01 +2.6494e+00 +2.0082e+00 -1.5277e+00 -2.3162e+00 +1.9923e+00 +2.0865e-01 +2.0438e+00 -2.3309e-01
3883 +1.273366161e+03 +1.273366161e+03 +1.209986161e+03 +1.209986161e+03 +1.5981e+00 -4.9304e-01 -1.4367e+00 -1.2439e+00 -1.7845e+00 +8.7492e-01 -3.5227e+00 -1.6173e+00 -2.1051e+00 +1.1615e+00 -1.4371e+00 -9.8290e-01 +1.7307e+00 +1.4474e+00 -2.4605e-01 -3.3683e+00 +1.5773e+00 +1.0635e+00 +2.1382e+00 -7.3202e-01
4166 +1.109562335e+03 +1.109562335e+03 +1.046182335e+03 +1.046182335e+03 +2.1524e+00 +1.6099e+00 -2.5466e-01 -8.5136e-01 -2.3813e+00 +1.4915e+00 -3.2326e+00 -1.8280e+00 -1.9095e+00 +8.9419e-01 -2.1220e+00 +9.4974e-01 +1.4966e+00 +1.3764e+00 -2.0877e+00 -2.0775e+00 +1.7649e+00 +1.6281e+00 +2.2874e+00 -7.7332e-01
4311 +4.410422796e+02 +4.410422796e+02 +3.776622796e+02 +3.776622796e+02 +1.3889e+00 +1.2482e+00 +1.0077e+00 +1.6964e-01 -2.2640e+00 +8.3796e-01 -2.4151e+00 -1.1624e+00 -1.5248e+00 +1.5825e+00 -2.5607e+00 +8.8132e-01 +1.1199e+00 +2.3150e+00 -5.4234e-01 -2.1902e+00 +8.5936e-01 +1.4961e+00 +1.7380e+00 -1.1752e+00
4467 +1.537004973e+02 +1.537004973e+02 +9.032049728e+01 +9.032049728e+01 +8.5126e-01 -1.1589e+00 -1.7440e-01 -1.8689e+00 -1.9788e+00 +1.4666e-01 -3.0409e+00 -1.5312e+00 -9.6066e-01 +8.3483e-01 -1.7275e+00 +6.5611e-02 +2.1025e+00 +2.2662e+00 -1.1271e+00 -2.4857e+00 +7.5871e-01 +2.2313e+00 +1.8997e+00 -1.2686e+00
5113 +1.913620443e+01 +1.913620443e+01 -4.424379557e+01 -4.424379557e+01 +2.0156e+00 -1.4202e+00 -9.2682e-01 -3.1442e+00 -1.2973e+00 -1.2105e-01 +4.2613e-01 -3.6888e-01 -1.6385e+00 +8.1510e-01 -1.7770e+00 +2.2886e-01 +2.8736e+00 -2.2191e-01 -1.8219e+00 -1.9420e+00 +2.0651e+00 +1.0130e+00 +1.9449e+00 -1.6340e+00
6137 +4.616952470e+00 +4.616952470e+00 -5.876304753e+01 -5.876304753e+01 -5.0288e-01 -5.4089e-01 +6.9617e-01 -2.0407e+00 +8.9914e-01 -1.0245e+00 -9.8392e-01 -4.9426e-01 -2.3743e+00 +1.4776e+00 -1.2969e+00 -1.9443e-01 +1.6156e+00 +1.0907e+00 -1.7864e+00 -1.1124e+00 +1.1567e+00 +1.3870e+00 +2.1748e+00 -1.3165e+00
6465 +4.275821481e+00 +4.275821481e+00 -5.910417852e+01 -5.910417852e+01 +3.9006e-01 -1.7004e-01 +8.7121e-01 +2.3079e-01 -2.5094e-01 -8.9412e-01 -1.7998e+00 -1.4105e-01 -1.7668e+00 -2.3104e-01 -9.6517e-01 -6.5472e-01 +1.8625e+00 +9.1692e-01 -1.0480e+00 -2.0323e+00 +2.0581e+00 +9.9935e-01 +2.3441e+00 -2.1249e+00
6640 +3.790019074e+00 +3.790019074e+00 -5.958998093e+01 -5.958998093e+01 -2.3309e-01 +3.2887e-01 -1.2720e+00 -1.1793e+00 +2.5932e-01 -1.5167e-01 -2.6349e+00 +2.4485e-02 -3.7445e-01 +9.3813e-01 -2.3547e+00 -7.6685e-02 +2.0355e+00 +7.2190e-01 -1.4325e+00 -2.1022e+00 +1.2913e+00 +1.4171e+00 +1.0367e+00 -1.5900e+00
8793 +3.684797080e+00 +3.684797080e+00 -5.969520292e+01 -5.969520292e+01 +1.2273e-01 +2.1792e-01 -8.0212e-02 -1.9132e+00 +5.0362e-01 -6.7201e-01 -1.0678e+00 +1.5501e+00 -1.5451e+00 -3.3348e-01 -9.4463e-01 -1.8542e+00 +1.5702e+00 +1.2610e+00 -1.8181e+00 -1.1215e+00 +9.1414e-01 +1.4418e+00 +1.0201e+00 -1.8600e+00
9844 +3.327801700e+00 +3.327801700e+00 -6.005219830e+01 -6.005219830e+01 -2.7846e-01 +2.0746e-01 +9.3767e-01 -2.5071e+00 -1.8710e+00 -1.2652e+00 +3.1303e-01 +3.6655e-01 -2.3285e+00 -2.8887e-01 -7.1858e-01 -1.5416e+00 +7.1189e-01 +1.2943e+00 -1.6027e+00 -1.4904e+00 +1.7673e+00 +1.6017e+00 +9.7907e-01 -1.2620e+00
17513 +3.198148957e+00 +3.198148957e+00 -6.018185104e+01 -6.018185104e+01 +2.0964e-01 -1.0076e+00 +1.1901e+00 -2.5845e+00 -2.0411e+00 -1.2033e+00 -2.4929e+00 +2.1250e+00 -2.1741e-01 +1.1053e+00 -2.6079e-01 -6.0148e-01 +1.6478e+00 +2.2730e+00 -8.4664e-01 -1.3648e+00 +9.6428e-01 +1.9915e+00 +2.0311e+00 -1.6834e+00
180430 +3.144759396e+00 +3.144759396e+00 -6.023524060e+01 -6.023524060e+01 +7.9577e-01 +2.2466e+00 +6.5094e-01 +5.2595e-01 -1.9239e+00 -1.9878e+00 -7.0129e-01 +2.4902e+00 -7.4842e-01 +2.5740e-01 -1.5704e+00 -2.2187e+00 +1.0963e+00 +1.3686e+00 -1.3008e+00 -1.4926e+00 +1.3699e+00 +1.2995e+00 +1.3699e+00 -1.6609e+00
385098 +2.971865174e+00 +2.971865174e+00 -6.040813483e+01 -6.040813483e+01 +8.7774e-01 +2.2429e-01 +2.5689e+00 -1.1132e+00 -2.4062e+00 -9.4772e-02 -1.7612e+00 +1.2149e+00 -1.9235e+00 +7.3633e-01 -1.4215e+00 -2.3347e+00 +7.8355e-01 +1.1530e+00 -7.7396e-01 -8.8859e-01 +1.7470e+00 +1.7570e+00 +2.1730e+00 -1.7752e+00
% function evaluation | noise-free fitness - Fopt (-1.337200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
